PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ San Pablo Burgos,19 may 2023,P  86-80,9,1,2,14,3-4,1-2,66.7%,0-0,-,0,1,1,2,0,1,0,9,9
vs Súper Agropal Palencia,14 may 2023,G  81-69,9,4,4,22,0-0,3-7,42.9%,0-0,-,0,4,4,4,0,0,0,9,13
@ Caceres,5 may 2023,P  102-94,18,1,3,27,4-8,2-5,46.2%,4-4,100.0%,0,1,1,3,1,1,0,18,15
vs Albacete,1 may 2023,G  92-75,9,5,3,17,2-2,1-3,60.0%,2-2,100.0%,1,4,5,3,1,0,0,9,16
@ Grupo Alega Cantabria,23 abr 2023,G  84-86,0,2,3,14,0-3,0-1,0.0%,0-0,-,0,2,2,3,1,2,0,0,0
vs Amics Castello,16 abr 2023,G  99-62,4,1,2,13,2-2,0-0,100.0%,0-0,-,0,1,1,2,2,1,0,4,8
@ Gipuzkoa Basket,9 abr 2023,G  78-85,11,3,3,26,2-6,1-4,30.0%,4-4,100.0%,2,1,3,3,1,3,0,11,8
vs MoraBanc Andorra,5 abr 2023,P  66-70,12,0,2,20,4-7,1-4,45.5%,1-2,50.0%,0,0,0,2,0,2,0,12,5
@ HLA Alicante,31 mar 2023,P  91-76,4,4,4,20,2-9,0-2,18.2%,0-0,-,1,3,4,4,3,0,0,4,6
vs Alimerka Oviedo,24 mar 2023,G  87-62,12,3,5,19,1-2,3-5,57.1%,1-2,50.0%,2,1,3,5,1,3,0,12,14
@ Almansa Con Afanion,18 mar 2023,G  86-93,4,1,6,18,2-4,0-3,28.6%,0-0,-,0,1,1,6,1,3,0,4,4
vs Real Valladolid,10 mar 2023,G  102-71,10,3,6,20,2-3,2-3,66.7%,0-1,0.0%,0,3,3,6,1,0,0,10,17
@ Melilla Ciudad Del Deporte 1,5 mar 2023,G  79-86,20,4,3,28,5-7,3-5,66.7%,1-2,50.0%,1,3,4,3,2,2,0,20,22
@ Ourense,18 feb 2023,G  70-80,16,6,3,18,3-6,2-4,50.0%,4-4,100.0%,3,3,6,3,1,1,0,16,20
vs Movistar Estudiantes,5 feb 2023,G  74-66,5,2,2,25,2-7,0-2,22.2%,1-2,50.0%,0,2,2,2,0,0,0,5,1
@ Hiopos Lleida,1 feb 2023,G  82-91,5,0,7,26,0-3,1-4,14.3%,2-2,100.0%,0,0,0,7,0,1,0,5,5
vs Biele ISB,27 ene 2023,G  78-73,2,4,5,23,1-2,0-2,25.0%,0-0,-,4,0,4,5,0,3,0,2,5
vs San Pablo Burgos,20 ene 2023,G  95-81,8,2,1,16,1-1,2-4,60.0%,0-0,-,0,2,2,1,1,2,0,8,8
@ Súper Agropal Palencia,13 ene 2023,P  89-82,13,0,6,27,1-2,2-4,50.0%,5-6,83.3%,0,0,0,6,1,1,0,13,15
vs Caceres,8 ene 2023,G  95-87,6,4,5,19,2-3,0-2,40.0%,2-2,100.0%,1,3,4,5,0,1,0,6,11
@ Albacete,27 dic 2022,G  61-83,3,6,2,22,0-4,1-5,11.1%,0-0,-,0,6,6,2,0,1,0,3,2
vs Grupo Alega Cantabria,21 dic 2022,G  109-95,16,4,5,25,1-2,3-6,50.0%,5-6,83.3%,1,3,4,5,1,4,0,16,17
@ Amics Castello,16 dic 2022,G  81-86,11,1,2,21,4-4,1-2,83.3%,0-0,-,0,1,1,2,0,3,0,11,10
vs Gipuzkoa Basket,11 dic 2022,P  68-81,6,2,7,26,2-4,0-3,28.6%,2-2,100.0%,2,0,2,7,1,3,0,6,8
@ MoraBanc Andorra,7 dic 2022,P  77-70,4,7,3,22,1-5,0-1,16.7%,2-2,100.0%,3,4,7,3,0,2,0,4,7
vs HLA Alicante,2 dic 2022,G  86-69,7,4,0,25,3-6,0-1,42.9%,1-1,100.0%,1,3,4,0,4,2,0,7,9
@ Alimerka Oviedo,27 nov 2022,P  93-83,4,4,0,19,1-3,0-1,25.0%,2-2,100.0%,2,2,4,0,2,0,0,4,7
vs Almansa Con Afanion,20 nov 2022,G  100-66,13,4,5,24,1-2,3-3,80.0%,2-2,100.0%,0,4,4,5,1,3,0,13,19
@ Real Valladolid,5 nov 2022,P  73-64,11,4,4,24,2-5,2-6,36.4%,1-2,50.0%,0,4,4,4,1,1,0,11,11
vs Melilla Ciudad Del Deporte 1,30 oct 2022,G  92-80,10,4,6,24,4-7,0-2,44.4%,2-2,100.0%,1,3,4,6,3,1,0,10,17
vs Ourense,23 oct 2022,G  84-51,9,4,7,19,2-4,1-2,50.0%,2-2,100.0%,2,2,4,7,3,0,0,9,20
@ Movistar Estudiantes,16 oct 2022,P  81-73,7,3,1,23,2-5,0-3,25.0%,3-3,100.0%,0,3,3,1,2,2,0,7,5
vs Hiopos Lleida,12 oct 2022,P  63-71,13,4,0,18,2-3,3-7,50.0%,0-0,-,2,2,4,0,1,0,0,13,13
@ Biele ISB,7 oct 2022,G  72-87,11,5,3,26,2-5,1-7,25.0%,4-5,80.0%,2,3,5,3,1,3,0,11,7
