PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Rio Breogan,28 abr 2017,P  75-88,15,4,4,24,3-3,3-7,60.0%,0-4,0.0%,0,4,4,4,1,2,0,15,14
@ Hiopos Lleida,21 abr 2017,P  78-66,7,3,4,32,3-7,0-2,33.3%,1-2,50.0%,0,3,3,4,0,3,0,7,4
vs Súper Agropal Palencia,16 abr 2017,P  68-76,9,1,3,27,3-6,0-5,27.3%,3-4,75.0%,1,0,1,3,3,3,0,9,4
@ Caceres,7 abr 2017,G  65-71,20,6,8,30,6-10,2-4,57.1%,2-4,50.0%,2,4,6,8,2,5,0,20,23
vs San Pablo Burgos,31 mar 2017,G  62-58,7,6,4,27,2-3,1-4,42.9%,0-0,-,2,4,6,4,1,4,0,7,10
@ Rioverde Clavijo,24 mar 2017,P  93-77,14,0,7,26,3-4,1-7,36.4%,5-5,100.0%,0,0,0,7,0,4,0,14,10
vs Levitec Huesca,17 mar 2017,G  81-65,12,4,4,25,2-3,2-3,66.7%,2-4,50.0%,1,3,4,4,1,3,1,12,15
vs FC Barcelona II,10 mar 2017,P  69-71,9,2,8,27,2-7,1-3,30.0%,2-2,100.0%,0,2,2,8,2,5,0,9,9
@ Araberri Basket Club,3 mar 2017,G  73-79,11,1,7,32,2-3,2-3,66.7%,1-2,50.0%,0,1,1,7,1,5,0,11,12
vs Fibwi Palma,24 feb 2017,P  79-82,13,3,7,33,1-2,3-5,57.1%,2-2,100.0%,0,3,3,7,0,3,0,13,17
@ Marin Peixe Galego,17 feb 2017,G  78-86,17,7,7,36,3-4,3-5,66.7%,2-2,100.0%,1,6,7,7,2,1,0,17,29
vs Leyma Coruña,10 feb 2017,G  81-71,17,5,5,31,1-5,3-7,33.3%,6-6,100.0%,0,5,5,5,2,3,0,17,18
@ Melilla Ciudad Del Deporte 1,3 feb 2017,P  80-77,10,2,1,27,3-6,1-3,44.4%,1-2,50.0%,0,2,2,1,4,4,0,10,7
vs Gipuzkoa Basket,20 ene 2017,P  79-85,4,0,3,29,1-1,0-2,33.3%,2-2,100.0%,0,0,0,3,0,1,0,4,4
@ Amics Castello,13 ene 2017,G  75-80,4,2,6,23,0-1,1-1,50.0%,1-2,50.0%,1,1,2,6,1,2,0,4,9
vs C.B. Prat,8 ene 2017,P  74-79,9,1,5,26,1-3,1-6,22.2%,4-6,66.7%,0,1,1,5,6,2,0,9,10
@ Alimerka Oviedo,4 ene 2017,G  70-74,11,4,3,36,5-10,0-3,38.5%,1-2,50.0%,1,3,4,3,3,4,0,11,8
@ Rio Breogan,30 dic 2016,P  87-74,5,2,3,27,1-4,1-5,22.2%,0-0,-,0,2,2,3,0,3,0,5,0
vs Hiopos Lleida,20 dic 2016,G  76-60,14,3,4,26,3-3,2-6,55.6%,2-2,100.0%,0,3,3,4,4,3,0,14,18
@ Súper Agropal Palencia,16 dic 2016,P  83-77,9,2,1,20,2-5,1-4,33.3%,2-2,100.0%,0,2,2,1,1,2,0,9,5
vs Caceres,9 dic 2016,G  79-55,8,1,5,23,1-2,1-3,40.0%,3-4,75.0%,0,1,1,5,1,2,0,8,9
@ San Pablo Burgos,2 dic 2016,P  79-60,2,0,7,29,1-4,0-3,14.3%,0-0,-,0,0,0,7,1,1,0,2,3
vs Rioverde Clavijo,29 nov 2016,G  79-72,18,3,3,31,2-2,2-3,80.0%,8-9,88.9%,0,3,3,3,0,3,0,18,19
@ Levitec Huesca,25 nov 2016,G  81-92,10,6,11,32,1-1,1-3,50.0%,5-6,83.3%,0,6,6,11,1,2,0,10,23
@ FC Barcelona II,20 nov 2016,G  70-79,14,1,5,24,2-5,3-4,55.6%,1-2,50.0%,0,1,1,5,1,3,0,14,13
vs Araberri Basket Club,12 nov 2016,P  71-76,11,3,3,28,4-6,1-4,50.0%,0-0,-,0,3,3,3,2,3,0,11,11
@ Fibwi Palma,8 nov 2016,G  95-107,21,2,4,31,2-3,5-6,77.8%,2-2,100.0%,0,2,2,4,1,3,0,21,23
vs Marin Peixe Galego,5 nov 2016,G  74-54,8,5,3,28,2-3,1-6,33.3%,1-2,50.0%,0,5,5,3,4,2,0,8,11
@ Leyma Coruña,29 oct 2016,P  79-67,15,1,2,32,3-6,3-6,50.0%,0-0,-,1,0,1,2,3,3,0,15,12
vs Melilla Ciudad Del Deporte 1,22 oct 2016,G  77-72,6,1,1,16,0-2,2-3,40.0%,0-0,-,0,1,1,1,2,2,0,6,5
@ Gipuzkoa Basket,18 oct 2016,G  65-70,4,2,4,21,0-4,1-2,16.7%,1-2,50.0%,0,2,2,4,3,4,0,4,3
vs Amics Castello,14 oct 2016,G  82-81,13,4,0,22,2-3,3-4,71.4%,0-0,-,1,3,4,0,0,2,0,13,13
@ C.B. Prat,8 oct 2016,P  84-72,5,5,1,21,0-3,1-1,25.0%,2-6,33.3%,2,3,5,1,2,3,0,5,3
vs Alimerka Oviedo,30 sept 2016,P  72-77,7,1,3,23,2-4,0-1,40.0%,3-4,75.0%,0,1,1,3,2,5,0,7,4
