PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Amics Castello,9 may 2025,P  78-82,6,6,1,19,2-4,0-1,40.0%,2-2,100.0%,2,4,6,1,0,0,1,6,11
@ C.B. Moron,3 may 2025,P  72-65,0,2,0,18,0-1,0-3,0.0%,0-0,-,1,1,2,0,0,0,0,0,-2
vs Movistar Estudiantes,27 abr 2025,G  88-77,9,2,0,19,3-3,1-3,66.7%,0-0,-,0,2,2,0,0,0,0,9,9
vs Ourense,18 abr 2025,G  90-71,6,3,0,19,0-4,1-2,16.7%,3-3,100.0%,2,1,3,0,0,1,0,6,3
@ UBU Tizona Burgos,11 abr 2025,G  90-96,11,3,0,23,4-7,1-2,55.6%,0-0,-,2,1,3,0,0,2,0,11,8
vs Cartagena,5 abr 2025,G  110-70,10,1,2,17,1-2,2-3,60.0%,2-3,66.7%,1,0,1,2,0,0,0,10,10
@ Real Valladolid,29 mar 2025,P  90-88,5,2,0,23,1-1,0-3,25.0%,3-4,75.0%,0,2,2,0,1,3,0,5,1
vs Hestia Menorca,22 mar 2025,G  96-68,10,2,1,17,2-2,1-1,100.0%,3-8,37.5%,1,1,2,1,1,1,0,10,8
@ CB Zamora,16 mar 2025,G  84-86,9,10,1,25,4-7,0-1,50.0%,1-2,50.0%,3,7,10,1,1,0,1,9,17
vs Alimerka Oviedo,12 mar 2025,G  87-79,3,2,0,16,0-0,1-2,50.0%,0-2,0.0%,0,2,2,0,0,0,0,3,2
@ Grupo Alega Cantabria,8 mar 2025,P  83-72,10,5,0,21,3-3,0-2,60.0%,4-4,100.0%,2,3,5,0,0,2,0,10,11
vs San Pablo Burgos,2 mar 2025,G  90-88,14,10,0,21,7-9,0-1,70.0%,0-1,0.0%,4,6,10,0,0,1,0,14,19
@ Fuenlabrada,15 feb 2025,P  85-63,5,7,0,22,2-7,0-1,25.0%,1-2,50.0%,4,3,7,0,1,0,1,5,7
@ Gipuzkoa Basket,12 feb 2025,G  79-83,13,3,0,24,3-6,0-0,50.0%,7-8,87.5%,1,2,3,0,0,1,0,13,11
vs Súper Agropal Palencia,7 feb 2025,P  95-96,5,3,1,19,2-4,0-0,50.0%,1-2,50.0%,1,2,3,1,1,1,0,5,6
@ Real Betis,31 ene 2025,P  79-68,13,3,0,26,3-5,1-1,66.7%,4-6,66.7%,1,2,3,0,0,1,0,13,11
vs C.B. Moron,18 ene 2025,G  86-74,5,0,0,9,1-1,1-2,66.7%,0-0,-,0,0,0,0,0,1,0,5,3
@ Amics Castello,12 ene 2025,P  83-73,7,1,0,13,2-3,1-2,60.0%,0-0,-,0,1,1,0,0,1,0,7,5
vs Monbus Obradoiro,4 ene 2025,G  90-85,7,3,0,20,2-3,1-1,75.0%,0-0,-,1,2,3,0,1,0,0,7,10
@ Hestia Menorca,29 dic 2024,P  73-71,3,1,1,11,0-2,1-2,25.0%,0-0,-,0,1,1,1,0,1,0,3,1
vs UBU Tizona Burgos,21 dic 2024,G  104-89,11,4,2,28,2-4,1-3,42.9%,4-6,66.7%,1,3,4,2,1,1,0,11,11
@ Movistar Estudiantes,15 dic 2024,P  85-70,13,6,0,26,3-5,0-3,37.5%,7-9,77.8%,2,4,6,0,0,3,0,13,9
vs Gipuzkoa Basket,11 dic 2024,G  95-82,11,5,1,33,1-3,1-2,40.0%,6-6,100.0%,2,3,5,1,0,0,0,11,14
@ San Pablo Burgos,7 dic 2024,P  72-65,3,2,0,23,1-1,0-2,33.3%,1-2,50.0%,1,1,2,0,1,1,1,3,3
vs CB Zamora,1 dic 2024,P  68-70,9,3,1,23,3-5,1-2,57.1%,0-0,-,1,2,3,1,0,1,0,9,9
@ Ourense,16 nov 2024,P  85-81,11,5,0,22,4-6,1-2,62.5%,0-0,-,3,2,5,0,2,3,0,11,12
vs Grupo Alega Cantabria,8 nov 2024,P  60-75,4,6,0,25,1-4,0-2,16.7%,2-4,50.0%,2,4,6,0,2,2,0,4,3
@ Súper Agropal Palencia,1 nov 2024,P  80-64,2,1,0,19,0-1,0-1,0.0%,2-4,50.0%,0,1,1,0,0,1,0,2,-2
vs Fuenlabrada,27 oct 2024,P  69-81,14,2,1,26,3-6,2-3,55.6%,2-3,66.7%,1,1,2,1,2,0,1,14,15
@ Alimerka Oviedo,19 oct 2024,P  78-74,3,1,1,9,0-2,1-1,33.3%,0-0,-,0,1,1,1,0,1,0,3,2
vs Real Betis,13 oct 2024,P  57-64,4,4,1,22,2-7,0-1,25.0%,0-0,-,3,1,4,1,1,0,0,4,4
@ Cartagena,6 oct 2024,P  72-69,16,3,1,28,4-5,2-3,75.0%,2-4,50.0%,0,3,3,1,0,1,0,16,15
vs Real Valladolid,28 sept 2024,P  64-73,7,8,3,25,2-7,1-3,30.0%,0-2,0.0%,7,1,8,3,1,1,0,7,9
