PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Gipuzkoa Basket,9 may 2025,P  87-78,10,4,1,14,4-4,0-0,100.0%,2-3,66.7%,3,1,4,1,0,1,0,10,13
vs Real Valladolid,3 may 2025,G  95-84,2,2,3,11,1-1,0-0,100.0%,0-0,-,2,0,2,3,1,2,0,2,6
@ HLA Alicante,18 abr 2025,P  90-71,2,0,2,9,1-1,0-1,50.0%,0-0,-,0,0,0,2,1,1,0,2,3
vs Amics Castello,12 abr 2025,G  96-77,5,7,3,22,1-4,0-0,25.0%,3-6,50.0%,3,4,7,3,0,2,0,5,7
@ Fuenlabrada,6 abr 2025,P  81-74,19,12,1,26,7-10,0-1,63.6%,5-6,83.3%,2,10,12,1,1,2,0,19,26
vs San Pablo Burgos,29 mar 2025,P  60-74,6,3,0,12,2-2,0-0,100.0%,2-4,50.0%,1,2,3,0,0,1,0,6,6
@ Real Betis,21 mar 2025,P  94-89,15,18,1,26,5-9,0-0,55.6%,5-6,83.3%,7,11,18,1,0,4,0,15,25
vs Monbus Obradoiro,15 mar 2025,P  77-85,8,7,0,22,3-9,0-0,33.3%,2-2,100.0%,2,5,7,0,0,1,0,8,8
@ C.B. Moron,11 mar 2025,P  89-59,11,6,1,26,2-8,1-1,33.3%,4-6,66.7%,0,6,6,1,1,1,0,11,10
vs Movistar Estudiantes,8 mar 2025,P  73-79,8,2,1,20,2-4,0-0,50.0%,4-6,66.7%,1,1,2,1,0,6,0,8,1
@ UBU Tizona Burgos,2 mar 2025,G  83-84,5,4,4,22,2-3,0-0,66.7%,1-2,50.0%,2,2,4,4,1,3,0,5,9
@ Cartagena,16 feb 2025,P  92-80,8,10,0,28,3-4,0-0,75.0%,2-4,50.0%,2,8,10,0,1,4,1,8,13
vs Alimerka Oviedo,12 feb 2025,P  78-94,14,8,1,23,4-5,0-0,80.0%,6-6,100.0%,3,5,8,1,0,1,0,14,21
@ CB Zamora,8 feb 2025,P  93-84,4,3,0,18,1-6,0-1,14.3%,2-2,100.0%,3,0,3,0,0,0,0,4,1
vs Hestia Menorca,1 feb 2025,P  77-81,2,2,0,12,0-4,0-0,0.0%,2-2,100.0%,0,2,2,0,0,2,0,2,-2
@ San Pablo Burgos,18 ene 2025,P  106-81,10,6,1,18,3-5,0-0,60.0%,4-4,100.0%,2,4,6,1,0,0,0,10,15
vs Fuenlabrada,11 ene 2025,P  89-90,6,10,0,23,2-7,0-0,28.6%,2-2,100.0%,4,6,10,0,0,0,0,6,11
@ Real Valladolid,4 ene 2025,G  87-91,10,6,1,21,4-4,0-0,100.0%,2-3,66.7%,2,4,6,1,0,1,0,10,15
@ Monbus Obradoiro,29 dic 2024,G  68-71,2,3,1,17,1-2,0-1,33.3%,0-2,0.0%,2,1,3,1,0,0,0,2,2
vs UBU Tizona Burgos,21 dic 2024,G  104-89,8,4,0,12,3-6,0-0,50.0%,2-2,100.0%,2,2,4,0,1,0,1,8,11
@ Movistar Estudiantes,15 dic 2024,P  85-70,4,2,0,10,0-0,0-0,-,4-4,100.0%,0,2,2,0,0,2,0,4,4
vs Gipuzkoa Basket,11 dic 2024,G  95-82,4,4,0,15,1-3,0-0,33.3%,2-5,40.0%,2,2,4,0,2,1,0,4,4
@ San Pablo Burgos,7 dic 2024,P  72-65,7,5,0,12,2-3,0-0,66.7%,3-4,75.0%,4,1,5,0,0,3,0,7,7
vs CB Zamora,1 dic 2024,P  68-70,4,2,1,12,2-4,0-1,40.0%,0-0,-,0,2,2,1,0,0,0,4,4
@ Ourense,16 nov 2024,P  85-81,12,8,0,19,5-8,0-0,62.5%,2-4,50.0%,3,5,8,0,1,1,1,12,16
vs Grupo Alega Cantabria,8 nov 2024,P  60-75,6,2,1,16,2-5,0-0,40.0%,2-4,50.0%,0,2,2,1,0,2,0,6,2
@ Súper Agropal Palencia,1 nov 2024,P  80-64,0,2,0,14,0-2,0-0,0.0%,0-0,-,0,2,2,0,1,1,0,0,0
vs Fuenlabrada,27 oct 2024,P  69-81,6,4,1,14,2-4,0-0,50.0%,2-2,100.0%,1,3,4,1,0,0,0,6,9
@ Alimerka Oviedo,19 oct 2024,P  78-74,6,2,0,15,3-4,0-0,75.0%,0-1,0.0%,1,1,2,0,1,3,1,6,5
vs Real Betis,13 oct 2024,P  57-64,1,0,0,9,0-0,0-0,-,1-2,50.0%,0,0,0,0,0,2,0,1,-2
@ Cartagena,6 oct 2024,P  72-69,4,3,0,16,2-3,0-0,66.7%,0-2,0.0%,0,3,3,0,0,3,1,4,2
vs Real Valladolid,28 sept 2024,P  64-73,8,3,1,13,1-1,0-0,100.0%,6-8,75.0%,3,0,3,1,1,1,0,8,10
