PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs PAOK mateco,23 mar 2025,G  84-83,6,2,0,24,0-1,1-5,16.7%,3-4,75.0%,2,0,2,0,1,1,0,6,2
@ Peristeri,16 mar 2025,P  85-81,0,5,0,29,0-2,0-4,0.0%,0-0,-,1,4,5,0,1,0,0,0,0
@ Olympiacos Piraeus,9 mar 2025,P  95-76,13,3,2,24,2-2,3-5,71.4%,0-0,-,1,2,3,2,2,1,0,13,17
vs Promitheas Patras,1 mar 2025,G  89-85,6,8,1,32,3-5,0-3,37.5%,0-0,-,5,3,8,1,1,0,1,6,12
vs AEK Athens,1 feb 2025,P  85-86,0,0,0,6,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs AS Karditsas,26 ene 2025,G  72-52,0,3,0,7,0-0,0-2,0.0%,0-0,-,1,2,3,0,0,1,1,0,1
vs Lavrio,13 ene 2025,P  83-100,0,4,0,15,0-0,0-2,0.0%,0-0,-,2,2,4,0,0,0,0,0,2
vs Maroussi,4 ene 2025,G  96-57,5,3,1,18,1-1,1-4,40.0%,0-0,-,2,1,3,1,0,1,0,5,5
vs Panionios,28 dic 2024,G  83-67,9,5,0,26,1-4,2-4,37.5%,1-4,25.0%,2,3,5,0,3,0,1,9,10
vs Peristeri,22 dic 2024,P  78-80,2,3,1,25,1-4,0-0,25.0%,0-0,-,2,1,3,1,0,0,0,2,3
@ PAOK mateco,15 dic 2024,P  94-70,3,3,2,29,0-4,1-5,11.1%,0-0,-,1,2,3,2,0,0,1,3,1
@ San Pablo Burgos,7 dic 2024,P  72-65,6,2,0,18,0-1,2-4,40.0%,0-0,-,1,1,2,0,2,1,0,6,6
vs CB Zamora,1 dic 2024,P  68-70,0,0,0,6,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Ourense,16 nov 2024,P  85-81,15,7,0,32,3-4,3-11,40.0%,0-0,-,1,6,7,0,2,0,2,15,17
vs Grupo Alega Cantabria,8 nov 2024,P  60-75,0,0,0,10,0-0,0-2,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Súper Agropal Palencia,1 nov 2024,P  80-64,0,1,0,18,0-1,0-2,0.0%,0-0,-,0,1,1,0,0,0,0,0,-2
vs Fuenlabrada,27 oct 2024,P  69-81,6,1,1,24,0-0,2-4,50.0%,0-0,-,0,1,1,1,1,0,0,6,7
@ Alimerka Oviedo,19 oct 2024,P  78-74,10,6,1,32,0-0,3-4,75.0%,1-3,33.3%,0,6,6,1,1,1,0,10,14
vs Real Betis,13 oct 2024,P  57-64,1,4,2,26,0-1,0-4,0.0%,1-2,50.0%,2,2,4,2,0,3,0,1,-2
@ Cartagena,6 oct 2024,P  72-69,3,8,1,24,0-1,1-8,11.1%,0-0,-,4,4,8,1,2,0,0,3,6
