PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ CBA Gran Canaria,8 abr 2023,G  61-64,1,4,2,16,0-1,0-0,0.0%,1-2,50.0%,2,2,4,2,1,0,3,1,9
vs Levitec Huesca,1 abr 2023,G  80-69,15,4,1,23,6-7,0-0,85.7%,3-3,100.0%,3,1,4,1,0,2,1,15,18
@ Mollet,25 mar 2023,G  78-97,8,1,0,12,3-4,0-0,75.0%,2-2,100.0%,1,0,1,0,0,2,0,8,6
vs L'Hospitalet,18 mar 2023,G  81-70,13,6,1,23,5-7,0-0,71.4%,3-7,42.9%,3,3,6,1,0,2,3,13,15
@ Fibwi Palma,12 mar 2023,G  66-74,5,5,2,25,2-5,0-0,40.0%,1-4,25.0%,2,3,5,2,1,3,1,5,5
vs Maderas Sorli Benicarlo,4 mar 2023,G  77-50,10,13,2,29,5-9,0-0,55.6%,0-0,-,6,7,13,2,1,1,0,10,21
@ C.B. Prat,18 feb 2023,P  86-63,6,5,1,22,1-3,0-0,33.3%,4-6,66.7%,4,1,5,1,0,3,1,6,6
@ Leyma Coruña,5 feb 2023,P  74-66,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Ourense,1 feb 2023,G  76-86,0,0,1,5,0-0,0-0,-,0-0,-,0,0,0,1,0,0,1,0,2
vs Biele ISB,20 ene 2023,G  75-55,2,3,1,7,1-3,0-0,33.3%,0-0,-,1,2,3,1,0,0,1,2,5
@ San Pablo Burgos,14 ene 2023,G  78-86,2,5,1,8,1-3,0-0,33.3%,0-0,-,0,5,5,1,0,1,0,2,5
@ Caceres,27 dic 2022,G  62-70,3,2,0,6,1-1,0-0,100.0%,1-2,50.0%,1,1,2,0,0,0,0,3,4
vs Albacete,20 dic 2022,G  68-63,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
@ Grupo Alega Cantabria,17 dic 2022,G  76-82,2,5,1,9,1-1,0-0,100.0%,0-0,-,1,4,5,1,0,1,0,2,7
vs Amics Castello,11 dic 2022,G  77-52,4,3,1,16,2-2,0-0,100.0%,0-0,-,0,3,3,1,0,1,0,4,7
@ Gipuzkoa Basket,7 dic 2022,G  64-68,3,3,0,8,1-3,0-0,33.3%,1-2,50.0%,3,0,3,0,1,0,1,3,5
vs MoraBanc Andorra,4 dic 2022,P  72-79,0,1,0,7,0-1,0-0,0.0%,0-0,-,1,0,1,0,0,0,0,0,0
@ HLA Alicante,25 nov 2022,P  89-85,6,5,1,14,2-2,0-0,100.0%,2-2,100.0%,4,1,5,1,0,0,0,6,12
vs Alimerka Oviedo,20 nov 2022,G  90-60,10,5,3,20,5-6,0-0,83.3%,0-0,-,1,4,5,3,2,4,0,10,15
@ Almansa Con Afanion,5 nov 2022,G  70-75,0,1,0,9,0-2,0-0,0.0%,0-0,-,1,0,1,0,0,2,0,0,-3
vs Real Valladolid,30 oct 2022,G  81-70,4,1,1,13,1-2,0-0,50.0%,2-2,100.0%,0,1,1,1,0,2,0,4,3
@ Melilla Ciudad Del Deporte 1,23 oct 2022,G  79-97,13,6,0,17,5-6,0-0,83.3%,3-3,100.0%,5,1,6,0,0,1,0,13,17
vs Leyma Coruña,16 oct 2022,G  81-73,0,1,0,10,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Ourense,11 oct 2022,G  104-86,4,2,0,11,2-2,0-0,100.0%,0-0,-,2,0,2,0,1,1,0,4,6
@ Hiopos Lleida,7 oct 2022,P  96-66,5,2,1,8,2-3,0-0,66.7%,1-2,50.0%,2,0,2,1,0,2,2,5,6
