PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Fibwi Palma,8 mar 2020,P  71-62,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Melilla Ciudad Del Deporte 1,1 mar 2020,G  70-62,2,0,0,4,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
@ Real Canoe N.C.,14 feb 2020,G  81-82,4,2,0,7,2-3,0-1,50.0%,0-0,-,1,1,2,0,0,0,0,4,4
vs Marin Peixe Galego,9 feb 2020,G  94-66,8,1,0,8,4-4,0-0,100.0%,0-0,-,0,1,1,0,0,0,0,8,9
@ Levitec Huesca,31 ene 2020,G  69-89,2,2,0,12,1-2,0-0,50.0%,0-0,-,1,1,2,0,1,0,0,2,4
@ Leyma Coruña,26 ene 2020,P  88-75,0,0,0,2,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,1,0,0,-2
@ Real Valladolid,5 ene 2020,P  81-77,6,5,0,17,0-1,2-3,50.0%,0-0,-,1,4,5,0,0,3,1,6,7
vs HLA Alicante,29 dic 2019,G  83-58,5,2,2,12,1-1,1-3,50.0%,0-0,-,1,1,2,2,1,1,0,5,7
vs Alimerka Oviedo,15 dic 2019,G  76-63,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Almansa Con Afanion,1 dic 2019,G  74-66,0,1,0,9,0-2,0-2,0.0%,0-0,-,0,1,1,0,0,0,0,0,-3
@ Hiopos Lleida,22 nov 2019,G  65-69,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Ourense,17 nov 2019,G  73-62,2,0,0,2,1-2,0-0,50.0%,0-1,0.0%,0,0,0,0,0,0,0,2,0
@ Rio Breogan,10 nov 2019,G  74-97,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Fibwi Palma,3 nov 2019,P  65-78,2,1,0,4,1-1,0-0,100.0%,0-0,-,0,1,1,0,1,0,0,2,4
vs Real Canoe N.C.,27 oct 2019,G  86-68,5,6,1,12,1-4,1-1,40.0%,0-0,-,2,4,6,1,0,0,0,5,9
@ Marin Peixe Galego,19 oct 2019,G  64-76,2,1,0,4,1-2,0-0,50.0%,0-0,-,1,0,1,0,0,0,0,2,2
vs Levitec Huesca,13 oct 2019,G  68-64,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Leyma Coruña,6 oct 2019,G  77-67,2,4,1,12,0-3,0-1,0.0%,2-4,50.0%,1,3,4,1,2,0,0,2,3
@ Coviran Granada,28 sept 2019,P  68-58,0,4,0,13,0-2,0-1,0.0%,0-2,0.0%,3,1,4,0,2,2,0,0,-1
