PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Fibwi Palma,8 mar 2020,P  71-62,4,4,0,25,0-1,1-5,16.7%,1-2,50.0%,1,3,4,0,0,4,2,4,0
vs Melilla Ciudad Del Deporte 1,1 mar 2020,G  70-62,2,3,0,12,1-3,0-3,16.7%,0-0,-,1,2,3,0,1,0,0,2,1
@ Real Canoe N.C.,14 feb 2020,G  81-82,5,0,2,12,1-1,0-2,33.3%,3-3,100.0%,0,0,0,2,1,0,0,5,6
vs Marin Peixe Galego,9 feb 2020,G  94-66,9,7,2,18,3-6,1-1,57.1%,0-0,-,1,6,7,2,1,3,0,9,13
@ Levitec Huesca,31 ene 2020,G  69-89,6,2,2,23,3-6,0-1,42.9%,0-0,-,0,2,2,2,0,1,0,6,5
@ Leyma Coruña,26 ene 2020,P  88-75,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Coviran Granada,19 ene 2020,G  70-66,17,1,3,31,3-4,3-7,54.5%,2-5,40.0%,0,1,1,3,3,2,0,17,14
vs Caceres,10 ene 2020,G  72-64,6,6,0,26,3-5,0-5,30.0%,0-0,-,3,3,6,0,2,3,0,6,4
@ Real Valladolid,5 ene 2020,P  81-77,0,1,0,12,0-1,0-0,0.0%,0-0,-,0,1,1,0,1,1,0,0,0
vs HLA Alicante,29 dic 2019,G  83-58,7,0,0,14,2-3,1-1,75.0%,0-0,-,0,0,0,0,1,0,0,7,7
@ Súper Agropal Palencia,22 dic 2019,G  60-73,6,4,1,24,2-4,0-2,33.3%,2-2,100.0%,2,2,4,1,1,3,1,6,6
vs Alimerka Oviedo,15 dic 2019,G  76-63,13,10,2,29,2-4,2-4,50.0%,3-3,100.0%,3,7,10,2,2,0,1,13,24
@ Amics Castello,6 dic 2019,P  91-87,12,5,1,25,3-3,2-4,71.4%,0-0,-,2,3,5,1,2,0,1,12,19
vs Fibwi Palma,3 nov 2019,P  65-78,6,6,2,20,1-3,1-4,28.6%,1-1,100.0%,2,4,6,2,3,0,0,6,12
@ Melilla Ciudad Del Deporte 1,30 oct 2019,G  63-68,2,2,1,16,1-3,0-0,33.3%,0-0,-,0,2,2,1,0,0,0,2,3
vs Real Canoe N.C.,27 oct 2019,G  86-68,9,2,2,13,0-3,2-3,33.3%,3-4,75.0%,0,2,2,2,1,0,0,9,9
@ Marin Peixe Galego,19 oct 2019,G  64-76,2,3,1,17,1-2,0-3,20.0%,0-0,-,0,3,3,1,0,0,0,2,2
vs Levitec Huesca,13 oct 2019,G  68-64,2,3,1,9,1-2,0-0,50.0%,0-0,-,0,3,3,1,0,1,1,2,5
vs Leyma Coruña,6 oct 2019,G  77-67,8,5,2,25,2-5,1-4,33.3%,1-2,50.0%,2,3,5,2,0,2,0,8,6
@ Coviran Granada,28 sept 2019,P  68-58,6,2,0,20,3-3,0-3,50.0%,0-1,0.0%,2,0,2,0,2,0,0,6,6
