PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Real Canoe N.C.,6 mar 2020,G  76-81,11,1,5,20,0-2,2-5,28.6%,5-7,71.4%,0,1,1,5,1,3,0,11,8
@ Leyma Coruña,1 mar 2020,P  68-60,13,2,0,21,4-6,1-5,45.5%,2-2,100.0%,0,2,2,0,1,2,0,13,8
vs Levitec Huesca,15 feb 2020,P  59-64,8,1,3,27,1-7,2-8,20.0%,0-2,0.0%,1,0,1,3,1,5,0,8,-6
@ Gipuzkoa Basket,9 feb 2020,P  94-66,16,1,2,29,6-11,1-6,41.2%,1-2,50.0%,0,1,1,2,3,1,1,16,11
vs Coviran Granada,1 feb 2020,G  80-72,14,1,3,27,4-8,2-7,40.0%,0-2,0.0%,0,1,1,3,0,1,0,14,6
@ Caceres,24 ene 2020,P  95-89,12,0,4,29,3-3,2-6,55.6%,0-0,-,0,0,0,4,0,5,0,12,7
vs Real Valladolid,18 ene 2020,P  69-75,16,2,5,30,2-8,4-5,46.2%,0-2,0.0%,0,2,2,5,0,2,0,16,12
vs Caceres,10 ene 2020,G  72-64,3,0,0,4,0-0,1-2,50.0%,0-0,-,0,0,0,0,0,1,0,3,1
vs HLA Alicante,29 dic 2019,G  83-58,4,1,0,5,1-1,0-2,33.3%,2-3,66.7%,0,1,1,0,1,0,0,4,3
@ Súper Agropal Palencia,22 dic 2019,G  60-73,5,1,1,12,1-1,1-3,50.0%,0-0,-,0,1,1,1,0,0,0,5,5
vs Alimerka Oviedo,15 dic 2019,G  76-63,7,0,1,10,2-5,1-4,33.3%,0-0,-,0,0,0,1,0,0,0,7,2
