PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Coviran Granada,17 abr 2022,P  67-53,4,0,0,9,0-0,1-2,50.0%,1-2,50.0%,0,0,0,0,1,1,0,4,2
vs Real Valladolid,13 abr 2022,P  57-78,4,3,2,18,1-3,0-2,20.0%,2-2,100.0%,0,3,3,2,1,3,0,4,3
@ Caceres,31 mar 2022,P  78-65,6,1,0,19,0-1,2-3,50.0%,0-0,-,0,1,1,0,2,1,0,6,6
vs Almansa Con Afanion,25 mar 2022,G  95-94,7,4,3,16,2-2,1-4,50.0%,0-0,-,1,3,4,3,1,3,0,7,9
@ Amics Castello,20 mar 2022,G  69-73,0,2,2,17,0-0,0-1,0.0%,0-0,-,1,1,2,2,0,2,0,0,1
vs C.B. Prat,16 mar 2022,G  73-63,2,6,9,30,1-3,0-1,25.0%,0-0,-,3,3,6,9,2,4,0,2,12
@ Biele ISB,12 mar 2022,P  85-69,4,3,2,14,2-5,0-1,33.3%,0-0,-,0,3,3,2,1,1,0,4,5
vs Fibwi Palma,6 mar 2022,G  97-89,2,2,4,12,0-0,0-2,0.0%,2-2,100.0%,0,2,2,4,1,2,0,2,5
vs Movistar Estudiantes,19 feb 2022,P  75-98,2,1,1,12,1-1,0-1,50.0%,0-0,-,0,1,1,1,1,2,0,2,2
@ Leyma Coruña,16 feb 2022,P  75-61,2,1,0,5,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,1,0,2,2
@ Levitec Huesca,13 feb 2022,G  70-85,12,5,2,24,4-5,1-1,83.3%,1-1,100.0%,1,4,5,2,3,4,0,12,17
vs Súper Agropal Palencia,9 feb 2022,P  71-72,4,2,2,11,2-3,0-1,50.0%,0-0,-,1,1,2,2,2,3,0,4,5
@ Melilla Ciudad Del Deporte 1,6 feb 2022,G  79-93,4,2,1,12,1-4,0-2,16.7%,2-2,100.0%,2,0,2,1,1,1,0,4,2
vs Hiopos Lleida,2 feb 2022,G  84-82,9,5,3,12,3-3,1-1,100.0%,0-0,-,0,5,5,3,0,0,0,9,17
@ Alimerka Oviedo,29 ene 2022,G  54-77,0,0,1,12,0-0,0-0,-,0-0,-,0,0,0,1,0,1,0,0,0
@ Basquet Girona,23 ene 2022,G  75-94,0,2,0,12,0-0,0-1,0.0%,0-0,-,0,2,2,0,0,3,0,0,-2
vs Coviran Granada,15 ene 2022,P  78-83,0,1,0,11,0-2,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,-2
@ Almansa Con Afanion,20 nov 2021,G  72-73,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Amics Castello,14 nov 2021,G  87-71,0,1,0,3,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,1,0,0,-1
@ C.B. Prat,10 nov 2021,P  89-77,10,3,0,17,2-5,2-4,44.4%,0-0,-,0,3,3,0,0,0,0,10,8
vs Biele ISB,5 nov 2021,G  87-70,0,0,3,8,0-1,0-0,0.0%,0-0,-,0,0,0,3,0,2,0,0,0
@ Fibwi Palma,31 oct 2021,G  79-90,0,1,0,2,0-1,0-0,0.0%,0-0,-,0,1,1,0,1,0,0,0,1
@ Movistar Estudiantes,24 oct 2021,P  94-88,4,1,0,20,1-2,0-2,25.0%,2-2,100.0%,1,0,1,0,1,2,0,4,1
vs Alimerka Oviedo,8 oct 2021,P  96-97,3,3,0,12,0-2,1-3,20.0%,0-0,-,2,1,3,0,0,1,0,3,1
