PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Basquet Girona,20 may 2022,P  67-75,7,3,2,28,2-7,0-2,22.2%,3-4,75.0%,0,3,3,2,2,0,0,7,6
@ Súper Agropal Palencia,13 may 2022,G  83-89,10,6,0,23,4-7,0-1,50.0%,2-3,66.7%,1,5,6,0,0,2,0,10,9
vs Levitec Huesca,7 may 2022,G  84-61,17,7,1,27,7-11,1-2,61.5%,0-0,-,1,6,7,1,0,1,0,17,19
@ Gipuzkoa Basket,2 may 2022,P  72-68,9,7,1,26,3-6,1-1,57.1%,0-0,-,2,5,7,1,1,2,0,9,13
vs Leyma Coruña,23 abr 2022,P  66-79,6,4,1,27,3-6,0-0,50.0%,0-0,-,2,2,4,1,0,5,0,6,3
@ Coviran Granada,17 abr 2022,P  67-53,3,3,0,21,1-3,0-1,25.0%,1-2,50.0%,0,3,3,0,1,2,0,3,1
vs Real Valladolid,13 abr 2022,P  57-78,8,6,1,23,4-8,0-1,44.4%,0-0,-,1,5,6,1,0,3,1,8,8
@ Caceres,31 mar 2022,P  78-65,7,5,2,26,2-3,1-2,60.0%,0-0,-,1,4,5,2,0,1,0,7,11
vs Almansa Con Afanion,25 mar 2022,G  95-94,6,5,3,30,2-2,0-0,100.0%,2-2,100.0%,1,4,5,3,1,2,0,6,13
@ Amics Castello,20 mar 2022,G  69-73,12,5,3,26,3-5,1-1,66.7%,3-3,100.0%,0,5,5,3,1,3,0,12,16
vs C.B. Prat,16 mar 2022,G  73-63,13,6,4,32,5-10,0-0,50.0%,3-4,75.0%,3,3,6,4,1,2,0,13,16
@ Biele ISB,12 mar 2022,P  85-69,9,2,1,27,4-7,0-1,50.0%,1-2,50.0%,1,1,2,1,0,0,0,9,7
vs Fibwi Palma,6 mar 2022,G  97-89,2,1,0,10,0-1,0-0,0.0%,2-2,100.0%,0,1,1,0,1,0,0,2,3
vs Movistar Estudiantes,19 feb 2022,P  75-98,3,1,1,18,1-4,0-0,25.0%,1-1,100.0%,1,0,1,1,1,2,1,3,2
@ Leyma Coruña,16 feb 2022,P  75-61,6,4,1,31,3-8,0-0,37.5%,0-0,-,0,4,4,1,1,2,0,6,5
@ Levitec Huesca,13 feb 2022,G  70-85,14,2,0,17,6-9,0-0,66.7%,2-2,100.0%,1,1,2,0,0,0,0,14,13
vs Súper Agropal Palencia,9 feb 2022,P  71-72,11,4,3,32,4-9,1-3,41.7%,0-0,-,1,3,4,3,1,2,0,11,10
@ Melilla Ciudad Del Deporte 1,6 feb 2022,G  79-93,10,2,4,27,3-7,1-1,50.0%,1-2,50.0%,0,2,2,4,1,1,0,10,11
@ Basquet Girona,23 ene 2022,G  75-94,19,10,1,30,6-7,2-3,80.0%,1-2,50.0%,2,8,10,1,4,3,1,19,29
vs Coviran Granada,15 ene 2022,P  78-83,16,3,3,24,6-7,0-0,85.7%,4-4,100.0%,3,0,3,3,1,3,0,16,19
vs Gipuzkoa Basket,29 dic 2021,P  87-91,2,4,0,12,1-4,0-0,25.0%,0-0,-,1,3,4,0,0,2,0,2,1
@ Real Valladolid,10 dic 2021,P  83-82,2,2,4,14,1-3,0-0,33.3%,0-0,-,0,2,2,4,0,0,0,2,6
vs Caceres,5 dic 2021,G  89-58,5,3,2,18,2-3,0-0,66.7%,1-1,100.0%,1,2,3,2,0,2,0,5,7
@ Almansa Con Afanion,20 nov 2021,G  72-73,7,7,3,19,0-3,1-1,25.0%,4-6,66.7%,2,5,7,3,0,3,1,7,10
vs Amics Castello,14 nov 2021,G  87-71,11,8,1,23,4-4,0-1,80.0%,3-4,75.0%,2,6,8,1,1,1,1,11,19
@ C.B. Prat,10 nov 2021,P  89-77,9,2,1,21,3-6,0-0,50.0%,3-3,100.0%,0,2,2,1,0,2,0,9,7
vs Biele ISB,5 nov 2021,G  87-70,16,4,2,27,5-8,1-1,66.7%,3-4,75.0%,1,3,4,2,0,1,0,16,17
@ Fibwi Palma,31 oct 2021,G  79-90,13,5,6,38,3-6,1-1,57.1%,4-4,100.0%,1,4,5,6,1,2,0,13,20
@ Movistar Estudiantes,24 oct 2021,P  94-88,12,5,2,29,5-8,0-0,62.5%,2-5,40.0%,3,2,5,2,0,1,0,12,12
vs Melilla Ciudad Del Deporte 1,17 oct 2021,P  75-78,2,1,0,12,1-4,0-0,25.0%,0-2,0.0%,0,1,1,0,0,0,0,2,-2
@ Hiopos Lleida,13 oct 2021,P  69-67,0,0,1,6,0-1,0-0,0.0%,0-0,-,0,0,0,1,0,1,0,0,-1
vs Alimerka Oviedo,8 oct 2021,P  96-97,8,7,2,25,2-4,0-0,50.0%,4-4,100.0%,2,5,7,2,0,2,0,8,13
