PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Movistar Estudiantes,19 feb 2022,P  75-98,5,1,2,22,1-2,1-2,50.0%,0-0,-,0,1,1,2,1,1,0,5,6
@ Leyma Coruña,16 feb 2022,P  75-61,27,0,1,28,6-7,4-7,71.4%,3-3,100.0%,0,0,0,1,1,3,0,27,22
@ Levitec Huesca,13 feb 2022,G  70-85,0,2,1,16,0-1,0-1,0.0%,0-0,-,0,2,2,1,1,2,0,0,0
vs Súper Agropal Palencia,9 feb 2022,P  71-72,4,0,3,16,2-4,0-0,50.0%,0-0,-,0,0,0,3,1,0,0,4,6
@ Melilla Ciudad Del Deporte 1,6 feb 2022,G  79-93,5,2,2,15,1-3,1-1,50.0%,0-0,-,0,2,2,2,1,0,0,5,8
vs Hiopos Lleida,2 feb 2022,G  84-82,3,0,2,15,0-0,1-5,20.0%,0-0,-,0,0,0,2,2,0,0,3,3
@ Alimerka Oviedo,29 ene 2022,G  54-77,4,3,1,14,0-3,1-4,14.3%,1-1,100.0%,2,1,3,1,1,0,0,4,3
@ Basquet Girona,23 ene 2022,G  75-94,7,0,0,9,0-0,2-4,50.0%,1-2,50.0%,0,0,0,0,0,0,0,7,4
vs Coviran Granada,15 ene 2022,P  78-83,0,0,1,10,0-0,0-2,0.0%,0-0,-,0,0,0,1,0,0,0,0,-1
vs Gipuzkoa Basket,29 dic 2021,P  87-91,2,0,3,22,1-2,0-2,25.0%,0-0,-,0,0,0,3,0,1,0,2,1
@ Real Valladolid,10 dic 2021,P  83-82,5,3,4,23,1-3,1-2,40.0%,0-0,-,0,3,3,4,0,2,0,5,7
vs Caceres,5 dic 2021,G  89-58,7,4,2,20,0-3,1-2,20.0%,4-4,100.0%,2,2,4,2,0,0,0,7,9
@ Almansa Con Afanion,20 nov 2021,G  72-73,2,3,2,21,1-4,0-3,14.3%,0-0,-,2,1,3,2,1,0,0,2,2
vs Amics Castello,14 nov 2021,G  87-71,8,2,3,14,2-2,1-3,60.0%,1-1,100.0%,0,2,2,3,0,1,0,8,10
@ C.B. Prat,10 nov 2021,P  89-77,3,0,1,16,0-0,1-2,50.0%,0-0,-,0,0,0,1,0,2,0,3,1
@ Fibwi Palma,31 oct 2021,G  79-90,0,4,2,18,0-2,0-3,0.0%,0-0,-,0,4,4,2,0,2,0,0,-1
@ Movistar Estudiantes,24 oct 2021,P  94-88,2,0,2,17,1-1,0-3,25.0%,0-0,-,0,0,0,2,0,0,0,2,1
vs Melilla Ciudad Del Deporte 1,17 oct 2021,P  75-78,6,2,5,27,3-5,0-2,42.9%,0-0,-,1,1,2,5,1,1,0,6,9
@ Hiopos Lleida,13 oct 2021,P  69-67,6,3,3,16,0-1,2-5,33.3%,0-0,-,0,3,3,3,2,2,0,6,8
