PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,10 may 2024,P  92-89,34,7,2,25,2-2,7-16,50.0%,9-9,100.0%,1,6,7,2,0,1,0,34,33
vs UBU Tizona Burgos,4 may 2024,P  67-94,0,0,2,11,0-0,0-2,0.0%,0-0,-,0,0,0,2,3,2,0,0,1
@ Hiopos Lleida,26 abr 2024,P  88-77,8,2,1,14,0-2,2-4,33.3%,2-2,100.0%,0,2,2,1,0,0,0,8,7
vs Movistar Estudiantes,20 abr 2024,P  67-81,8,1,2,17,1-2,1-6,25.0%,3-5,60.0%,0,1,1,2,1,0,0,8,4
@ Ourense,14 abr 2024,G  65-72,16,0,1,17,1-3,3-7,40.0%,5-5,100.0%,0,0,0,1,1,1,1,16,12
@ Rioverde Clavijo,10 abr 2024,P  99-84,10,1,0,15,0-1,3-5,50.0%,1-2,50.0%,0,1,1,0,1,1,0,10,7
vs Alimerka Oviedo,29 mar 2024,G  84-83,0,0,0,3,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,1,0,0,-2
@ Hestia Menorca,23 mar 2024,P  84-68,0,2,0,19,0-0,0-5,0.0%,0-0,-,1,1,2,0,0,3,1,0,-5
vs Real Betis,17 mar 2024,P  67-78,2,0,1,9,1-1,0-4,20.0%,0-0,-,0,0,0,1,0,1,0,2,-2
vs Nevezis,3 mar 2024,P  91-101,14,4,3,30,1-1,4-16,29.4%,0-0,-,0,4,4,3,0,0,0,14,9
@ Wolves Twinsbet Vilnius,3 feb 2024,P  94-79,9,2,2,38,2-3,1-8,27.3%,2-2,100.0%,0,2,2,2,2,0,0,9,7
vs Lietkabelis,27 ene 2024,P  78-84,15,1,2,32,1-1,3-9,40.0%,4-4,100.0%,0,1,1,2,3,4,1,15,12
vs Zalgiris Kaunas,23 ene 2024,P  71-98,16,2,5,36,3-8,2-8,31.3%,4-4,100.0%,0,2,2,5,3,4,0,16,11
@ M Basket-Delamode,15 ene 2024,P  100-74,17,1,3,34,3-6,1-8,28.6%,8-10,80.0%,0,1,1,3,1,5,1,17,6
vs Siauliai,8 ene 2024,P  72-115,15,3,5,33,2-5,3-13,27.8%,2-2,100.0%,0,3,3,5,6,1,0,15,15
@ Jonavos CBet,16 dic 2023,G  84-89,24,4,1,37,2-4,3-19,21.7%,11-13,84.6%,0,4,4,1,4,0,1,24,14
vs Rytas Vilnius,9 dic 2023,P  77-101,6,1,2,12,1-1,1-8,22.2%,1-2,50.0%,0,1,1,2,3,2,0,6,2
vs Neptunas,3 dic 2023,P  83-86,25,3,2,29,4-4,3-10,50.0%,8-8,100.0%,1,2,3,2,1,5,1,25,20
vs Wolves Twinsbet Vilnius,18 nov 2023,P  88-91,22,3,4,31,1-2,5-12,42.9%,5-5,100.0%,0,3,3,4,3,1,0,22,23
@ Siauliai,12 nov 2023,G  91-95,34,2,6,33,3-8,7-14,45.5%,7-11,63.6%,1,1,2,6,4,1,1,34,30
vs M Basket-Delamode,4 nov 2023,G  107-88,21,4,2,23,2-3,3-7,50.0%,8-10,80.0%,1,3,4,2,0,1,0,21,19
vs Gargzdu,30 oct 2023,G  103-76,27,9,3,32,4-6,4-10,50.0%,7-7,100.0%,0,9,9,3,4,1,1,27,35
@ Zalgiris Kaunas,1 oct 2023,P  78-68,26,2,1,33,2-3,6-12,53.3%,4-5,80.0%,0,2,2,1,5,5,0,26,21
@ Lietkabelis,25 sept 2023,P  95-92,17,2,4,30,0-1,5-9,50.0%,2-2,100.0%,0,2,2,4,3,4,1,17,18
