PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,10 may 2024,P  92-89,6,4,1,29,1-1,1-1,100.0%,1-2,50.0%,3,1,4,1,0,2,0,6,8
@ Hiopos Lleida,26 abr 2024,P  88-77,4,4,0,23,1-4,0-0,25.0%,2-2,100.0%,1,3,4,0,1,0,0,4,6
vs Movistar Estudiantes,20 abr 2024,P  67-81,2,0,1,13,1-1,0-0,100.0%,0-1,0.0%,0,0,0,1,2,1,0,2,3
@ Ourense,14 abr 2024,G  65-72,0,6,0,13,0-2,0-0,0.0%,0-0,-,1,5,6,0,0,0,0,0,4
@ Rioverde Clavijo,10 abr 2024,P  99-84,2,1,0,20,1-1,0-0,100.0%,0-1,0.0%,0,1,1,0,2,0,0,2,4
vs Gipuzkoa Basket,6 abr 2024,P  96-106,3,4,2,22,1-2,0-0,50.0%,1-1,100.0%,2,2,4,2,1,0,0,3,9
vs Alimerka Oviedo,29 mar 2024,G  84-83,0,0,0,5,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Hestia Menorca,23 mar 2024,P  84-68,2,0,0,5,1-2,0-0,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
vs Real Betis,17 mar 2024,P  67-78,2,0,0,8,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
@ Melilla Ciudad Del Deporte 1,13 mar 2024,G  71-84,2,1,0,4,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,0,0,2,3
@ Caceres,8 mar 2024,G  71-73,4,2,1,20,2-3,0-0,66.7%,0-0,-,0,2,2,1,1,0,0,4,7
vs HLA Alicante,3 mar 2024,P  65-82,0,2,0,21,0-1,0-0,0.0%,0-0,-,0,2,2,0,1,1,0,0,1
@ Real Valladolid,17 feb 2024,P  84-79,6,3,2,18,2-2,0-0,100.0%,2-2,100.0%,1,2,3,2,0,1,0,6,10
vs Fuenlabrada,10 feb 2024,G  81-74,8,6,1,23,1-1,0-0,100.0%,6-6,100.0%,3,3,6,1,1,0,0,8,16
@ San Pablo Burgos,3 feb 2024,P  88-69,6,2,0,16,3-4,0-0,75.0%,0-0,-,2,0,2,0,0,0,0,6,7
vs Leyma Coruña,20 ene 2024,P  81-83,5,3,0,16,2-2,0-0,100.0%,1-2,50.0%,0,3,3,0,0,0,1,5,8
@ Alimerka Oviedo,14 ene 2024,P  86-81,2,7,0,30,1-3,0-0,33.3%,0-0,-,2,5,7,0,1,2,0,2,6
vs Rioverde Clavijo,7 ene 2024,P  71-75,0,3,1,19,0-1,0-0,0.0%,0-0,-,2,1,3,1,1,3,1,0,2
@ Gipuzkoa Basket,29 dic 2023,P  76-67,1,1,0,7,0-2,0-0,0.0%,1-2,50.0%,0,1,1,0,0,0,1,1,0
vs Hestia Menorca,22 dic 2023,G  95-77,9,2,1,20,2-3,0-0,66.7%,5-6,83.3%,0,2,2,1,2,0,2,9,14
