PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,10 may 2024,P  92-89,5,2,2,15,1-2,1-1,66.7%,0-0,-,0,2,2,2,0,0,0,5,8
vs UBU Tizona Burgos,4 may 2024,P  67-94,4,3,0,17,2-3,0-2,40.0%,0-0,-,2,1,3,0,0,1,0,4,3
@ Hiopos Lleida,26 abr 2024,P  88-77,7,5,0,16,2-5,1-2,42.9%,0-0,-,4,1,5,0,0,1,0,7,7
vs Movistar Estudiantes,20 abr 2024,P  67-81,3,4,1,16,1-3,0-1,25.0%,1-2,50.0%,2,2,4,1,0,1,1,3,4
@ Ourense,14 abr 2024,G  65-72,3,2,0,19,0-1,0-1,0.0%,3-4,75.0%,0,2,2,0,1,0,0,3,3
@ Rioverde Clavijo,10 abr 2024,P  99-84,10,2,1,25,3-4,1-4,50.0%,1-4,25.0%,1,1,2,1,0,1,0,10,5
vs Gipuzkoa Basket,6 abr 2024,P  96-106,4,5,0,15,2-3,0-0,66.7%,0-0,-,1,4,5,0,0,0,0,4,8
vs Alimerka Oviedo,29 mar 2024,G  84-83,1,0,1,8,0-0,0-0,-,1-2,50.0%,0,0,0,1,0,0,0,1,1
@ Hestia Menorca,23 mar 2024,P  84-68,6,0,0,20,1-2,1-1,66.7%,1-2,50.0%,0,0,0,0,0,0,1,6,5
vs Real Betis,17 mar 2024,P  67-78,6,4,1,28,1-3,1-4,28.6%,1-2,50.0%,2,2,4,1,1,0,1,6,7
@ Melilla Ciudad Del Deporte 1,13 mar 2024,G  71-84,3,1,2,17,0-1,1-3,25.0%,0-0,-,1,0,1,2,0,0,0,3,3
@ Caceres,8 mar 2024,G  71-73,7,4,4,28,3-4,0-0,75.0%,1-2,50.0%,3,1,4,4,1,3,0,7,11
vs HLA Alicante,3 mar 2024,P  65-82,6,4,2,18,3-3,0-3,50.0%,0-0,-,1,3,4,2,1,1,0,6,9
@ Real Valladolid,17 feb 2024,P  84-79,8,1,1,20,1-2,2-3,60.0%,0-0,-,1,0,1,1,1,0,0,8,9
vs Fuenlabrada,10 feb 2024,G  81-74,0,0,0,9,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ San Pablo Burgos,3 feb 2024,P  88-69,2,4,1,22,1-2,0-1,33.3%,0-0,-,1,3,4,1,1,0,0,2,6
@ Alimerka Oviedo,14 ene 2024,P  86-81,5,1,0,12,1-1,1-2,66.7%,0-0,-,0,1,1,0,0,0,0,5,5
vs Rioverde Clavijo,7 ene 2024,P  71-75,3,6,0,20,1-2,0-1,33.3%,1-2,50.0%,1,5,6,0,0,3,0,3,3
@ Gipuzkoa Basket,29 dic 2023,P  76-67,6,3,0,22,3-3,0-2,60.0%,0-1,0.0%,1,2,3,0,1,1,0,6,6
vs Hestia Menorca,22 dic 2023,G  95-77,16,1,2,20,2-2,4-6,75.0%,0-0,-,0,1,1,2,1,0,0,16,18
@ Real Betis,15 dic 2023,P  80-70,8,5,1,22,3-4,0-1,60.0%,2-2,100.0%,2,3,5,1,1,0,1,8,14
vs Caceres,9 dic 2023,G  95-75,7,4,0,20,2-2,1-2,75.0%,0-0,-,3,1,4,0,1,0,0,7,11
@ Movistar Estudiantes,3 dic 2023,P  101-61,10,1,1,26,2-5,2-7,33.3%,0-0,-,0,1,1,1,1,0,0,10,5
vs Melilla Ciudad Del Deporte 1,29 nov 2023,G  75-69,2,3,1,14,1-2,0-1,33.3%,0-0,-,1,2,3,1,0,1,0,2,3
vs Amics Castello,25 nov 2023,G  91-80,6,5,2,15,2-3,0-1,50.0%,2-5,40.0%,0,5,5,2,1,2,1,6,8
@ UBU Tizona Burgos,18 nov 2023,P  93-84,9,4,2,21,3-3,0-2,60.0%,3-4,75.0%,0,4,4,2,0,0,0,9,12
vs Real Valladolid,12 nov 2023,P  81-82,0,0,0,6,0-2,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
vs San Pablo Burgos,5 nov 2023,P  72-84,7,2,0,18,2-3,0-1,50.0%,3-4,75.0%,1,1,2,0,1,0,0,7,7
@ HLA Alicante,1 nov 2023,P  89-79,2,3,1,18,1-2,0-0,50.0%,0-0,-,1,2,3,1,0,0,1,2,6
vs Hiopos Lleida,28 oct 2023,G  75-63,0,4,1,13,0-1,0-0,0.0%,0-0,-,2,2,4,1,0,2,0,0,2
@ Leyma Coruña,22 oct 2023,P  119-90,4,2,0,23,1-2,0-0,50.0%,2-2,100.0%,0,2,2,0,0,1,0,4,4
vs Ourense,14 oct 2023,P  76-80,0,1,1,5,0-1,0-0,0.0%,0-0,-,1,0,1,1,0,0,0,0,1
@ Fuenlabrada,7 oct 2023,G  73-78,3,0,0,12,1-2,0-1,33.3%,1-2,50.0%,0,0,0,0,0,0,0,3,0
