PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Amics Castello,28 abr 2017,G  101-89,8,5,1,27,3-6,0-0,50.0%,2-4,50.0%,3,2,5,1,0,2,0,8,7
@ C.B. Prat,21 abr 2017,G  56-82,7,9,0,23,2-4,0-0,50.0%,3-5,60.0%,2,7,9,0,1,4,0,7,9
vs Alimerka Oviedo,16 abr 2017,P  69-83,8,2,0,25,4-4,0-0,100.0%,0-0,-,0,2,2,0,1,2,0,8,9
@ Rio Breogan,7 abr 2017,P  88-62,11,4,1,21,5-8,0-0,62.5%,1-2,50.0%,0,4,4,1,0,3,1,11,10
vs Hiopos Lleida,31 mar 2017,G  92-82,9,4,0,13,4-4,0-0,100.0%,1-2,50.0%,0,4,4,0,0,2,0,9,10
@ Súper Agropal Palencia,24 mar 2017,G  78-79,7,5,0,12,3-8,0-0,37.5%,1-2,50.0%,3,2,5,0,0,1,0,7,5
vs Caceres,17 mar 2017,G  97-83,11,4,2,16,4-6,0-0,66.7%,3-4,75.0%,1,3,4,2,0,1,0,11,13
@ San Pablo Burgos,10 mar 2017,P  85-66,8,3,0,15,4-8,0-0,50.0%,0-0,-,1,2,3,0,0,2,0,8,5
vs Rioverde Clavijo,3 mar 2017,G  94-79,12,4,0,19,5-9,0-0,55.6%,2-2,100.0%,1,3,4,0,0,1,0,12,11
@ Ourense,24 feb 2017,G  79-82,18,6,0,18,7-8,0-0,87.5%,4-10,40.0%,4,2,6,0,1,2,0,18,16
vs FC Barcelona II,17 feb 2017,P  63-86,9,2,0,16,3-4,0-0,75.0%,3-5,60.0%,2,0,2,0,0,2,0,9,6
@ Araberri Basket Club,10 feb 2017,G  76-81,8,3,0,15,4-8,0-0,50.0%,0-0,-,1,2,3,0,1,0,0,8,8
vs Levitec Huesca,3 feb 2017,G  79-72,11,5,0,15,3-7,0-0,42.9%,5-5,100.0%,4,1,5,0,0,2,0,11,10
vs BC Kalev/Cramo,13 dic 2016,P  64-74,14,10,3,32,5-8,0-0,62.5%,4-4,100.0%,2,8,10,3,0,0,0,14,24
@ Tartu Ülikool Maks & Moorits,10 dic 2016,P  86-65,13,4,2,26,6-12,0-0,50.0%,1-1,100.0%,0,4,4,2,0,3,0,13,10
@ Transcom Pärnu,3 dic 2016,P  73-49,5,7,1,21,2-5,0-0,40.0%,1-2,50.0%,2,5,7,1,1,1,1,5,10
@ G4S Noorteliiga,26 nov 2016,G  62-87,17,5,2,16,8-13,0-0,61.5%,1-1,100.0%,4,1,5,2,0,0,1,17,20
vs Valga/CKE Inkasso,19 nov 2016,P  76-88,2,7,2,10,0-4,0-0,0.0%,2-2,100.0%,2,5,7,2,0,1,0,2,6
@ AVIS UTILITAS Rapla,12 nov 2016,P  79-76,12,7,1,34,4-8,0-0,50.0%,4-6,66.7%,0,7,7,1,1,2,0,12,13
vs Rakvere Tarvas,22 oct 2016,P  61-65,12,6,2,25,5-6,0-0,83.3%,2-5,40.0%,0,6,6,2,1,3,0,12,14
vs TALTECH,14 oct 2016,P  67-68,9,8,1,18,3-8,0-0,37.5%,3-4,75.0%,2,6,8,1,3,1,0,9,14
vs Transcom Pärnu,8 oct 2016,P  80-88,8,1,0,24,4-8,0-0,50.0%,0-3,0.0%,0,1,1,0,0,1,0,8,1
