PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,7 mar 2020,G  74-86,20,3,2,25,6-7,2-5,66.7%,2-2,100.0%,0,3,3,2,0,4,0,20,17
vs Rio Breogan,28 feb 2020,G  77-76,21,3,4,26,2-4,4-9,46.2%,5-8,62.5%,2,1,3,4,1,3,0,21,16
@ Fibwi Palma,16 feb 2020,G  64-75,12,4,3,25,3-9,1-6,26.7%,3-4,75.0%,0,4,4,3,1,3,0,12,5
vs Melilla Ciudad Del Deporte 1,7 feb 2020,G  58-54,15,4,2,19,1-2,3-5,57.1%,4-4,100.0%,0,4,4,2,0,1,0,15,17
@ Real Canoe N.C.,31 ene 2020,P  95-81,4,3,7,23,0-1,1-7,12.5%,1-2,50.0%,1,2,3,7,3,2,1,4,8
vs Marin Peixe Galego,24 ene 2020,G  95-89,13,1,5,28,0-4,4-4,50.0%,1-2,50.0%,0,1,1,5,1,2,0,13,13
@ Levitec Huesca,17 ene 2020,G  83-94,19,4,3,23,2-6,4-8,42.9%,3-4,75.0%,1,3,4,3,1,0,1,19,19
@ Gipuzkoa Basket,10 ene 2020,P  72-64,10,0,4,17,1-3,1-3,33.3%,5-7,71.4%,0,0,0,4,1,1,0,10,8
vs Coviran Granada,3 ene 2020,G  88-67,13,1,2,21,1-3,3-5,50.0%,2-2,100.0%,0,1,1,2,0,2,0,13,10
@ Leyma Coruña,29 dic 2019,P  88-77,11,3,6,22,0-3,3-9,25.0%,2-4,50.0%,1,2,3,6,0,0,0,11,9
@ Real Valladolid,20 dic 2019,P  77-76,11,1,0,13,1-1,3-8,44.4%,0-0,-,0,1,1,0,0,1,0,11,6
vs Alimerka Oviedo,29 nov 2019,G  85-73,15,2,4,23,2-4,1-8,25.0%,8-8,100.0%,0,2,2,4,0,3,0,15,9
@ Amics Castello,22 nov 2019,G  65-85,11,1,5,24,1-4,3-8,33.3%,0-0,-,0,1,1,5,2,0,0,11,11
vs Almansa Con Afanion,15 nov 2019,G  76-68,14,2,3,27,0-2,4-5,57.1%,2-2,100.0%,1,1,2,3,0,5,0,14,11
@ Hiopos Lleida,8 nov 2019,G  67-72,8,4,4,20,1-3,2-5,37.5%,0-2,0.0%,1,3,4,4,0,2,0,8,7
vs Ourense,3 nov 2019,P  68-69,9,4,1,19,3-7,1-6,30.8%,0-0,-,2,2,4,1,0,0,0,9,5
@ Rio Breogan,29 oct 2019,G  85-92,8,3,4,13,1-2,2-4,50.0%,0-0,-,2,1,3,4,0,1,0,8,11
vs Fibwi Palma,25 oct 2019,P  62-68,7,3,3,16,1-1,1-4,40.0%,2-2,100.0%,0,3,3,3,2,2,0,7,10
@ Melilla Ciudad Del Deporte 1,18 oct 2019,P  71-60,3,1,5,25,0-2,1-6,12.5%,0-0,-,1,0,1,5,3,5,0,3,0
vs Real Canoe N.C.,11 oct 2019,G  79-57,11,0,4,17,1-2,3-3,80.0%,0-0,-,0,0,0,4,2,2,0,11,14
vs Levitec Huesca,27 sept 2019,P  63-71,18,2,1,25,4-9,2-4,46.2%,4-5,80.0%,1,1,2,1,0,2,0,18,11
