PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,7 mar 2020,G  74-86,10,6,1,17,4-5,0-4,44.4%,2-2,100.0%,4,2,6,1,2,0,0,10,14
vs Rio Breogan,28 feb 2020,G  77-76,6,2,1,13,3-3,0-0,100.0%,0-1,0.0%,0,2,2,1,2,1,1,6,10
@ Fibwi Palma,16 feb 2020,G  64-75,9,3,1,16,3-3,1-3,66.7%,0-0,-,1,2,3,1,0,0,1,9,12
vs Melilla Ciudad Del Deporte 1,7 feb 2020,G  58-54,0,3,0,16,0-0,0-1,0.0%,0-0,-,2,1,3,0,2,0,0,0,4
@ Real Canoe N.C.,31 ene 2020,P  95-81,1,1,0,10,0-0,0-2,0.0%,1-2,50.0%,1,0,1,0,1,0,0,1,0
vs Marin Peixe Galego,24 ene 2020,G  95-89,0,5,1,17,0-0,0-1,0.0%,0-2,0.0%,2,3,5,1,3,0,0,0,6
@ Levitec Huesca,17 ene 2020,G  83-94,2,2,2,10,0-2,0-3,0.0%,2-2,100.0%,0,2,2,2,1,0,0,2,2
@ Gipuzkoa Basket,10 ene 2020,P  72-64,3,5,1,18,0-3,0-0,0.0%,3-4,75.0%,0,5,5,1,1,1,0,3,5
vs Coviran Granada,3 ene 2020,G  88-67,2,4,2,12,1-1,0-1,50.0%,0-2,0.0%,1,3,4,2,0,0,0,2,5
@ Leyma Coruña,29 dic 2019,P  88-77,2,0,1,11,1-1,0-1,50.0%,0-0,-,0,0,0,1,0,1,0,2,1
@ Real Valladolid,20 dic 2019,P  77-76,0,3,0,15,0-2,0-1,0.0%,0-0,-,1,2,3,0,0,1,1,0,0
vs HLA Alicante,13 dic 2019,P  63-65,7,5,0,23,2-4,0-1,40.0%,3-4,75.0%,2,3,5,0,2,2,0,7,8
@ Súper Agropal Palencia,6 dic 2019,P  87-86,12,5,1,22,2-2,2-2,100.0%,2-2,100.0%,2,3,5,1,1,3,0,12,16
vs Alimerka Oviedo,29 nov 2019,G  85-73,4,4,0,20,2-4,0-0,50.0%,0-0,-,3,1,4,0,1,0,0,4,7
@ Amics Castello,22 nov 2019,G  65-85,5,11,0,18,1-3,0-1,25.0%,3-4,75.0%,4,7,11,0,1,3,1,5,11
vs Almansa Con Afanion,15 nov 2019,G  76-68,2,3,1,18,1-1,0-1,50.0%,0-0,-,0,3,3,1,0,1,0,2,4
@ Hiopos Lleida,8 nov 2019,G  67-72,3,4,1,12,1-1,0-2,33.3%,1-2,50.0%,1,3,4,1,1,2,1,3,5
vs Ourense,3 nov 2019,P  68-69,2,5,1,16,1-3,0-1,25.0%,0-2,0.0%,2,3,5,1,1,1,1,2,4
@ Rio Breogan,29 oct 2019,G  85-92,1,2,0,20,0-0,0-0,-,1-2,50.0%,1,1,2,0,0,0,0,1,2
vs Fibwi Palma,25 oct 2019,P  62-68,3,1,0,17,0-1,1-1,50.0%,0-0,-,0,1,1,0,1,4,0,3,0
@ Marin Peixe Galego,5 oct 2019,G  64-75,4,4,1,14,2-5,0-1,33.3%,0-0,-,2,2,4,1,1,0,0,4,6
vs Levitec Huesca,27 sept 2019,P  63-71,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,1,1,0,0,0
