PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,16 may 2021,G  78-83,7,1,1,18,2-5,1-2,42.9%,0-0,-,1,0,1,1,0,1,0,7,4
vs Real Valladolid,9 may 2021,G  90-85,6,3,3,23,1-1,0-2,33.3%,4-4,100.0%,0,3,3,3,1,0,0,6,11
@ Súper Agropal Palencia,30 abr 2021,G  71-72,2,3,2,22,1-3,0-0,33.3%,0-0,-,0,3,3,2,2,3,1,2,5
vs Rio Breogan,24 abr 2021,G  97-80,10,2,1,22,1-2,2-3,60.0%,2-4,50.0%,0,2,2,1,3,2,0,10,10
@ Leyma Coruña,18 abr 2021,P  82-66,5,2,2,18,1-2,0-2,25.0%,3-3,100.0%,1,1,2,2,0,4,0,5,2
vs Alimerka Oviedo,10 abr 2021,G  72-68,13,3,2,15,2-5,3-3,62.5%,0-0,-,1,2,3,2,0,2,0,13,13
@ Real Valladolid,4 abr 2021,G  86-87,20,5,3,28,7-12,1-4,50.0%,3-4,75.0%,1,4,5,3,1,2,1,20,19
vs Leyma Coruña,31 mar 2021,G  74-65,9,3,1,21,3-3,1-3,66.7%,0-0,-,0,3,3,1,2,2,0,9,11
vs Súper Agropal Palencia,27 mar 2021,G  77-59,15,3,1,23,5-6,1-3,66.7%,2-4,50.0%,0,3,3,1,2,2,0,15,14
@ Rio Breogan,20 mar 2021,P  85-78,13,1,4,25,3-4,2-6,50.0%,1-5,20.0%,0,1,1,4,0,0,0,13,9
vs Amics Castello,7 mar 2021,P  62-63,5,1,1,23,1-2,1-3,40.0%,0-0,-,0,1,1,1,2,3,0,5,3
vs Real Canoe N.C.,5 mar 2021,G  77-70,15,1,1,25,1-2,4-4,83.3%,1-2,50.0%,1,0,1,1,0,2,0,15,13
@ Fibwi Palma,28 feb 2021,G  66-69,2,5,1,21,1-3,0-2,20.0%,0-0,-,3,2,5,1,1,4,0,2,1
vs Almansa Con Afanion,25 feb 2021,G  77-76,2,1,1,16,1-3,0-2,20.0%,0-0,-,0,1,1,1,1,1,0,2,0
@ Real Murcia,23 feb 2021,G  68-80,5,5,5,20,1-5,1-2,28.6%,0-0,-,0,5,5,5,1,1,0,5,10
vs HLA Alicante,13 feb 2021,G  84-77,5,4,1,23,1-1,1-4,40.0%,0-2,0.0%,2,2,4,1,0,1,0,5,4
@ Basquet Girona,7 feb 2021,P  81-66,8,1,1,21,1-4,2-3,42.9%,0-0,-,1,0,1,1,0,3,0,8,3
vs Hiopos Lleida,2 feb 2021,P  80-83,4,3,1,16,1-3,0-2,20.0%,2-4,50.0%,0,3,3,1,1,1,0,4,2
@ HLA Alicante,6 dic 2020,G  67-70,5,2,2,9,1-2,0-2,25.0%,3-4,75.0%,0,2,2,2,1,1,0,5,5
vs Basquet Girona,20 nov 2020,G  83-60,11,2,0,13,2-3,1-1,75.0%,4-4,100.0%,1,1,2,0,0,3,0,11,9
@ Real Canoe N.C.,13 nov 2020,G  68-94,6,1,5,19,1-1,0-2,33.3%,4-4,100.0%,0,1,1,5,3,2,0,6,11
vs Real Murcia,6 nov 2020,G  73-67,3,3,3,19,0-3,1-2,20.0%,0-0,-,0,3,3,3,1,2,0,3,4
@ Hiopos Lleida,30 oct 2020,P  83-79,5,2,4,22,2-3,0-2,40.0%,1-2,50.0%,0,2,2,4,1,2,0,5,6
@ Almansa Con Afanion,23 oct 2020,G  64-89,5,1,7,19,1-3,1-2,40.0%,0-0,-,0,1,1,7,1,4,0,5,7
vs Levitec Huesca,16 oct 2020,G  89-75,6,4,8,25,2-3,0-1,50.0%,2-2,100.0%,1,3,4,8,2,2,0,6,16
