PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Araberri Basket Club,27 abr 2018,P  112-92,2,3,1,12,1-3,0-0,33.3%,0-1,0.0%,1,2,3,1,0,0,0,2,3
vs Rioverde Clavijo,20 abr 2018,G  77-72,1,2,2,16,0-1,0-0,0.0%,1-2,50.0%,1,1,2,2,0,1,0,1,2
vs Levitec Huesca,8 abr 2018,G  76-73,4,12,1,15,2-2,0-0,100.0%,0-2,0.0%,4,8,12,1,0,0,1,4,16
vs FC Barcelona II,25 mar 2018,P  66-86,2,6,0,13,1-2,0-0,50.0%,0-0,-,1,5,6,0,1,1,0,2,7
@ BAXI Manresa,21 mar 2018,P  88-61,4,4,0,21,1-1,0-2,33.3%,2-2,100.0%,1,3,4,0,2,0,0,4,8
vs Súper Agropal Palencia,18 mar 2018,P  69-86,4,6,1,13,2-5,0-0,40.0%,0-0,-,3,3,6,1,2,1,0,4,9
@ Amics Castello,9 mar 2018,P  78-67,6,6,0,16,3-4,0-0,75.0%,0-0,-,0,6,6,0,2,0,0,6,13
vs Melilla Ciudad Del Deporte 1,4 mar 2018,G  71-67,0,3,1,16,0-0,0-0,-,0-0,-,0,3,3,1,0,0,0,0,4
@ Caceres,23 feb 2018,G  77-81,2,5,0,16,1-1,0-1,50.0%,0-0,-,2,3,5,0,0,1,0,2,5
vs Hiopos Lleida,18 feb 2018,G  80-75,0,1,0,11,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
@ C.B. Prat,10 feb 2018,P  76-72,6,5,1,17,3-3,0-1,75.0%,0-0,-,0,5,5,1,0,0,0,6,11
vs Real Valladolid,28 ene 2018,G  73-67,4,12,0,25,1-2,0-1,33.3%,2-2,100.0%,4,8,12,0,1,0,2,4,17
@ Leyma Coruña,12 ene 2018,P  79-59,0,3,2,19,0-1,0-0,0.0%,0-2,0.0%,2,1,3,2,1,1,0,0,2
vs Araberri Basket Club,7 ene 2018,P  66-88,0,2,2,14,0-0,0-2,0.0%,0-0,-,0,2,2,2,1,0,0,0,3
@ Rioverde Clavijo,29 dic 2017,P  75-58,3,4,0,23,1-1,0-1,50.0%,1-2,50.0%,1,3,4,0,0,2,1,3,4
vs Rio Breogan,23 dic 2017,P  61-81,2,4,2,19,0-0,0-0,-,2-2,100.0%,3,1,4,2,0,1,0,2,7
@ Levitec Huesca,15 dic 2017,P  73-69,2,4,2,18,1-2,0-1,33.3%,0-0,-,1,3,4,2,0,1,0,2,5
vs Fibwi Palma,9 dic 2017,G  70-62,7,7,2,25,2-3,1-2,60.0%,0-2,0.0%,0,7,7,2,1,1,0,7,12
@ FC Barcelona II,3 dic 2017,P  80-64,0,3,0,23,0-3,0-0,0.0%,0-0,-,0,3,3,0,0,1,1,0,0
vs BAXI Manresa,29 nov 2017,P  62-71,2,7,1,19,1-2,0-1,33.3%,0-0,-,3,4,7,1,0,1,0,2,7
@ Súper Agropal Palencia,24 nov 2017,P  80-63,6,9,0,16,0-2,2-2,50.0%,0-0,-,1,8,9,0,0,0,0,6,13
vs Amics Castello,19 nov 2017,P  71-96,2,2,0,8,1-1,0-0,100.0%,0-0,-,1,1,2,0,0,1,0,2,3
@ Melilla Ciudad Del Deporte 1,10 nov 2017,P  84-77,0,1,1,4,0-0,0-0,-,0-0,-,0,1,1,1,1,1,0,0,2
vs Caceres,5 nov 2017,G  79-74,0,0,0,10,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Hiopos Lleida,27 oct 2017,P  76-65,0,2,1,5,0-0,0-0,-,0-0,-,1,1,2,1,0,0,0,0,3
vs C.B. Prat,22 oct 2017,P  69-73,0,0,2,3,0-0,0-0,-,0-0,-,0,0,0,2,0,0,0,0,2
@ Real Valladolid,15 oct 2017,G  62-73,0,1,1,13,0-0,0-1,0.0%,0-0,-,0,1,1,1,0,0,0,0,1
vs Ourense,10 oct 2017,G  89-80,6,6,0,11,1-3,1-1,50.0%,1-2,50.0%,2,4,6,0,0,0,1,6,10
@ Alimerka Oviedo,7 oct 2017,P  87-66,4,4,1,20,2-3,0-1,50.0%,0-0,-,0,4,4,1,2,0,0,4,9
vs Leyma Coruña,1 oct 2017,G  72-71,0,4,1,12,0-2,0-1,0.0%,0-0,-,1,3,4,1,0,0,0,0,2
