PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Araberri Basket Club,27 abr 2018,P  112-92,16,4,3,26,2-3,4-5,75.0%,0-0,-,0,4,4,3,1,1,0,16,21
vs Rioverde Clavijo,20 abr 2018,G  77-72,11,6,5,27,2-3,2-3,66.7%,1-2,50.0%,1,5,6,5,1,2,0,11,18
@ Rio Breogan,13 abr 2018,P  93-89,12,4,5,28,0-2,3-5,42.9%,3-4,75.0%,0,4,4,5,1,1,0,12,16
vs Levitec Huesca,8 abr 2018,G  76-73,1,1,1,31,0-1,0-5,0.0%,1-2,50.0%,0,1,1,1,1,1,1,1,-3
@ Fibwi Palma,31 mar 2018,G  56-80,13,3,4,29,1-4,3-6,40.0%,2-2,100.0%,0,3,3,4,1,2,0,13,13
vs FC Barcelona II,25 mar 2018,P  66-86,2,2,0,16,1-6,0-1,14.3%,0-0,-,0,2,2,0,0,1,0,2,-3
@ BAXI Manresa,21 mar 2018,P  88-61,5,3,3,18,1-4,1-4,25.0%,0-0,-,1,2,3,3,0,1,0,5,4
vs Súper Agropal Palencia,18 mar 2018,P  69-86,11,0,1,22,2-5,2-3,50.0%,1-1,100.0%,0,0,0,1,2,5,1,11,6
@ Amics Castello,9 mar 2018,P  78-67,3,1,4,20,0-2,1-5,14.3%,0-0,-,0,1,1,4,1,2,0,3,1
vs Melilla Ciudad Del Deporte 1,4 mar 2018,G  71-67,8,0,4,24,1-5,1-2,28.6%,3-4,75.0%,0,0,0,4,1,3,0,8,4
@ Caceres,23 feb 2018,G  77-81,13,2,2,21,1-3,2-6,33.3%,5-5,100.0%,1,1,2,2,2,3,0,13,10
vs Hiopos Lleida,18 feb 2018,G  80-75,8,0,0,25,0-1,2-4,40.0%,2-2,100.0%,0,0,0,0,0,2,0,8,3
@ C.B. Prat,10 feb 2018,P  76-72,18,2,3,28,6-8,2-6,57.1%,0-0,-,0,2,2,3,0,4,0,18,13
vs Real Valladolid,28 ene 2018,G  73-67,15,2,1,13,2-4,2-5,44.4%,5-5,100.0%,0,2,2,1,0,0,1,15,14
@ Ourense,24 ene 2018,P  77-65,3,3,1,20,1-4,0-3,14.3%,1-2,50.0%,1,2,3,1,2,4,1,3,-1
vs Alimerka Oviedo,21 ene 2018,P  70-77,10,3,4,30,0-3,2-3,33.3%,4-4,100.0%,0,3,3,4,1,3,0,10,11
@ Leyma Coruña,12 ene 2018,P  79-59,11,4,4,26,1-6,2-9,20.0%,3-3,100.0%,1,3,4,4,1,5,0,11,3
vs Araberri Basket Club,7 ene 2018,P  66-88,3,2,1,16,0-2,1-3,20.0%,0-0,-,0,2,2,1,0,0,0,3,2
@ Atomeromu SE,29 dic 2017,P  97-67,0,4,3,17,0-3,0-3,0.0%,0-0,-,0,4,4,3,0,1,0,0,0
vs SZTE-Szedeák,20 dic 2017,G  76-60,16,6,7,36,5-10,2-3,53.8%,0-0,-,0,6,6,7,1,2,0,16,22
vs KTE Duna Aszfalt,16 dic 2017,P  64-66,8,1,0,27,1-2,2-10,25.0%,0-0,-,0,1,1,0,2,0,0,8,2
@ Alba Fehervar,12 dic 2017,P  73-64,9,2,2,30,3-5,1-4,44.4%,0-0,-,0,2,2,2,3,0,0,9,11
@ Szolnoki Olajbanyasz,9 dic 2017,P  76-65,11,2,1,26,1-4,3-9,30.8%,0-0,-,0,2,2,1,2,3,0,11,4
vs PVSK-Veolia,18 nov 2017,P  77-79,3,7,4,29,0-3,1-3,16.7%,0-0,-,0,7,7,4,1,3,1,3,8
@ Zalakeramia ZTE KK,12 nov 2017,P  78-72,3,8,3,20,0-0,1-5,20.0%,0-0,-,0,8,8,3,0,2,0,3,8
vs DEAC,4 nov 2017,P  69-75,6,15,2,34,2-6,0-4,20.0%,2-3,66.7%,0,15,15,2,1,3,0,6,12
@ Falco Szombathely,28 oct 2017,P  106-82,5,3,4,28,1-3,1-4,28.6%,0-0,-,0,3,3,4,0,2,0,5,5
@ Sopron KC,20 oct 2017,G  74-79,24,4,2,36,3-5,6-9,64.3%,0-0,-,2,2,4,2,2,4,0,24,23
vs Egis Kormend,14 oct 2017,G  86-78,12,3,3,33,0-5,4-5,40.0%,0-0,-,1,2,3,3,0,2,0,12,10
@ MAFC Budapest,11 oct 2017,G  81-91,27,5,2,37,6-11,4-6,58.8%,3-3,100.0%,0,5,5,2,1,3,0,27,25
vs Jaszberenyi KSE,6 oct 2017,G  76-67,10,7,2,34,3-9,1-4,30.8%,1-1,100.0%,1,6,7,2,0,0,0,10,10
