PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Araberri Basket Club,27 abr 2018,P  112-92,13,5,1,30,4-9,1-1,50.0%,2-2,100.0%,1,4,5,1,0,4,0,13,10
vs Rioverde Clavijo,20 abr 2018,G  77-72,13,6,0,31,5-9,0-2,45.5%,3-4,75.0%,1,5,6,0,2,1,1,13,14
@ Rio Breogan,13 abr 2018,P  93-89,21,9,4,29,6-10,3-4,64.3%,0-0,-,2,7,9,4,0,1,0,21,28
vs Levitec Huesca,8 abr 2018,G  76-73,19,6,1,31,5-10,3-4,57.1%,0-0,-,1,5,6,1,2,4,0,19,18
@ Fibwi Palma,31 mar 2018,G  56-80,13,3,0,26,5-6,0-1,71.4%,3-5,60.0%,0,3,3,0,1,2,0,13,11
vs FC Barcelona II,25 mar 2018,P  66-86,7,9,2,26,3-6,0-1,42.9%,1-3,33.3%,2,7,9,2,4,2,0,7,14
@ BAXI Manresa,21 mar 2018,P  88-61,20,4,1,26,9-10,0-2,75.0%,2-3,66.7%,4,0,4,1,0,0,1,20,22
vs Súper Agropal Palencia,18 mar 2018,P  69-86,9,3,0,22,3-5,1-1,66.7%,0-1,0.0%,0,3,3,0,0,2,0,9,7
@ Amics Castello,9 mar 2018,P  78-67,5,4,0,19,0-4,1-3,14.3%,2-2,100.0%,0,4,4,0,1,1,0,5,3
vs Melilla Ciudad Del Deporte 1,4 mar 2018,G  71-67,11,5,0,24,2-9,1-1,30.0%,4-4,100.0%,1,4,5,0,0,1,0,11,8
@ Caceres,23 feb 2018,G  77-81,17,7,2,31,3-6,1-3,44.4%,8-9,88.9%,2,5,7,2,0,0,0,17,20
vs Hiopos Lleida,18 feb 2018,G  80-75,13,0,1,25,4-10,1-2,41.7%,2-2,100.0%,0,0,0,1,1,2,1,13,7
@ C.B. Prat,10 feb 2018,P  76-72,2,3,0,20,1-3,0-1,25.0%,0-0,-,0,3,3,0,0,0,0,2,2
vs Real Valladolid,28 ene 2018,G  73-67,5,6,0,17,1-4,1-2,33.3%,0-0,-,1,5,6,0,0,1,0,5,6
@ Ourense,24 ene 2018,P  77-65,7,3,0,20,2-5,0-0,40.0%,3-3,100.0%,0,3,3,0,1,2,0,7,6
vs Alimerka Oviedo,21 ene 2018,P  70-77,12,6,1,29,4-6,1-3,55.6%,1-1,100.0%,1,5,6,1,1,3,0,12,13
@ Leyma Coruña,12 ene 2018,P  79-59,12,5,1,20,6-9,0-0,66.7%,0-0,-,2,3,5,1,1,3,0,12,13
vs Araberri Basket Club,7 ene 2018,P  66-88,2,3,1,14,1-2,0-0,50.0%,0-0,-,1,2,3,1,0,1,0,2,4
@ Rioverde Clavijo,29 dic 2017,P  75-58,7,2,0,9,3-5,0-0,60.0%,1-2,50.0%,0,2,2,0,1,1,0,7,6
@ Levitec Huesca,15 dic 2017,P  73-69,10,7,1,22,4-5,0-0,80.0%,2-2,100.0%,4,3,7,1,0,1,1,10,17
vs Fibwi Palma,9 dic 2017,G  70-62,6,3,1,18,2-3,0-3,33.3%,2-2,100.0%,0,3,3,1,5,1,0,6,10
@ FC Barcelona II,3 dic 2017,P  80-64,6,6,1,26,3-11,0-0,27.3%,0-0,-,4,2,6,1,0,2,1,6,4
vs BAXI Manresa,29 nov 2017,P  62-71,12,12,1,23,3-9,0-2,27.3%,6-6,100.0%,3,9,12,1,1,0,0,12,18
@ Súper Agropal Palencia,24 nov 2017,P  80-63,2,4,0,17,1-5,0-1,16.7%,0-0,-,1,3,4,0,1,3,2,2,1
vs Amics Castello,19 nov 2017,P  71-96,4,4,0,18,2-7,0-0,28.6%,0-0,-,0,4,4,0,0,0,2,4,5
@ Melilla Ciudad Del Deporte 1,10 nov 2017,P  84-77,12,4,1,26,5-7,0-2,55.6%,2-2,100.0%,2,2,4,1,0,1,0,12,12
vs Caceres,5 nov 2017,G  79-74,8,3,0,20,3-6,0-1,42.9%,2-2,100.0%,1,2,3,0,0,1,0,8,6
@ Hiopos Lleida,27 oct 2017,P  76-65,21,5,0,27,9-10,0-2,75.0%,3-3,100.0%,1,4,5,0,1,2,0,21,22
vs C.B. Prat,22 oct 2017,P  69-73,11,6,0,25,2-3,2-2,80.0%,1-2,50.0%,2,4,6,0,0,1,0,11,14
@ Real Valladolid,15 oct 2017,G  62-73,11,7,0,26,5-7,0-1,62.5%,1-2,50.0%,4,3,7,0,3,2,0,11,15
vs Ourense,10 oct 2017,G  89-80,13,4,1,22,2-3,1-1,75.0%,6-6,100.0%,2,2,4,1,0,1,0,13,16
@ Alimerka Oviedo,7 oct 2017,P  87-66,4,6,0,24,1-3,0-2,20.0%,2-2,100.0%,2,4,6,0,0,2,0,4,4
vs Leyma Coruña,1 oct 2017,G  72-71,10,3,1,14,5-6,0-0,83.3%,0-0,-,2,1,3,1,1,2,0,10,12
