PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Albacete,19 may 2023,G  78-97,9,4,2,16,2-6,1-3,33.3%,2-2,100.0%,2,2,4,2,0,0,1,9,10
vs Grupo Alega Cantabria,13 may 2023,G  91-90,4,9,1,24,1-6,0-0,16.7%,2-2,100.0%,2,7,9,1,0,2,0,4,7
@ Amics Castello,5 may 2023,P  81-67,2,3,2,13,1-2,0-0,50.0%,0-0,-,1,2,3,2,1,1,0,2,6
vs Gipuzkoa Basket,29 abr 2023,G  97-76,10,3,0,20,4-4,0-0,100.0%,2-4,50.0%,1,2,3,0,1,1,0,10,11
@ MoraBanc Andorra,22 abr 2023,G  78-82,10,3,0,19,3-4,1-5,44.4%,1-2,50.0%,1,2,3,0,2,1,1,10,9
vs HLA Alicante,15 abr 2023,G  87-74,8,7,1,16,4-5,0-2,57.1%,0-0,-,2,5,7,1,0,0,1,8,14
@ Alimerka Oviedo,9 abr 2023,P  98-88,3,4,0,14,1-3,0-1,25.0%,1-2,50.0%,3,1,4,0,0,2,1,3,2
@ Ourense,5 abr 2023,P  81-75,2,0,0,5,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
vs Real Valladolid,1 abr 2023,G  76-60,4,4,1,16,2-4,0-0,50.0%,0-0,-,1,3,4,1,0,0,0,4,7
@ Melilla Ciudad Del Deporte 1,26 mar 2023,P  82-74,2,4,1,7,1-1,0-0,100.0%,0-0,-,1,3,4,1,0,0,1,2,8
vs Leyma Coruña,18 mar 2023,P  86-93,7,5,0,13,3-3,0-1,75.0%,1-2,50.0%,3,2,5,0,0,0,0,7,10
@ Movistar Estudiantes,12 mar 2023,G  75-78,0,0,0,4,0-2,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-3
vs Hiopos Lleida,5 mar 2023,P  67-70,2,2,0,5,1-4,0-0,25.0%,0-0,-,1,1,2,0,0,0,0,2,1
@ Biele ISB,17 feb 2023,P  72-54,0,2,0,3,0-3,0-0,0.0%,0-0,-,1,1,2,0,0,0,0,0,-1
@ Súper Agropal Palencia,1 feb 2023,P  84-60,9,3,0,17,4-4,0-2,66.7%,1-3,33.3%,3,0,3,0,0,1,1,9,8
vs Caceres,28 ene 2023,P  65-76,3,1,0,4,1-2,0-0,50.0%,1-2,50.0%,0,1,1,0,0,0,0,3,2
vs Albacete,20 ene 2023,G  88-85,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Grupo Alega Cantabria,14 ene 2023,P  71-68,4,0,0,10,0-1,0-0,0.0%,4-4,100.0%,0,0,0,0,0,1,0,4,2
vs Amics Castello,7 ene 2023,G  82-77,6,4,0,14,3-5,0-0,60.0%,0-0,-,2,2,4,0,0,2,1,6,7
@ Gipuzkoa Basket,27 dic 2022,P  79-53,4,4,0,26,1-7,0-0,14.3%,2-4,50.0%,3,1,4,0,1,2,1,4,0
vs MoraBanc Andorra,20 dic 2022,P  75-82,6,5,0,22,3-4,0-1,60.0%,0-1,0.0%,2,3,5,0,0,0,0,6,8
@ HLA Alicante,16 dic 2022,P  101-55,10,8,1,31,4-8,0-0,50.0%,2-3,66.7%,3,5,8,1,2,2,1,10,15
vs Alimerka Oviedo,10 dic 2022,P  94-101,12,5,1,20,6-8,0-0,75.0%,0-2,0.0%,1,4,5,1,1,1,0,12,14
vs Ourense,6 dic 2022,G  73-66,2,2,0,9,1-3,0-0,33.3%,0-0,-,1,1,2,0,0,0,2,2,4
@ Real Valladolid,3 dic 2022,P  77-75,0,4,0,5,0-0,0-0,-,0-0,-,1,3,4,0,0,1,0,0,3
vs Melilla Ciudad Del Deporte 1,26 nov 2022,G  70-64,2,1,0,4,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,1,0,2,2
@ Leyma Coruña,20 nov 2022,P  100-66,0,4,0,9,0-1,0-0,0.0%,0-0,-,3,1,4,0,1,0,0,0,4
vs Movistar Estudiantes,5 nov 2022,P  70-75,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Hiopos Lleida,28 oct 2022,P  91-77,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Biele ISB,22 oct 2022,G  80-61,2,1,0,7,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,0,0,2,3
@ San Pablo Burgos,15 oct 2022,P  86-72,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Súper Agropal Palencia,12 oct 2022,P  74-89,2,2,0,4,1-2,0-0,50.0%,0-0,-,1,1,2,0,0,0,0,2,3
@ Caceres,7 oct 2022,G  71-86,6,1,0,20,3-5,0-0,60.0%,0-0,-,1,0,1,0,0,0,0,6,5
