PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs HLA Alicante,15 abr 2023,G  87-74,12,4,2,25,3-6,1-4,40.0%,3-3,100.0%,2,2,4,2,1,2,0,12,11
@ Alimerka Oviedo,9 abr 2023,P  98-88,3,6,0,18,0-1,1-3,25.0%,0-0,-,1,5,6,0,0,0,0,3,6
@ Ourense,5 abr 2023,P  81-75,9,2,0,22,3-7,1-3,40.0%,0-0,-,1,1,2,0,0,2,0,9,3
vs Real Valladolid,1 abr 2023,G  76-60,10,6,0,19,1-4,2-4,37.5%,2-2,100.0%,1,5,6,0,0,0,1,10,12
@ Melilla Ciudad Del Deporte 1,26 mar 2023,P  82-74,16,3,2,22,3-10,1-2,33.3%,7-12,58.3%,3,0,3,2,0,0,0,16,8
vs Leyma Coruña,18 mar 2023,P  86-93,3,1,2,19,1-4,0-2,16.7%,1-3,33.3%,1,0,1,2,0,3,0,3,-4
@ Movistar Estudiantes,12 mar 2023,G  75-78,17,5,0,27,2-4,3-5,55.6%,4-6,66.7%,2,3,5,0,2,0,0,17,18
vs Hiopos Lleida,5 mar 2023,P  67-70,11,4,2,17,1-6,3-5,36.4%,0-0,-,1,3,4,2,0,4,0,11,6
@ Biele ISB,17 feb 2023,P  72-54,8,8,2,22,4-9,0-2,36.4%,0-0,-,2,6,8,2,1,1,0,8,11
vs San Pablo Burgos,4 feb 2023,P  66-75,6,4,2,30,2-8,0-4,16.7%,2-2,100.0%,1,3,4,2,2,1,1,6,4
@ Súper Agropal Palencia,1 feb 2023,P  84-60,11,1,0,21,1-2,3-7,44.4%,0-0,-,0,1,1,0,0,3,0,11,4
vs Caceres,28 ene 2023,P  65-76,14,4,0,24,4-6,2-4,60.0%,0-1,0.0%,1,3,4,0,0,2,0,14,11
vs Albacete,20 ene 2023,G  88-85,8,7,0,23,1-2,2-3,60.0%,0-0,-,1,6,7,0,1,2,1,8,13
@ Grupo Alega Cantabria,14 ene 2023,P  71-68,16,2,1,23,1-4,4-6,50.0%,2-4,50.0%,2,0,2,1,3,1,0,16,14
vs Amics Castello,7 ene 2023,G  82-77,14,7,0,24,5-8,1-2,60.0%,1-2,50.0%,2,5,7,0,3,1,0,14,18
@ Gipuzkoa Basket,27 dic 2022,P  79-53,22,5,0,28,4-11,3-6,41.2%,5-5,100.0%,1,4,5,0,0,0,0,22,17
vs MoraBanc Andorra,20 dic 2022,P  75-82,14,4,0,26,5-7,0-1,62.5%,4-4,100.0%,1,3,4,0,1,0,0,14,16
@ HLA Alicante,16 dic 2022,P  101-55,5,4,0,20,1-4,0-3,14.3%,3-3,100.0%,3,1,4,0,0,0,0,5,3
vs Alimerka Oviedo,10 dic 2022,P  94-101,3,2,0,18,1-4,0-0,25.0%,1-2,50.0%,1,1,2,0,0,2,0,3,-1
vs Ourense,6 dic 2022,G  73-66,12,2,0,14,3-4,2-3,71.4%,0-2,0.0%,0,2,2,0,0,1,0,12,9
@ Real Valladolid,3 dic 2022,P  77-75,7,2,0,22,2-2,1-1,100.0%,0-0,-,0,2,2,0,0,1,0,7,8
vs Melilla Ciudad Del Deporte 1,26 nov 2022,G  70-64,6,4,0,18,3-6,0-1,42.9%,0-0,-,2,2,4,0,1,0,2,6,9
@ Leyma Coruña,20 nov 2022,P  100-66,6,2,1,9,2-4,0-1,40.0%,2-2,100.0%,2,0,2,1,0,0,0,6,6
vs Movistar Estudiantes,5 nov 2022,P  70-75,4,3,0,14,2-2,0-0,100.0%,0-0,-,1,2,3,0,0,1,0,4,6
