PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ CB Zamora,22 nov 2025,P  90-71,12,5,3,22,1-2,2-3,60.0%,4-4,100.0%,1,4,5,3,1,3,1,12,17
vs Monbus Obradoiro,15 nov 2025,P  68-94,17,4,0,22,4-7,1-1,62.5%,6-7,85.7%,2,2,4,0,0,2,0,17,15
@ Ourense,8 nov 2025,P  91-65,15,9,0,29,6-10,0-3,46.2%,3-3,100.0%,4,5,9,0,0,4,1,15,14
vs Movistar Estudiantes,1 nov 2025,P  68-95,18,12,2,28,4-7,2-4,54.5%,4-6,66.7%,2,10,12,2,1,1,3,18,28
@ Gipuzkoa Basket,17 oct 2025,P  75-69,4,6,1,22,1-2,0-0,50.0%,2-2,100.0%,0,6,6,1,1,1,0,4,10
vs Alimerka Oviedo,11 oct 2025,G  82-78,12,7,0,23,3-4,1-2,66.7%,3-3,100.0%,0,7,7,0,0,1,0,12,16
@ Súper Agropal Palencia,3 oct 2025,P  90-73,4,7,1,20,2-3,0-1,50.0%,0-0,-,1,6,7,1,1,3,0,4,8
vs Fibwi Palma,27 sept 2025,G  72-70,12,12,0,21,4-6,1-1,71.4%,1-2,50.0%,2,10,12,0,0,5,0,12,16
