PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Real Valladolid,9 may 2025,G  65-77,2,3,0,7,1-1,0-0,100.0%,0-0,-,0,3,3,0,0,0,0,2,5
vs San Pablo Burgos,3 may 2025,P  54-85,0,4,0,10,0-0,0-0,-,0-0,-,2,2,4,0,0,0,0,0,4
@ Alimerka Oviedo,27 abr 2025,P  75-66,0,1,0,8,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
@ CB Zamora,23 abr 2025,P  86-73,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Cartagena,19 abr 2025,P  86-87,1,3,0,7,0-0,0-0,-,1-2,50.0%,1,2,3,0,0,0,0,1,3
vs Gipuzkoa Basket,12 abr 2025,P  72-81,3,7,1,8,1-1,0-0,100.0%,1-2,50.0%,4,3,7,1,1,2,1,3,10
@ Súper Agropal Palencia,4 abr 2025,P  84-72,0,0,0,5,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Grupo Alega Cantabria,29 mar 2025,G  84-62,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ HLA Alicante,22 mar 2025,P  96-68,0,5,1,15,0-1,0-0,0.0%,0-0,-,2,3,5,1,0,0,0,0,5
vs Real Betis,16 mar 2025,P  78-83,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
@ Monbus Obradoiro,12 mar 2025,P  83-67,7,2,0,12,2-3,0-0,66.7%,3-4,75.0%,1,1,2,0,0,0,0,7,7
vs Fuenlabrada,8 mar 2025,P  72-83,0,6,0,13,0-0,0-0,-,0-0,-,2,4,6,0,0,1,0,0,5
@ Movistar Estudiantes,2 mar 2025,P  82-69,0,2,0,7,0-0,0-0,-,0-0,-,2,0,2,0,0,1,0,0,1
vs C.B. Moron,16 feb 2025,G  70-58,4,4,0,8,2-3,0-0,66.7%,0-2,0.0%,1,3,4,0,0,0,1,4,6
@ UBU Tizona Burgos,12 feb 2025,P  94-92,6,8,0,23,1-1,0-0,100.0%,4-6,66.7%,2,6,8,0,0,1,1,6,12
vs Amics Castello,7 feb 2025,G  90-66,2,6,1,17,1-1,0-0,100.0%,0-0,-,4,2,6,1,1,1,0,2,9
@ Ourense,1 feb 2025,G  77-81,0,2,1,3,0-0,0-0,-,0-0,-,0,2,2,1,0,0,0,0,3
vs Monbus Obradoiro,18 ene 2025,P  76-81,0,0,0,14,0-0,0-0,-,0-0,-,0,0,0,0,1,0,0,0,1
@ Real Betis,12 ene 2025,P  89-65,2,4,0,14,1-1,0-0,100.0%,0-4,0.0%,2,2,4,0,0,0,1,2,3
vs Súper Agropal Palencia,4 ene 2025,G  84-78,0,2,1,7,0-0,0-0,-,0-0,-,0,2,2,1,0,0,0,0,3
@ Fuenlabrada,22 dic 2024,P  92-89,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Alimerka Oviedo,15 dic 2024,G  69-64,0,4,0,12,0-0,0-0,-,0-2,0.0%,1,3,4,0,0,0,0,0,2
@ Amics Castello,11 dic 2024,P  68-63,0,0,1,2,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
vs UBU Tizona Burgos,7 dic 2024,P  88-95,0,1,0,5,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
@ San Pablo Burgos,1 dic 2024,P  91-81,2,2,0,16,0-1,0-0,0.0%,2-2,100.0%,0,2,2,0,2,0,0,2,5
vs Real Valladolid,16 nov 2024,P  65-67,0,1,0,2,0-1,0-0,0.0%,0-0,-,1,0,1,0,0,0,1,0,1
@ C.B. Moron,10 nov 2024,G  63-69,0,3,0,14,0-0,0-0,-,0-0,-,0,3,3,0,0,1,0,0,2
vs Movistar Estudiantes,2 nov 2024,P  66-77,0,3,3,17,0-0,0-0,-,0-0,-,1,2,3,3,1,2,1,0,6
@ Cartagena,26 oct 2024,P  78-70,3,3,1,7,1-2,0-0,50.0%,1-4,25.0%,1,2,3,1,0,0,0,3,3
vs Ourense,19 oct 2024,P  65-84,0,1,0,4,0-1,0-0,0.0%,0-2,0.0%,1,0,1,0,0,0,0,0,-2
@ Gipuzkoa Basket,13 oct 2024,P  60-57,2,4,0,9,1-5,0-0,20.0%,0-0,-,2,2,4,0,1,0,0,2,3
@ Grupo Alega Cantabria,6 oct 2024,G  86-87,0,3,0,5,0-2,0-0,0.0%,0-0,-,3,0,3,0,0,0,0,0,1
