PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Cordoba CB,19 abr 2025,G  89-85,5,2,3,26,1-1,1-3,50.0%,0-0,-,0,2,2,3,0,5,0,5,3
vs Albacete,12 abr 2025,G  79-72,2,4,4,32,1-3,0-4,14.3%,0-0,-,1,3,4,4,1,1,1,2,5
@ C.B. Enrique Soler,5 abr 2025,P  95-77,10,1,7,26,2-3,2-3,66.7%,0-0,-,0,1,1,7,2,3,0,10,15
vs Cultural Y Deportiva Leonesa,29 mar 2025,P  89-103,8,4,10,31,2-2,1-3,60.0%,1-2,50.0%,1,3,4,10,1,3,0,8,17
@ Caja 87,23 mar 2025,P  86-64,2,3,5,23,0-2,0-3,0.0%,2-2,100.0%,0,3,3,5,2,2,0,2,5
vs Caceres,15 mar 2025,P  66-77,4,1,4,28,1-2,0-3,20.0%,2-4,50.0%,0,1,1,4,1,1,0,4,3
@ Levitec Huesca,8 mar 2025,P  99-60,10,7,2,22,2-4,1-5,33.3%,3-3,100.0%,2,5,7,2,1,2,0,10,12
vs Algeciras,1 mar 2025,P  89-93,6,7,5,29,0-2,2-3,40.0%,0-0,-,1,6,7,5,1,4,0,6,12
@ Clinica Ponferrada,15 feb 2025,P  101-83,12,4,4,35,2-3,2-5,50.0%,2-5,40.0%,1,3,4,4,1,2,0,12,12
@ C.B. Moron,10 nov 2024,G  63-69,0,0,0,1,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Movistar Estudiantes,2 nov 2024,P  66-77,0,0,0,1,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
