PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Real Valladolid,9 may 2025,G  65-77,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs San Pablo Burgos,3 may 2025,P  54-85,2,1,2,11,1-2,0-0,50.0%,0-0,-,1,0,1,2,0,0,0,2,4
@ Alimerka Oviedo,27 abr 2025,P  75-66,2,1,0,3,1-2,0-0,50.0%,0-0,-,0,1,1,0,0,0,0,2,2
@ CB Zamora,23 abr 2025,P  86-73,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Gipuzkoa Basket,12 abr 2025,P  72-81,1,0,0,4,0-0,0-0,-,1-2,50.0%,0,0,0,0,0,0,0,1,0
@ Súper Agropal Palencia,4 abr 2025,P  84-72,0,0,0,2,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,1,0,0
vs Grupo Alega Cantabria,29 mar 2025,G  84-62,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ HLA Alicante,22 mar 2025,P  96-68,0,2,0,7,0-0,0-0,-,0-2,0.0%,0,2,2,0,0,0,0,0,0
vs Real Betis,16 mar 2025,P  78-83,6,2,0,7,2-3,0-0,66.7%,2-2,100.0%,2,0,2,0,0,0,0,6,7
@ Monbus Obradoiro,12 mar 2025,P  83-67,4,4,1,15,2-5,0-0,40.0%,0-0,-,2,2,4,1,0,0,0,4,6
vs Fuenlabrada,8 mar 2025,P  72-83,2,2,0,4,1-2,0-0,50.0%,0-0,-,1,1,2,0,0,0,0,2,3
@ Movistar Estudiantes,2 mar 2025,P  82-69,0,0,0,7,0-3,0-0,0.0%,0-0,-,0,0,0,0,0,1,0,0,-4
vs C.B. Moron,16 feb 2025,G  70-58,0,3,0,9,0-1,0-0,0.0%,0-0,-,1,2,3,0,0,1,0,0,1
@ UBU Tizona Burgos,12 feb 2025,P  94-92,0,3,0,9,0-0,0-0,-,0-0,-,0,3,3,0,0,1,0,0,2
vs Amics Castello,7 feb 2025,G  90-66,5,3,0,14,1-2,0-0,50.0%,3-4,75.0%,1,2,3,0,0,0,0,5,6
@ Ourense,1 feb 2025,G  77-81,3,0,0,6,1-1,0-0,100.0%,1-2,50.0%,0,0,0,0,0,2,0,3,0
vs Monbus Obradoiro,18 ene 2025,P  76-81,0,0,0,7,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Real Betis,12 ene 2025,P  89-65,4,1,1,11,1-1,0-0,100.0%,2-4,50.0%,0,1,1,1,0,1,0,4,3
vs Súper Agropal Palencia,4 ene 2025,G  84-78,8,4,0,16,2-4,0-0,50.0%,4-4,100.0%,0,4,4,0,0,0,1,8,11
vs HLA Alicante,29 dic 2024,G  73-71,2,5,2,18,1-2,0-0,50.0%,0-0,-,2,3,5,2,0,2,0,2,6
@ Fuenlabrada,22 dic 2024,P  92-89,3,1,0,12,0-0,0-0,-,3-6,50.0%,0,1,1,0,0,0,1,3,2
vs Alimerka Oviedo,15 dic 2024,G  69-64,0,3,0,13,0-4,0-0,0.0%,0-0,-,0,3,3,0,0,1,0,0,-2
@ Amics Castello,11 dic 2024,P  68-63,2,3,0,9,1-1,0-0,100.0%,0-0,-,1,2,3,0,0,1,0,2,4
vs UBU Tizona Burgos,7 dic 2024,P  88-95,0,1,0,3,0-0,0-0,-,0-0,-,0,1,1,0,1,0,0,0,2
@ San Pablo Burgos,1 dic 2024,P  91-81,2,1,0,7,1-2,0-0,50.0%,0-0,-,0,1,1,0,0,1,0,2,1
vs Real Valladolid,16 nov 2024,P  65-67,0,0,1,7,0-0,0-0,-,0-0,-,0,0,0,1,0,2,1,0,0
@ C.B. Moron,10 nov 2024,G  63-69,0,0,0,7,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Movistar Estudiantes,2 nov 2024,P  66-77,3,3,0,8,1-2,0-0,50.0%,1-2,50.0%,1,2,3,0,0,0,0,3,4
@ Cartagena,26 oct 2024,P  78-70,2,1,0,8,1-1,0-0,100.0%,0-0,-,1,0,1,0,0,0,1,2,4
vs Ourense,19 oct 2024,P  65-84,4,4,0,17,1-2,0-0,50.0%,2-4,50.0%,2,2,4,0,0,0,1,4,6
@ Gipuzkoa Basket,13 oct 2024,P  60-57,5,0,0,6,2-3,0-0,66.7%,1-1,100.0%,0,0,0,0,0,0,0,5,4
@ Grupo Alega Cantabria,6 oct 2024,G  86-87,0,4,1,4,0-0,0-0,-,0-0,-,2,2,4,1,0,1,1,0,5
vs CB Zamora,28 sept 2024,G  76-69,3,2,0,11,0-0,0-0,-,3-6,50.0%,1,1,2,0,1,1,0,3,2
