PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ HLA Alicante,20 may 2022,G  67-75,14,13,6,28,3-5,1-3,50.0%,5-8,62.5%,1,12,13,6,0,3,1,14,24
vs Movistar Estudiantes,13 may 2022,G  70-68,23,7,1,30,4-8,3-4,58.3%,6-7,85.7%,2,5,7,1,1,2,1,23,25
vs Hiopos Lleida,1 may 2022,G  97-80,4,8,4,21,2-2,0-1,66.7%,0-0,-,3,5,8,4,0,5,0,4,10
vs Alimerka Oviedo,24 abr 2022,G  99-74,15,4,2,23,4-7,2-4,54.5%,1-1,100.0%,0,4,4,2,1,1,1,15,17
@ Fibwi Palma,16 abr 2022,P  78-73,27,9,3,29,7-8,3-7,66.7%,4-6,66.7%,2,7,9,3,1,3,1,27,31
vs Súper Agropal Palencia,10 abr 2022,G  89-72,19,12,4,26,6-9,1-7,43.8%,4-4,100.0%,0,12,12,4,3,3,2,19,28
@ Levitec Huesca,31 mar 2022,G  50-85,22,7,1,27,5-9,4-7,56.3%,0-0,-,0,7,7,1,5,2,0,22,26
vs Gipuzkoa Basket,27 mar 2022,G  91-88,8,9,3,33,1-1,1-1,100.0%,3-6,50.0%,0,9,9,3,1,3,2,8,17
vs Biele ISB,23 mar 2022,G  85-73,6,3,1,23,2-5,0-1,33.3%,2-4,50.0%,0,3,3,1,1,1,0,6,4
@ Leyma Coruña,20 mar 2022,G  72-96,16,10,2,28,5-9,1-3,50.0%,3-4,75.0%,3,7,10,2,2,0,0,16,23
vs Coviran Granada,15 mar 2022,P  55-66,11,4,2,33,3-6,0-2,37.5%,5-6,83.3%,0,4,4,2,2,3,0,11,10
@ Real Valladolid,12 mar 2022,G  57-77,16,10,3,26,4-5,2-3,75.0%,2-2,100.0%,0,10,10,3,0,4,0,16,23
vs Caceres,6 mar 2022,G  86-80,17,9,7,33,3-5,1-2,57.1%,8-11,72.7%,1,8,9,7,0,4,1,17,24
@ Almansa Con Afanion,19 feb 2022,G  87-93,19,8,4,26,3-4,3-5,66.7%,4-6,66.7%,0,8,8,4,1,1,2,19,28
vs Melilla Ciudad Del Deporte 1,13 feb 2022,G  78-71,4,7,2,7,2-4,0-1,40.0%,0-0,-,2,5,7,2,0,0,0,4,10
@ Hiopos Lleida,20 ene 2022,P  86-65,0,1,0,3,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
@ Movistar Estudiantes,16 ene 2022,P  88-80,23,12,4,33,6-9,3-3,75.0%,2-5,40.0%,0,12,12,4,0,0,0,23,33
vs Fibwi Palma,17 dic 2021,G  98-77,21,10,3,28,5-7,2-5,58.3%,5-6,83.3%,1,9,10,3,1,1,0,21,28
@ Súper Agropal Palencia,10 dic 2021,G  62-73,12,13,4,27,3-9,2-4,38.5%,0-0,-,2,11,13,4,0,3,1,12,19
vs Levitec Huesca,3 dic 2021,G  89-47,19,16,1,22,5-6,1-2,75.0%,6-6,100.0%,1,15,16,1,1,3,0,19,32
