PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Gipuzkoa Basket,9 may 2025,P  87-78,13,5,4,35,3-5,2-6,45.5%,1-2,50.0%,3,2,5,4,4,4,0,13,15
vs Real Valladolid,3 may 2025,G  95-84,12,9,6,28,2-3,2-4,57.1%,2-3,66.7%,3,6,9,6,2,4,0,12,21
@ Grupo Alega Cantabria,26 abr 2025,P  86-77,6,4,1,33,2-5,0-5,20.0%,2-2,100.0%,0,4,4,1,0,3,0,6,0
vs Súper Agropal Palencia,23 abr 2025,G  94-84,22,9,5,30,4-4,4-6,80.0%,2-2,100.0%,1,8,9,5,0,2,1,22,33
@ HLA Alicante,18 abr 2025,P  90-71,9,4,1,30,3-5,1-5,40.0%,0-0,-,0,4,4,1,0,2,2,9,8
vs Amics Castello,12 abr 2025,G  96-77,27,7,2,30,3-4,7-12,62.5%,0-0,-,2,5,7,2,1,0,0,27,31
@ Fuenlabrada,6 abr 2025,P  81-74,14,11,5,35,1-3,4-6,55.6%,0-2,0.0%,3,8,11,5,3,4,0,14,23
vs San Pablo Burgos,29 mar 2025,P  60-74,6,6,3,33,3-6,0-3,33.3%,0-0,-,2,4,6,3,1,2,1,6,9
@ Real Betis,21 mar 2025,P  94-89,8,4,9,33,1-6,2-9,20.0%,0-0,-,0,4,4,9,4,0,1,8,14
vs Monbus Obradoiro,15 mar 2025,P  77-85,14,4,5,32,2-3,2-4,57.1%,4-6,66.7%,0,4,4,5,1,1,0,14,18
@ C.B. Moron,11 mar 2025,P  89-59,8,9,2,29,1-5,2-5,30.0%,0-0,-,5,4,9,2,1,2,0,8,11
vs Movistar Estudiantes,8 mar 2025,P  73-79,18,4,2,31,3-4,2-8,41.7%,6-6,100.0%,3,1,4,2,1,2,0,18,16
@ UBU Tizona Burgos,2 mar 2025,G  83-84,11,4,1,25,4-8,1-4,41.7%,0-0,-,1,3,4,1,0,0,1,11,10
@ Cartagena,16 feb 2025,P  92-80,9,4,3,19,1-2,2-4,50.0%,1-2,50.0%,1,3,4,3,1,5,1,9,9
vs Alimerka Oviedo,12 feb 2025,P  78-94,11,2,1,25,4-9,1-3,41.7%,0-0,-,1,1,2,1,2,1,0,11,8
@ CB Zamora,8 feb 2025,P  93-84,17,2,3,27,4-5,3-5,70.0%,0-0,-,1,1,2,3,2,2,0,17,19
vs Hestia Menorca,1 feb 2025,P  77-81,6,3,3,30,2-4,0-5,22.2%,2-4,50.0%,1,2,3,3,4,1,1,6,7
@ San Pablo Burgos,18 ene 2025,P  106-81,11,2,3,23,3-6,1-6,33.3%,2-2,100.0%,1,1,2,3,0,2,0,11,6
vs Fuenlabrada,11 ene 2025,P  89-90,14,10,5,28,3-6,2-6,41.7%,2-2,100.0%,6,4,10,5,2,4,0,14,20
@ Real Valladolid,4 ene 2025,G  87-91,8,5,3,27,2-4,0-1,40.0%,4-6,66.7%,1,4,5,3,3,2,0,8,12
@ Monbus Obradoiro,29 dic 2024,G  68-71,18,4,2,33,6-9,2-3,66.7%,0-0,-,2,2,4,2,6,1,0,18,25
vs Real Betis,20 dic 2024,G  94-86,16,7,2,30,2-4,4-5,66.7%,0-2,0.0%,3,4,7,2,1,6,0,16,15
@ Súper Agropal Palencia,14 dic 2024,P  114-81,2,1,2,21,1-3,0-2,20.0%,0-2,0.0%,0,1,1,2,0,1,0,2,-2
vs CB Zamora,11 dic 2024,G  79-73,11,6,4,35,2-7,2-3,40.0%,1-2,50.0%,1,5,6,4,2,2,0,11,14
@ Movistar Estudiantes,8 dic 2024,P  88-81,6,2,7,30,2-5,0-5,20.0%,2-2,100.0%,2,0,2,7,0,3,0,6,4
vs UBU Tizona Burgos,1 dic 2024,P  86-87,6,3,3,30,2-5,0-4,22.2%,2-2,100.0%,1,2,3,3,2,1,0,6,6
vs HLA Alicante,16 nov 2024,G  85-81,6,4,3,36,0-0,2-8,25.0%,0-0,-,1,3,4,3,0,6,1,6,2
@ Amics Castello,8 nov 2024,P  95-86,6,10,3,31,2-4,0-4,25.0%,2-4,50.0%,4,6,10,3,2,1,1,6,13
vs C.B. Moron,2 nov 2024,G  99-66,13,5,4,26,1-3,3-8,36.4%,2-2,100.0%,1,4,5,4,2,2,0,13,15
vs Gipuzkoa Basket,26 oct 2024,P  76-83,13,6,3,30,2-4,2-5,44.4%,3-4,75.0%,2,4,6,3,1,3,0,13,14
@ Hestia Menorca,19 oct 2024,G  65-84,22,9,5,32,3-7,5-6,61.5%,1-2,50.0%,2,7,9,5,2,1,1,22,32
vs Grupo Alega Cantabria,12 oct 2024,G  93-65,9,3,9,27,1-6,2-3,33.3%,1-2,50.0%,0,3,3,9,0,2,0,9,12
@ Alimerka Oviedo,5 oct 2024,G  63-73,20,5,6,32,2-7,4-7,42.9%,4-4,100.0%,1,4,5,6,1,3,0,20,21
vs Cartagena,28 sept 2024,G  101-73,9,6,3,24,2-4,1-3,42.9%,2-2,100.0%,2,4,6,3,1,1,0,9,14
