PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ CB Zamora,21 abr 2018,P  95-71,11,1,2,20,1-3,3-6,44.4%,0-0,-,0,1,1,2,0,0,1,11,10
vs HLA Alicante,14 abr 2018,G  93-76,11,3,4,24,4-6,1-6,41.7%,0-0,-,0,3,3,4,0,2,0,11,9
vs Baskonia II,7 abr 2018,G  65-62,12,5,2,27,2-7,2-6,30.8%,2-2,100.0%,1,4,5,2,1,2,0,12,9
@ Navarra,1 abr 2018,P  86-84,17,1,1,26,1-2,5-7,66.7%,0-0,-,0,1,1,1,0,0,0,17,16
vs Avila,24 mar 2018,P  73-89,7,1,2,20,2-2,1-3,60.0%,0-0,-,0,1,1,2,0,4,0,7,4
vs Biele ISB,21 mar 2018,G  88-61,2,0,0,1,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,1,0,2,1
@ Agustinos-Leclerc,16 mar 2018,P  91-81,10,2,2,25,2-8,2-6,28.6%,0-0,-,0,2,2,2,0,1,0,10,3
vs Cambados Xuven,11 mar 2018,P  61-71,6,2,0,15,1-4,1-3,28.6%,1-2,50.0%,0,2,2,0,1,1,0,6,2
@ Real Canoe N.C.,3 mar 2018,P  98-91,10,4,1,18,2-5,2-5,40.0%,0-0,-,0,4,4,1,0,1,0,10,8
vs Albacete,25 feb 2018,P  67-74,12,3,1,31,3-6,2-6,41.7%,0-0,-,1,2,3,1,0,2,0,12,7
@ Real Murcia,17 feb 2018,P  100-68,7,3,0,26,3-6,0-6,25.0%,1-1,100.0%,0,3,3,0,0,1,0,7,0
vs La Roda,11 feb 2018,P  75-80,5,6,0,31,1-2,1-5,28.6%,0-0,-,1,5,6,0,1,3,0,5,4
@ L'Hospitalet,3 feb 2018,P  84-76,20,6,0,33,1-1,6-13,50.0%,0-0,-,1,5,6,0,1,1,0,20,19
vs Plasencia,21 ene 2018,G  95-85,16,2,0,23,2-5,4-9,42.9%,0-0,-,1,1,2,0,0,0,0,16,10
@ C.B. Moron,13 ene 2018,P  84-73,3,5,0,15,0-1,1-4,20.0%,0-0,-,1,4,5,0,0,0,1,3,5
vs Coviran Granada,7 ene 2018,G  77-75,11,3,0,27,1-3,3-6,44.4%,0-0,-,1,2,3,0,1,1,0,11,9
vs CB Zamora,29 dic 2017,G  95-89,7,1,0,17,2-4,1-3,42.9%,0-0,-,0,1,1,0,1,2,0,7,3
@ HLA Alicante,20 dic 2017,P  79-62,14,6,1,29,2-10,3-11,23.8%,1-2,50.0%,3,3,6,1,1,0,1,14,6
@ Baskonia II,16 dic 2017,P  77-63,9,3,0,27,3-6,1-7,30.8%,0-0,-,0,3,3,0,1,2,1,9,3
vs Navarra,10 dic 2017,P  65-68,8,3,0,18,4-7,0-6,30.8%,0-0,-,0,3,3,0,0,0,0,8,2
@ Avila,2 dic 2017,P  75-70,10,3,3,34,2-9,2-6,26.7%,0-0,-,1,2,3,3,1,1,0,10,5
vs Agustinos-Leclerc,25 nov 2017,P  88-92,14,2,1,18,4-8,2-4,50.0%,0-0,-,1,1,2,1,0,1,0,14,10
@ Cambados Xuven,18 nov 2017,P  73-58,0,3,0,18,0-3,0-4,0.0%,0-0,-,0,3,3,0,0,1,0,0,-5
vs Real Canoe N.C.,12 nov 2017,P  74-105,14,5,0,25,3-7,2-7,35.7%,2-2,100.0%,1,4,5,0,0,1,0,14,9
@ Albacete,8 nov 2017,P  81-79,21,6,1,35,5-7,3-8,53.3%,2-2,100.0%,1,5,6,1,1,2,0,21,20
vs Real Murcia,5 nov 2017,G  97-82,8,3,0,15,1-2,2-3,60.0%,0-0,-,0,3,3,0,0,1,0,8,8
vs FC Barcelona II,29 oct 2017,G  91-76,0,0,0,1,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ La Roda,28 oct 2017,P  79-77,15,4,2,32,4-9,2-6,40.0%,1-2,50.0%,0,4,4,2,1,2,0,15,10
vs L'Hospitalet,22 oct 2017,P  78-81,22,7,1,29,5-8,4-7,60.0%,0-0,-,1,6,7,1,0,2,0,22,22
@ Plasencia,14 oct 2017,P  78-60,0,1,0,17,0-3,0-2,0.0%,0-0,-,0,1,1,0,1,3,0,0,-6
vs Amics Castello,11 oct 2017,G  93-62,0,1,0,2,0-0,0-0,-,0-0,-,1,0,1,0,0,0,0,0,1
vs C.B. Moron,8 oct 2017,P  69-79,2,6,0,30,1-2,0-8,10.0%,0-0,-,1,5,6,0,4,4,0,2,-1
@ Coviran Granada,30 sept 2017,P  84-46,5,4,1,29,1-3,1-4,28.6%,0-0,-,0,4,4,1,2,1,0,5,6
