PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,10 may 2024,G  61-75,10,2,0,20,3-4,0-4,37.5%,4-4,100.0%,1,1,2,0,0,0,0,10,7
vs Melilla Ciudad Del Deporte 1,5 may 2024,G  85-72,2,3,0,18,1-3,0-4,14.3%,0-0,-,0,3,3,0,0,0,0,2,-1
vs Caceres,28 abr 2024,G  89-73,10,1,1,22,3-6,1-1,57.1%,1-1,100.0%,0,1,1,1,1,1,0,10,9
@ Grupo Alega Cantabria,20 abr 2024,G  67-81,5,0,3,20,0-1,1-3,25.0%,2-2,100.0%,0,0,0,3,1,0,0,5,6
vs Gipuzkoa Basket,14 abr 2024,G  90-81,14,3,3,23,4-5,2-2,85.7%,0-0,-,0,3,3,3,0,1,0,14,18
@ Real Valladolid,9 abr 2024,G  73-88,11,2,2,18,2-3,1-4,42.9%,4-4,100.0%,1,1,2,2,1,0,0,11,12
@ Ourense,23 mar 2024,P  92-71,20,3,1,34,3-7,4-5,58.3%,2-2,100.0%,2,1,3,1,1,1,0,20,19
@ HLA Alicante,16 mar 2024,P  75-65,12,5,1,33,0-2,3-6,37.5%,3-3,100.0%,0,5,5,1,1,0,0,12,14
vs Fuenlabrada,12 mar 2024,G  98-83,15,2,3,25,1-5,4-6,45.5%,1-1,100.0%,0,2,2,3,0,0,0,15,14
@ Leyma Coruña,8 mar 2024,P  114-88,8,2,5,28,1-3,2-7,30.0%,0-0,-,1,1,2,5,0,1,0,8,7
vs San Pablo Burgos,3 mar 2024,P  57-77,7,0,2,23,1-3,1-5,25.0%,2-2,100.0%,0,0,0,2,0,0,0,7,3
@ Hiopos Lleida,16 feb 2024,P  93-79,4,3,1,22,1-3,0-4,14.3%,2-3,66.7%,0,3,3,1,1,0,0,4,2
@ Hestia Menorca,11 feb 2024,G  67-75,10,2,4,30,0-2,3-6,37.5%,1-2,50.0%,2,0,2,4,3,0,0,10,13
vs Rioverde Clavijo,4 feb 2024,G  84-59,9,1,0,14,2-5,1-5,30.0%,2-2,100.0%,1,0,1,0,1,1,0,9,3
vs Real Betis,21 ene 2024,G  93-87,10,0,2,18,1-1,2-3,75.0%,2-2,100.0%,0,0,0,2,1,1,0,10,11
@ Gipuzkoa Basket,12 ene 2024,G  83-85,3,0,3,15,0-3,1-3,16.7%,0-0,-,0,0,0,3,2,0,0,3,3
vs Ourense,7 ene 2024,G  97-56,12,0,1,21,2-2,2-4,66.7%,2-2,100.0%,0,0,0,1,0,0,0,12,11
@ San Pablo Burgos,30 dic 2023,G  87-91,19,0,3,21,0-1,6-8,66.7%,1-2,50.0%,0,0,0,3,0,2,0,19,16
vs Leyma Coruña,20 dic 2023,P  76-78,10,2,0,20,2-5,2-5,40.0%,0-0,-,1,1,2,0,1,1,0,10,6
@ Melilla Ciudad Del Deporte 1,15 dic 2023,G  80-81,8,2,3,19,1-1,2-3,75.0%,0-0,-,0,2,2,3,0,1,0,8,11
vs Hiopos Lleida,10 dic 2023,G  75-72,9,2,4,22,2-3,1-4,42.9%,2-2,100.0%,1,1,2,4,3,2,0,9,12
vs Grupo Alega Cantabria,3 dic 2023,G  101-61,11,2,4,25,1-2,3-8,40.0%,0-0,-,0,2,2,4,1,1,0,11,11
@ Amics Castello,29 nov 2023,G  68-84,2,2,3,13,1-1,0-0,100.0%,0-0,-,0,2,2,3,0,3,0,2,4
vs Real Valladolid,26 nov 2023,P  91-92,0,0,1,11,0-0,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,0
vs Hestia Menorca,19 nov 2023,G  81-56,7,0,5,17,2-2,1-4,50.0%,0-0,-,0,0,0,5,0,1,0,7,8
@ Fuenlabrada,11 nov 2023,G  55-80,8,0,0,17,1-2,2-5,42.9%,0-0,-,0,0,0,0,0,1,0,8,3
@ Rioverde Clavijo,5 nov 2023,G  73-77,5,0,4,16,1-1,1-2,66.7%,0-0,-,0,0,0,4,0,0,0,5,8
vs UBU Tizona Burgos,1 nov 2023,G  103-85,13,0,3,20,1-3,3-4,57.1%,2-4,50.0%,0,0,0,3,1,1,0,13,11
vs HLA Alicante,29 oct 2023,G  93-75,8,1,2,15,0-1,2-3,50.0%,2-2,100.0%,0,1,1,2,0,1,0,8,8
@ Real Betis,20 oct 2023,G  77-86,2,0,0,8,1-2,0-1,33.3%,0-0,-,0,0,0,0,1,1,0,2,0
vs Alimerka Oviedo,15 oct 2023,P  76-87,6,2,2,19,3-6,0-2,37.5%,0-0,-,0,2,2,2,0,0,0,6,5
@ Caceres,6 oct 2023,G  60-83,4,2,3,16,2-6,0-4,20.0%,0-2,0.0%,0,2,2,3,0,1,0,4,-2
