PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,10 may 2024,G  61-75,8,1,2,19,2-3,0-2,40.0%,4-5,80.0%,0,1,1,2,1,2,0,8,6
vs Melilla Ciudad Del Deporte 1,5 may 2024,G  85-72,6,4,5,23,2-6,0-3,22.2%,2-2,100.0%,2,2,4,5,1,1,0,6,8
vs Caceres,28 abr 2024,G  89-73,24,5,6,24,6-10,2-3,61.5%,6-7,85.7%,1,4,5,6,3,0,0,24,32
@ Grupo Alega Cantabria,20 abr 2024,G  67-81,6,2,7,27,0-6,1-2,12.5%,3-4,75.0%,0,2,2,7,1,1,0,6,7
vs Gipuzkoa Basket,14 abr 2024,G  90-81,19,2,4,17,5-10,3-4,57.1%,0-0,-,1,1,2,4,1,0,0,19,20
@ Real Valladolid,9 abr 2024,G  73-88,8,0,1,16,3-6,0-2,37.5%,2-2,100.0%,0,0,0,1,1,0,0,8,5
@ UBU Tizona Burgos,5 abr 2024,P  90-83,12,3,2,25,3-8,0-2,30.0%,6-6,100.0%,1,2,3,2,1,4,0,12,7
vs Amics Castello,31 mar 2024,G  95-79,10,4,9,24,3-8,1-3,36.4%,1-2,50.0%,0,4,4,9,1,1,0,10,15
@ Ourense,23 mar 2024,P  92-71,5,2,2,18,1-3,1-3,33.3%,0-0,-,0,2,2,2,0,2,0,5,3
@ HLA Alicante,16 mar 2024,P  75-65,13,3,1,24,3-7,1-2,44.4%,4-4,100.0%,1,2,3,1,0,2,0,13,10
vs Fuenlabrada,12 mar 2024,G  98-83,2,3,4,23,1-3,0-2,20.0%,0-0,-,0,3,3,4,0,1,0,2,4
@ Leyma Coruña,8 mar 2024,P  114-88,13,2,3,25,3-5,2-3,62.5%,1-2,50.0%,0,2,2,3,0,3,0,13,11
vs San Pablo Burgos,3 mar 2024,P  57-77,5,4,1,24,1-6,0-3,11.1%,3-4,75.0%,0,4,4,1,0,2,0,5,-1
@ Hiopos Lleida,16 feb 2024,P  93-79,9,1,0,20,3-6,0-2,37.5%,3-4,75.0%,0,1,1,0,0,1,0,9,3
@ Hestia Menorca,11 feb 2024,G  67-75,8,1,5,23,1-2,1-1,66.7%,3-4,75.0%,0,1,1,5,1,2,0,8,11
vs Rioverde Clavijo,4 feb 2024,G  84-59,12,0,3,22,4-5,0-0,80.0%,4-4,100.0%,0,0,0,3,1,2,0,12,13
vs Real Betis,21 ene 2024,G  93-87,21,0,5,31,6-9,1-2,63.6%,6-11,54.5%,0,0,0,5,0,1,0,21,16
@ Gipuzkoa Basket,12 ene 2024,G  83-85,6,2,0,21,3-7,0-1,37.5%,0-1,0.0%,0,2,2,0,2,1,0,6,3
vs Ourense,7 ene 2024,G  97-56,9,4,1,22,1-4,0-2,16.7%,7-8,87.5%,1,3,4,1,0,1,0,9,7
@ San Pablo Burgos,30 dic 2023,G  87-91,14,5,5,28,4-8,0-3,36.4%,6-10,60.0%,2,3,5,5,1,3,0,14,11
vs Leyma Coruña,20 dic 2023,P  76-78,0,2,9,20,0-0,0-3,0.0%,0-0,-,1,1,2,9,1,1,0,0,8
@ Melilla Ciudad Del Deporte 1,15 dic 2023,G  80-81,3,0,3,21,1-2,0-0,50.0%,1-2,50.0%,0,0,0,3,0,0,0,3,4
vs Hiopos Lleida,10 dic 2023,G  75-72,6,3,3,18,2-3,0-1,50.0%,2-2,100.0%,0,3,3,3,1,2,0,6,9
vs Grupo Alega Cantabria,3 dic 2023,G  101-61,10,0,1,15,2-5,0-0,40.0%,6-7,85.7%,0,0,0,1,0,2,0,10,5
@ Amics Castello,29 nov 2023,G  68-84,11,2,8,27,2-7,1-3,30.0%,4-6,66.7%,1,1,2,8,1,0,0,11,13
vs Real Valladolid,26 nov 2023,P  91-92,14,4,3,34,1-8,2-4,25.0%,6-8,75.0%,1,3,4,3,1,2,1,14,10
vs Hestia Menorca,19 nov 2023,G  81-56,16,1,3,20,4-6,1-2,62.5%,5-6,83.3%,0,1,1,3,1,1,0,16,16
@ Fuenlabrada,11 nov 2023,G  55-80,10,5,1,23,2-6,1-2,37.5%,3-4,75.0%,0,5,5,1,0,0,0,10,10
@ Rioverde Clavijo,5 nov 2023,G  73-77,6,0,2,24,3-4,0-0,75.0%,0-0,-,0,0,0,2,1,2,0,6,6
vs UBU Tizona Burgos,1 nov 2023,G  103-85,10,2,3,17,4-4,0-0,100.0%,2-2,100.0%,0,2,2,3,1,4,0,10,12
vs HLA Alicante,29 oct 2023,G  93-75,11,0,3,21,3-5,1-2,57.1%,2-4,50.0%,0,0,0,3,2,2,0,11,9
@ Real Betis,20 oct 2023,G  77-86,25,4,8,32,9-10,1-1,90.9%,4-4,100.0%,0,4,4,8,3,1,0,25,38
vs Alimerka Oviedo,15 oct 2023,P  76-87,11,2,4,21,4-9,0-1,40.0%,3-3,100.0%,1,1,2,4,1,2,0,11,10
@ Caceres,6 oct 2023,G  60-83,10,2,3,24,4-8,0-1,44.4%,2-6,33.3%,0,2,2,3,0,1,0,10,5
