PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs La Salud UB Archena,19 abr 2025,G  108-71,14,5,1,17,7-10,0-0,70.0%,0-0,-,0,5,5,1,1,0,0,14,18
@ Rioverde Clavijo,13 abr 2025,P  97-80,14,5,0,25,6-8,0-0,75.0%,2-4,50.0%,2,3,5,0,3,3,0,14,15
vs Ciudad de Huelva,5 abr 2025,G  95-77,12,7,0,21,6-13,0-0,46.2%,0-1,0.0%,5,2,7,0,0,0,2,12,13
@ Zornotza,29 mar 2025,P  82-72,15,1,0,17,7-10,0-0,70.0%,1-2,50.0%,0,1,1,0,0,0,0,15,12
vs Cordoba CB,22 mar 2025,G  104-74,17,5,1,20,6-7,0-0,85.7%,5-6,83.3%,0,5,5,1,2,2,0,17,21
@ Albacete,15 mar 2025,G  72-83,15,7,1,18,5-7,0-0,71.4%,5-6,83.3%,1,6,7,1,0,1,1,15,20
vs Biele ISB,8 mar 2025,G  83-76,7,3,0,20,2-4,0-0,50.0%,3-4,75.0%,3,0,3,0,0,2,0,7,5
vs Cultural Y Deportiva Leonesa,1 mar 2025,G  87-74,15,4,1,21,7-8,0-0,87.5%,1-1,100.0%,0,4,4,1,0,2,0,15,17
@ Caja 87,16 feb 2025,P  80-72,8,6,0,21,3-6,0-0,50.0%,2-3,66.7%,1,5,6,0,0,2,1,8,9
vs Caceres,9 feb 2025,G  92-78,16,2,0,21,6-8,0-0,75.0%,4-5,80.0%,1,1,2,0,0,0,0,16,15
@ Levitec Huesca,1 feb 2025,P  68-63,9,7,3,22,4-6,0-0,66.7%,1-3,33.3%,1,6,7,3,0,1,2,9,16
vs Algeciras,18 ene 2025,G  87-71,8,3,0,15,4-5,0-0,80.0%,0-2,0.0%,1,2,3,0,0,1,3,8,10
@ Alimerka Oviedo,10 dic 2024,P  95-70,4,1,0,5,2-3,0-0,66.7%,0-0,-,0,1,1,0,0,0,0,4,4
vs C.B. Moron,15 nov 2024,G  85-81,2,1,0,6,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,0,0,2,3
@ HLA Alicante,8 nov 2024,G  60-75,1,1,0,6,0-0,0-0,-,1-2,50.0%,0,1,1,0,0,1,0,1,0
vs Real Valladolid,2 nov 2024,P  68-73,2,0,0,12,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
@ Amics Castello,25 oct 2024,P  89-68,1,2,0,7,0-1,0-0,0.0%,1-2,50.0%,0,2,2,0,0,1,0,1,0
@ Ourense,12 oct 2024,P  93-65,6,6,1,13,3-4,0-0,75.0%,0-0,-,2,4,6,1,0,2,2,6,12
vs Hestia Menorca,6 oct 2024,P  86-87,0,2,1,13,0-0,0-0,-,0-0,-,0,2,2,1,0,0,0,0,3
@ San Pablo Burgos,28 sept 2024,P  86-67,0,2,0,10,0-3,0-0,0.0%,0-0,-,1,1,2,0,0,1,0,0,-2
