PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Brampton Honey Badgers,10 ago 2025,G  96-85,16,13,1,27,7-16,0-0,43.8%,2-3,66.7%,8,5,13,1,1,2,5,16,24
@ Calgary Surge,9 ago 2025,P  105-76,15,13,0,23,7-16,0-0,43.8%,1-2,50.0%,7,6,13,0,2,2,5,15,23
vs Edmonton Stingers,6 ago 2025,P  94-100,14,9,2,31,7-13,0-0,53.8%,0-0,-,4,5,9,2,0,2,2,14,19
@ Edmonton Stingers,3 ago 2025,G  88-90,7,9,3,23,3-8,0-0,37.5%,1-2,50.0%,1,8,9,3,0,1,3,7,15
@ Winnipeg Sea Bears,1 ago 2025,P  98-89,10,6,0,27,5-10,0-0,50.0%,0-0,-,3,3,6,0,2,2,3,10,14
@ Ottawa BlackJacks,26 jul 2025,G  96-97,23,20,1,25,10-15,0-0,66.7%,3-5,60.0%,11,9,20,1,0,1,2,23,38
@ Vancouver Bandits,18 jul 2025,P  100-79,7,7,1,20,3-4,0-0,75.0%,1-2,50.0%,3,4,7,1,0,2,2,7,13
vs Calgary Surge,15 jul 2025,P  81-103,5,6,1,22,2-4,0-0,50.0%,1-2,50.0%,2,4,6,1,1,4,1,5,7
vs Winnipeg Sea Bears,11 jul 2025,P  70-94,8,6,1,26,4-9,0-0,44.4%,0-0,-,2,4,6,1,1,3,3,8,11
vs Ottawa BlackJacks,5 jul 2025,G  93-90,4,3,1,15,2-5,0-0,40.0%,0-0,-,1,2,3,1,2,1,0,4,6
vs Montreal Alliance,3 jul 2025,P  80-82,0,5,1,17,0-1,0-0,0.0%,0-0,-,0,5,5,1,0,1,4,0,8
@ Vancouver Bandits,28 jun 2025,P  97-85,4,6,0,15,2-3,0-0,66.7%,0-0,-,2,4,6,0,1,0,2,4,12
vs Calgary Surge,26 jun 2025,G  96-89,0,5,0,18,0-2,0-0,0.0%,0-0,-,2,3,5,0,1,1,1,0,4
@ Montreal Alliance,22 jun 2025,P  93-89,2,8,1,24,0-4,0-0,0.0%,2-2,100.0%,3,5,8,1,1,2,0,2,6
@ Brampton Honey Badgers,21 jun 2025,P  88-86,13,12,1,23,6-11,0-0,54.5%,1-2,50.0%,7,5,12,1,1,1,1,13,21
@ Winnipeg Sea Bears,15 jun 2025,P  91-84,10,10,1,30,5-10,0-0,50.0%,0-1,0.0%,5,5,10,1,1,1,1,10,16
