PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Cartagena,9 may 2025,G  84-69,3,9,1,29,0-0,1-4,25.0%,0-0,-,2,7,9,1,1,0,1,3,12
@ CB Zamora,2 may 2025,G  71-82,6,6,2,27,0-1,2-4,40.0%,0-0,-,0,6,6,2,1,0,1,6,13
vs Ourense,26 abr 2025,G  86-77,3,2,0,13,0-0,1-6,16.7%,0-0,-,0,2,2,0,0,0,0,3,0
@ Movistar Estudiantes,22 abr 2025,P  101-76,9,0,0,14,0-0,3-5,60.0%,0-0,-,0,0,0,0,0,1,0,9,6
vs San Pablo Burgos,19 abr 2025,P  74-85,6,8,0,19,0-2,2-2,50.0%,0-0,-,3,5,8,0,0,2,0,6,10
@ Real Valladolid,11 abr 2025,G  81-88,2,6,1,25,1-2,0-2,25.0%,0-0,-,0,6,6,1,1,0,1,2,8
vs Alimerka Oviedo,6 abr 2025,G  80-73,3,6,2,18,0-0,1-3,33.3%,0-0,-,0,6,6,2,0,0,1,3,10
vs Monbus Obradoiro,2 abr 2025,P  58-85,5,5,0,32,0-1,1-2,33.3%,2-2,100.0%,1,4,5,0,0,1,0,5,7
@ Hestia Menorca,29 mar 2025,P  84-62,0,3,0,17,0-1,0-1,0.0%,0-0,-,0,3,3,0,0,1,0,0,0
@ Súper Agropal Palencia,21 mar 2025,P  85-77,7,3,1,25,1-1,1-4,40.0%,2-3,66.7%,1,2,3,1,2,0,1,7,10
vs Gipuzkoa Basket,16 mar 2025,P  101-108,6,1,0,18,0-1,2-4,40.0%,0-0,-,0,1,1,0,2,2,0,6,4
@ Fuenlabrada,12 mar 2025,P  94-70,10,2,0,17,2-2,2-4,66.7%,0-0,-,2,0,2,0,2,0,1,10,13
vs HLA Alicante,8 mar 2025,G  83-72,7,5,0,21,2-2,1-2,75.0%,0-0,-,2,3,5,0,0,0,0,7,11
@ C.B. Moron,2 mar 2025,G  68-87,7,6,0,20,1-2,1-2,50.0%,2-2,100.0%,3,3,6,0,0,1,0,7,10
vs Amics Castello,15 feb 2025,G  96-76,5,9,1,25,0-0,1-5,20.0%,2-2,100.0%,1,8,9,1,1,1,0,5,11
@ Real Betis,11 feb 2025,P  88-77,5,5,1,23,1-2,1-4,33.3%,0-0,-,2,3,5,1,0,0,0,5,7
@ UBU Tizona Burgos,31 ene 2025,P  90-87,3,1,0,23,0-2,1-3,20.0%,0-0,-,0,1,1,0,2,1,0,3,1
vs Súper Agropal Palencia,18 ene 2025,P  59-83,13,7,1,30,5-5,1-6,54.5%,0-0,-,2,5,7,1,3,2,2,13,19
@ Cartagena,12 ene 2025,P  87-78,11,2,0,26,1-1,3-3,100.0%,0-2,0.0%,1,1,2,0,1,2,2,11,12
vs Movistar Estudiantes,4 ene 2025,P  75-92,4,1,0,17,2-3,0-4,28.6%,0-0,-,0,1,1,0,0,2,1,4,-1
@ Gipuzkoa Basket,29 dic 2024,P  83-60,6,6,0,22,3-6,0-3,33.3%,0-2,0.0%,2,4,6,0,1,0,0,6,5
vs CB Zamora,21 dic 2024,G  89-71,10,5,1,28,1-2,2-4,50.0%,2-2,100.0%,1,4,5,1,0,0,0,10,13
vs UBU Tizona Burgos,15 dic 2024,G  83-80,4,0,0,20,2-3,0-4,28.6%,0-0,-,0,0,0,0,0,1,0,4,-2
@ Alimerka Oviedo,10 dic 2024,P  95-70,0,0,0,4,0-0,0-1,0.0%,0-0,-,0,0,0,0,1,0,0,0,0
vs Fuenlabrada,7 dic 2024,P  67-75,5,8,0,30,1-4,1-6,20.0%,0-0,-,3,5,8,0,0,0,1,5,6
@ Monbus Obradoiro,1 dic 2024,P  93-54,6,4,0,23,2-3,0-3,33.3%,2-2,100.0%,1,3,4,0,1,1,0,6,6
vs C.B. Moron,15 nov 2024,G  85-81,6,7,1,31,0-2,2-5,28.6%,0-2,0.0%,2,5,7,1,0,0,0,6,7
@ HLA Alicante,8 nov 2024,G  60-75,10,6,0,23,0-0,2-3,66.7%,4-4,100.0%,2,4,6,0,0,2,0,10,13
vs Real Valladolid,2 nov 2024,P  68-73,9,2,0,28,0-1,3-6,42.9%,0-2,0.0%,0,2,2,0,1,0,1,9,7
@ Amics Castello,25 oct 2024,P  89-68,6,2,0,27,0-2,2-4,33.3%,0-0,-,1,1,2,0,0,3,0,6,1
vs Real Betis,18 oct 2024,G  81-76,10,4,1,26,1-1,2-5,50.0%,2-2,100.0%,1,3,4,1,1,1,0,10,12
@ Ourense,12 oct 2024,P  93-65,4,0,0,21,1-2,0-5,14.3%,2-2,100.0%,0,0,0,0,0,0,1,4,-1
vs Hestia Menorca,6 oct 2024,P  86-87,3,1,1,20,0-2,1-3,20.0%,0-2,0.0%,0,1,1,1,2,0,0,3,1
@ San Pablo Burgos,28 sept 2024,P  86-67,10,5,1,26,1-3,2-5,37.5%,2-2,100.0%,1,4,5,1,1,2,0,10,10
