PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,6 mar 2020,G  82-87,8,2,2,18,1-3,0-0,33.3%,6-6,100.0%,0,2,2,2,1,2,0,8,9
vs Almansa Con Afanion,28 feb 2020,G  106-77,11,2,5,17,1-1,3-5,66.7%,0-1,0.0%,1,1,2,5,0,2,1,11,14
@ Hiopos Lleida,14 feb 2020,G  74-90,8,5,1,17,1-3,1-3,33.3%,3-4,75.0%,2,3,5,1,0,0,0,8,9
vs Ourense,7 feb 2020,G  87-80,4,1,2,13,2-2,0-2,50.0%,0-0,-,0,1,1,2,0,0,0,4,5
@ Rio Breogan,1 feb 2020,P  75-74,4,0,1,15,2-5,0-2,28.6%,0-0,-,0,0,0,1,0,0,0,4,0
vs Fibwi Palma,24 ene 2020,P  68-79,3,1,0,14,0-1,1-5,16.7%,0-0,-,0,1,1,0,1,2,0,3,-2
@ Melilla Ciudad Del Deporte 1,17 ene 2020,P  74-66,6,1,2,28,1-5,1-5,20.0%,1-2,50.0%,0,1,1,2,2,2,0,6,0
@ Real Canoe N.C.,10 ene 2020,G  77-80,2,1,0,17,1-3,0-1,25.0%,0-0,-,0,1,1,0,1,3,0,2,-2
vs Marin Peixe Galego,3 ene 2020,G  90-58,11,0,2,18,3-6,1-1,57.1%,2-2,100.0%,0,0,0,2,1,1,0,11,10
@ Levitec Huesca,29 dic 2019,P  92-84,17,2,3,20,2-5,3-7,41.7%,4-4,100.0%,0,2,2,3,0,3,0,17,12
@ Real Valladolid,1 dic 2019,P  86-79,4,0,0,12,0-0,1-1,100.0%,1-2,50.0%,0,0,0,0,0,2,0,4,1
vs HLA Alicante,22 nov 2019,G  93-84,9,1,1,17,4-8,0-1,44.4%,1-2,50.0%,0,1,1,1,0,4,0,9,1
@ Leyma Coruña,17 nov 2019,P  82-76,6,2,1,17,2-5,0-1,33.3%,2-2,100.0%,0,2,2,1,1,3,0,6,3
@ Alimerka Oviedo,9 nov 2019,G  66-73,5,2,1,21,1-2,1-4,33.3%,0-0,-,1,1,2,1,0,0,0,5,4
vs Amics Castello,3 nov 2019,G  108-87,17,4,2,19,1-2,4-4,83.3%,3-3,100.0%,0,4,4,2,1,3,0,17,20
@ Almansa Con Afanion,30 oct 2019,G  70-95,16,1,3,18,4-6,2-5,54.5%,2-2,100.0%,0,1,1,3,1,1,0,16,15
vs Hiopos Lleida,25 oct 2019,G  89-87,13,1,1,14,1-2,3-3,80.0%,2-2,100.0%,1,0,1,1,0,0,0,13,14
@ Ourense,20 oct 2019,G  72-81,5,2,0,14,1-2,1-2,50.0%,0-0,-,0,2,2,0,0,3,0,5,2
vs TALTECH,12 oct 2019,G  93-57,9,1,2,25,2-2,1-5,42.9%,2-2,100.0%,0,1,1,2,1,0,0,9,9
vs BC Kalev/Cramo,5 oct 2019,G  68-56,10,3,0,27,5-9,0-2,45.5%,0-0,-,1,2,3,0,1,2,0,10,6
@ BK Ogre,27 sept 2019,P  85-83,17,2,1,23,5-8,2-4,58.3%,1-4,25.0%,1,1,2,1,3,4,0,17,11
