PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,6 mar 2020,G  82-87,4,0,2,16,2-3,0-3,33.3%,0-0,-,0,0,0,2,2,0,0,4,4
vs Almansa Con Afanion,28 feb 2020,G  106-77,8,0,2,18,1-4,2-4,37.5%,0-0,-,0,0,0,2,0,1,0,8,4
@ Hiopos Lleida,14 feb 2020,G  74-90,2,2,2,15,1-5,0-1,16.7%,0-0,-,0,2,2,2,1,1,0,2,1
vs Ourense,7 feb 2020,G  87-80,5,0,3,16,1-2,0-1,33.3%,3-3,100.0%,0,0,0,3,0,1,0,5,5
@ Rio Breogan,1 feb 2020,P  75-74,0,1,0,10,0-1,0-2,0.0%,0-0,-,0,1,1,0,0,0,0,0,-2
vs Fibwi Palma,24 ene 2020,P  68-79,2,2,3,23,1-4,0-2,16.7%,0-0,-,0,2,2,3,1,1,0,2,2
@ Melilla Ciudad Del Deporte 1,17 ene 2020,P  74-66,4,1,0,11,1-4,0-2,16.7%,2-2,100.0%,0,1,1,0,0,0,0,4,0
@ Real Canoe N.C.,10 ene 2020,G  77-80,9,3,4,18,3-4,1-5,44.4%,0-0,-,0,3,3,4,0,1,0,9,10
vs Marin Peixe Galego,3 ene 2020,G  90-58,11,2,5,23,1-6,3-5,36.4%,0-0,-,0,2,2,5,0,0,0,11,11
@ Levitec Huesca,29 dic 2019,P  92-84,5,1,1,13,1-2,1-1,66.7%,0-0,-,0,1,1,1,2,0,0,5,8
vs Gipuzkoa Basket,22 dic 2019,P  60-73,8,3,1,17,2-3,1-4,42.9%,1-1,100.0%,0,3,3,1,1,2,1,8,8
@ Coviran Granada,15 dic 2019,P  73-68,10,1,0,18,4-6,0-2,50.0%,2-2,100.0%,0,1,1,0,0,3,0,10,4
vs Caceres,6 dic 2019,G  87-86,16,2,0,32,2-4,4-7,54.5%,0-0,-,2,0,2,0,0,4,0,16,9
@ Real Valladolid,1 dic 2019,P  86-79,3,0,0,14,0-1,1-4,20.0%,0-0,-,0,0,0,0,0,2,0,3,-3
vs HLA Alicante,22 nov 2019,G  93-84,4,1,0,18,2-4,0-1,40.0%,0-0,-,0,1,1,0,0,2,0,4,0
@ Leyma Coruña,17 nov 2019,P  82-76,12,0,5,22,4-8,1-2,50.0%,1-2,50.0%,0,0,0,5,0,0,0,12,11
@ Alimerka Oviedo,9 nov 2019,G  66-73,6,2,1,16,3-6,0-3,33.3%,0-0,-,0,2,2,1,1,2,0,6,2
vs Amics Castello,3 nov 2019,G  108-87,19,1,1,21,5-5,3-7,66.7%,0-0,-,1,0,1,1,1,1,0,19,17
@ Almansa Con Afanion,30 oct 2019,G  70-95,14,1,1,20,4-5,2-5,60.0%,0-0,-,0,1,1,1,0,3,0,14,9
vs Hiopos Lleida,25 oct 2019,G  89-87,4,1,1,15,2-3,0-2,40.0%,0-0,-,0,1,1,1,0,0,0,4,3
@ Ourense,20 oct 2019,G  72-81,19,4,5,27,6-10,2-2,66.7%,1-1,100.0%,0,4,4,5,4,0,1,19,29
vs Rio Breogan,11 oct 2019,G  90-76,11,1,2,19,1-4,3-5,44.4%,0-0,-,0,1,1,2,0,1,0,11,8
@ Fibwi Palma,6 oct 2019,G  79-80,4,2,3,14,2-3,0-1,50.0%,0-0,-,0,2,2,3,2,0,0,4,9
vs Melilla Ciudad Del Deporte 1,27 sept 2019,P  69-81,7,4,3,28,1-4,1-4,25.0%,2-5,40.0%,1,3,4,3,0,1,0,7,4
