PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,6 mar 2020,G  82-87,7,2,0,23,2-3,1-3,50.0%,0-0,-,0,2,2,0,1,1,0,7,6
vs Almansa Con Afanion,28 feb 2020,G  106-77,12,5,2,21,4-6,1-3,55.6%,1-1,100.0%,2,3,5,2,0,0,0,12,15
@ Hiopos Lleida,14 feb 2020,G  74-90,6,3,1,22,2-3,0-2,40.0%,2-2,100.0%,0,3,3,1,0,0,1,6,8
vs Ourense,7 feb 2020,G  87-80,9,2,0,18,3-3,1-4,57.1%,0-0,-,0,2,2,0,0,0,1,9,9
@ Rio Breogan,1 feb 2020,P  75-74,10,6,3,27,2-3,2-4,57.1%,0-0,-,1,5,6,3,0,0,1,10,17
vs Fibwi Palma,24 ene 2020,P  68-79,9,9,0,29,1-3,1-4,28.6%,4-5,80.0%,1,8,9,0,1,3,0,9,10
@ Melilla Ciudad Del Deporte 1,17 ene 2020,P  74-66,7,7,3,32,2-3,1-2,60.0%,0-0,-,1,6,7,3,0,1,1,7,15
@ Real Canoe N.C.,10 ene 2020,G  77-80,10,5,0,28,2-3,2-5,50.0%,0-0,-,0,5,5,0,1,1,0,10,11
vs Marin Peixe Galego,3 ene 2020,G  90-58,0,9,2,21,0-3,0-1,0.0%,0-0,-,4,5,9,2,0,1,0,0,6
@ Levitec Huesca,29 dic 2019,P  92-84,10,7,1,20,2-3,2-5,50.0%,0-0,-,3,4,7,1,0,3,0,10,11
vs Gipuzkoa Basket,22 dic 2019,P  60-73,7,5,1,31,3-5,0-3,37.5%,1-1,100.0%,1,4,5,1,0,0,1,7,9
@ Coviran Granada,15 dic 2019,P  73-68,14,10,1,31,4-6,1-2,62.5%,3-4,75.0%,2,8,10,1,0,1,0,14,20
vs Caceres,6 dic 2019,G  87-86,11,7,0,39,3-4,1-7,36.4%,2-2,100.0%,1,6,7,0,1,2,2,11,12
@ Real Valladolid,1 dic 2019,P  86-79,8,4,1,23,4-5,0-0,80.0%,0-0,-,1,3,4,1,0,1,0,8,11
vs HLA Alicante,22 nov 2019,G  93-84,9,5,3,26,1-2,1-1,66.7%,4-4,100.0%,3,2,5,3,1,1,1,9,17
@ Leyma Coruña,17 nov 2019,P  82-76,13,8,1,23,2-2,2-3,80.0%,3-6,50.0%,1,7,8,1,0,1,0,13,17
@ Alimerka Oviedo,9 nov 2019,G  66-73,6,9,1,22,3-4,0-1,60.0%,0-0,-,2,7,9,1,1,0,1,6,16
vs Amics Castello,3 nov 2019,G  108-87,4,7,2,24,2-4,0-1,40.0%,0-0,-,3,4,7,2,1,2,0,4,9
@ Almansa Con Afanion,30 oct 2019,G  70-95,4,4,1,17,0-1,1-2,33.3%,1-2,50.0%,0,4,4,1,0,1,0,4,5
vs Hiopos Lleida,25 oct 2019,G  89-87,11,2,0,16,4-4,1-2,83.3%,0-0,-,0,2,2,0,1,1,0,11,12
@ Ourense,20 oct 2019,G  72-81,4,8,1,20,2-2,0-2,50.0%,0-0,-,1,7,8,1,1,2,0,4,10
vs Rio Breogan,11 oct 2019,G  90-76,13,9,0,25,4-4,1-2,83.3%,2-2,100.0%,2,7,9,0,0,0,1,13,22
@ Fibwi Palma,6 oct 2019,G  79-80,17,4,1,29,3-3,2-2,100.0%,5-8,62.5%,2,2,4,1,1,1,0,17,19
vs Melilla Ciudad Del Deporte 1,27 sept 2019,P  69-81,8,9,2,36,1-1,2-3,75.0%,0-0,-,2,7,9,2,2,1,2,8,21
