PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Alimerka Oviedo,26 oct 2025,P  57-78,8,1,2,24,3-7,0-3,30.0%,2-2,100.0%,0,1,1,2,5,2,0,8,7
@ Leyma Coruña,17 oct 2025,P  91-75,8,4,0,16,2-2,1-4,50.0%,1-2,50.0%,1,3,4,0,1,2,0,8,7
@ Ourense,4 oct 2025,P  82-69,6,4,3,22,2-5,0-3,25.0%,2-3,66.7%,1,3,4,3,1,1,0,6,6
vs Súper Agropal Palencia,28 sept 2025,P  69-78,16,5,2,24,2-2,4-6,75.0%,0-0,-,2,3,5,2,0,2,0,16,19
