PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,23 nov 2025,P  90-76,6,1,0,16,0-1,2-4,40.0%,0-0,-,0,1,1,0,0,1,0,6,3
@ HLA Alicante,15 nov 2025,P  109-73,3,1,0,22,0-2,1-4,16.7%,0-0,-,1,0,1,0,3,1,0,3,1
vs Hestia Menorca,9 nov 2025,G  83-80,3,0,0,10,0-0,1-2,50.0%,0-0,-,0,0,0,0,1,1,0,3,2
@ CB Zamora,1 nov 2025,P  99-76,7,3,0,31,1-3,1-4,28.6%,2-2,100.0%,0,3,3,0,1,2,0,7,4
vs Alimerka Oviedo,26 oct 2025,P  57-78,3,0,0,10,0-2,1-2,25.0%,0-0,-,0,0,0,0,0,0,0,3,0
@ Leyma Coruña,17 oct 2025,P  91-75,9,0,0,20,3-4,1-5,44.4%,0-0,-,0,0,0,0,0,0,0,9,4
@ Ourense,4 oct 2025,P  82-69,13,1,0,18,2-3,3-3,83.3%,0-0,-,1,0,1,0,1,1,0,13,13
vs Súper Agropal Palencia,28 sept 2025,P  69-78,2,2,0,15,1-1,0-2,33.3%,0-0,-,0,2,2,0,0,0,0,2,2
