PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Rioverde Clavijo,10 may 2024,G  110-76,13,3,2,22,3-4,2-2,83.3%,1-2,50.0%,1,2,3,2,0,1,0,13,15
@ Grupo Alega Cantabria,4 may 2024,G  67-94,4,5,2,20,2-2,0-3,40.0%,0-0,-,0,5,5,2,1,2,1,4,8
vs Hestia Menorca,28 abr 2024,P  83-88,4,3,1,16,1-4,0-2,16.7%,2-2,100.0%,0,3,3,1,0,2,0,4,1
@ Real Valladolid,20 abr 2024,G  63-94,6,1,0,15,1-3,1-2,40.0%,1-2,50.0%,0,1,1,0,1,1,0,6,3
vs Melilla Ciudad Del Deporte 1,14 abr 2024,G  89-74,6,4,2,24,0-3,2-2,40.0%,0-0,-,2,2,4,2,0,1,1,6,9
@ Leyma Coruña,10 abr 2024,P  97-91,0,5,0,13,0-2,0-1,0.0%,0-0,-,1,4,5,0,0,0,0,0,2
vs Movistar Estudiantes,5 abr 2024,G  90-83,5,4,0,17,1-1,1-4,40.0%,0-0,-,0,4,4,0,1,1,0,5,6
@ Caceres,31 mar 2024,G  64-66,3,2,1,19,1-3,0-4,14.3%,1-2,50.0%,1,1,2,1,2,1,0,3,0
vs HLA Alicante,24 mar 2024,G  90-75,17,8,1,24,2-3,3-4,71.4%,4-5,80.0%,3,5,8,1,1,0,1,17,25
@ Amics Castello,17 mar 2024,G  72-112,4,5,2,18,2-6,0-1,28.6%,0-0,-,3,2,5,2,0,0,1,4,7
vs Real Betis,13 mar 2024,G  101-80,13,8,1,20,4-5,1-3,62.5%,2-2,100.0%,4,4,8,1,1,1,0,13,19
@ San Pablo Burgos,9 mar 2024,P  104-97,7,5,1,28,1-4,1-2,33.3%,2-2,100.0%,1,4,5,1,1,1,0,7,9
vs Ourense,3 mar 2024,G  85-80,4,5,2,25,2-4,0-2,33.3%,0-2,0.0%,0,5,5,2,2,0,0,4,7
@ Fuenlabrada,17 feb 2024,G  79-85,6,3,1,15,1-3,1-2,40.0%,1-1,100.0%,0,3,3,1,2,1,0,6,8
vs Gipuzkoa Basket,9 feb 2024,G  99-76,10,7,1,19,1-2,2-4,50.0%,2-2,100.0%,0,7,7,1,1,1,0,10,15
@ Alimerka Oviedo,4 feb 2024,G  60-75,0,5,2,22,0-1,0-2,0.0%,0-2,0.0%,0,5,5,2,1,3,1,0,1
vs Hiopos Lleida,20 ene 2024,P  72-79,14,7,1,25,3-5,1-2,57.1%,5-5,100.0%,4,3,7,1,2,2,0,14,19
@ Rioverde Clavijo,12 ene 2024,G  61-78,3,1,2,17,0-0,1-2,50.0%,0-0,-,0,1,1,2,0,3,1,3,3
vs San Pablo Burgos,6 ene 2024,G  110-96,12,2,0,22,2-3,2-2,80.0%,2-2,100.0%,0,2,2,0,1,0,0,12,14
@ HLA Alicante,30 dic 2023,P  94-89,9,4,2,20,1-4,2-2,50.0%,1-2,50.0%,1,3,4,2,1,1,0,9,11
vs Amics Castello,21 dic 2023,G  80-66,7,7,1,23,2-6,1-3,33.3%,0-0,-,2,5,7,1,1,0,0,7,10
@ Hestia Menorca,17 dic 2023,G  77-78,11,3,0,20,5-5,0-0,100.0%,1-1,100.0%,1,2,3,0,0,0,0,11,14
vs Fuenlabrada,8 dic 2023,G  119-77,2,4,2,19,1-1,0-4,20.0%,0-0,-,1,3,4,2,1,1,0,2,4
@ Melilla Ciudad Del Deporte 1,3 dic 2023,P  83-73,9,2,1,19,3-4,1-1,80.0%,0-0,-,0,2,2,1,0,0,0,9,11
@ Ourense,28 nov 2023,G  72-79,4,3,2,19,2-2,0-1,66.7%,0-0,-,0,3,3,2,1,1,0,4,8
vs Leyma Coruña,24 nov 2023,P  92-103,7,3,0,21,1-1,1-2,66.7%,2-2,100.0%,1,2,3,0,2,0,0,7,11
vs Grupo Alega Cantabria,18 nov 2023,G  93-84,5,4,0,20,1-1,1-3,50.0%,0-0,-,0,4,4,0,1,1,0,5,7
@ Real Betis,10 nov 2023,G  84-85,9,5,3,22,2-4,1-2,50.0%,2-2,100.0%,3,2,5,3,1,2,0,9,13
vs Caceres,5 nov 2023,G  92-87,7,2,1,17,0-1,1-1,50.0%,4-6,66.7%,0,2,2,1,0,2,0,7,5
@ Movistar Estudiantes,1 nov 2023,P  103-85,11,4,2,20,0-2,3-6,37.5%,2-2,100.0%,1,3,4,2,0,0,0,11,12
vs Alimerka Oviedo,27 oct 2023,G  109-93,10,5,0,22,1-2,2-2,75.0%,2-4,50.0%,2,3,5,0,0,0,0,10,12
@ Hiopos Lleida,20 oct 2023,G  66-86,9,8,2,21,1-2,2-4,50.0%,1-1,100.0%,4,4,8,2,0,4,0,9,12
