PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hestia Menorca,28 abr 2024,P  83-88,11,0,1,12,3-3,1-2,80.0%,2-2,100.0%,0,0,0,1,0,0,0,11,11
@ Real Valladolid,20 abr 2024,G  63-94,9,3,2,18,1-2,2-5,42.9%,1-1,100.0%,1,2,3,2,1,1,0,9,10
vs Melilla Ciudad Del Deporte 1,14 abr 2024,G  89-74,13,3,3,23,3-7,1-1,50.0%,4-5,80.0%,0,3,3,3,2,0,0,13,16
@ Leyma Coruña,10 abr 2024,P  97-91,11,2,3,26,3-3,1-4,57.1%,2-3,66.7%,1,1,2,3,1,1,1,11,13
vs Movistar Estudiantes,5 abr 2024,G  90-83,22,3,5,24,3-5,4-6,63.6%,4-4,100.0%,1,2,3,5,2,2,0,22,26
@ Caceres,31 mar 2024,G  64-66,8,3,1,25,1-3,1-3,33.3%,3-3,100.0%,0,3,3,1,0,0,1,8,9
vs HLA Alicante,24 mar 2024,G  90-75,8,5,6,25,2-3,0-4,28.6%,4-4,100.0%,1,4,5,6,1,4,0,8,11
@ Amics Castello,17 mar 2024,G  72-112,16,4,4,17,2-5,4-6,54.5%,0-0,-,2,2,4,4,0,1,0,16,18
vs Real Betis,13 mar 2024,G  101-80,8,3,1,20,1-2,0-0,50.0%,6-6,100.0%,1,2,3,1,1,0,0,8,12
@ San Pablo Burgos,9 mar 2024,P  104-97,21,0,4,31,4-7,2-4,54.5%,7-7,100.0%,0,0,0,4,0,3,0,21,17
vs Ourense,3 mar 2024,G  85-80,19,0,0,24,1-3,3-4,57.1%,8-9,88.9%,0,0,0,0,1,0,0,19,16
@ Fuenlabrada,17 feb 2024,G  79-85,10,2,1,22,2-4,2-4,50.0%,0-0,-,1,1,2,1,0,0,0,10,9
vs Gipuzkoa Basket,9 feb 2024,G  99-76,8,1,1,13,3-4,0-0,75.0%,2-2,100.0%,1,0,1,1,0,4,0,8,5
@ Alimerka Oviedo,4 feb 2024,G  60-75,12,4,1,15,1-2,2-3,60.0%,4-4,100.0%,3,1,4,1,0,1,0,12,14
vs Hiopos Lleida,20 ene 2024,P  72-79,6,7,2,23,0-2,2-8,20.0%,0-0,-,3,4,7,2,2,2,0,6,7
@ Rioverde Clavijo,12 ene 2024,G  61-78,7,3,4,24,2-3,0-2,40.0%,3-4,75.0%,0,3,3,4,1,1,0,7,10
vs San Pablo Burgos,6 ene 2024,G  110-96,12,4,2,25,3-4,1-1,80.0%,3-3,100.0%,0,4,4,2,3,2,0,12,18
@ HLA Alicante,30 dic 2023,P  94-89,23,4,3,28,2-4,5-7,63.6%,4-4,100.0%,0,4,4,3,1,2,0,23,25
vs Amics Castello,21 dic 2023,G  80-66,12,5,2,18,2-2,2-7,44.4%,2-3,66.7%,4,1,5,2,1,3,0,12,11
@ Hestia Menorca,17 dic 2023,G  77-78,7,4,1,22,3-5,0-1,50.0%,1-1,100.0%,1,3,4,1,2,2,0,7,9
vs Fuenlabrada,8 dic 2023,G  119-77,13,1,4,24,4-5,1-4,55.6%,2-2,100.0%,1,0,1,4,1,1,0,13,14
@ Melilla Ciudad Del Deporte 1,3 dic 2023,P  83-73,10,4,3,27,0-3,3-4,42.9%,1-1,100.0%,2,2,4,3,1,1,0,10,13
@ Ourense,28 nov 2023,G  72-79,20,2,3,24,3-5,4-7,58.3%,2-2,100.0%,0,2,2,3,3,0,0,20,23
vs Leyma Coruña,24 nov 2023,P  92-103,15,5,6,32,5-8,1-5,46.2%,2-2,100.0%,2,3,5,6,1,0,0,15,20
vs Grupo Alega Cantabria,18 nov 2023,G  93-84,2,2,0,18,1-2,0-1,33.3%,0-0,-,0,2,2,0,2,3,0,2,1
@ Real Betis,10 nov 2023,G  84-85,18,1,6,30,2-5,4-7,50.0%,2-2,100.0%,1,0,1,6,1,0,0,18,20
vs Caceres,5 nov 2023,G  92-87,9,1,1,19,2-3,0-1,50.0%,5-6,83.3%,1,0,1,1,0,1,0,9,7
@ Movistar Estudiantes,1 nov 2023,P  103-85,10,1,2,20,4-5,0-2,57.1%,2-3,66.7%,0,1,1,2,5,0,0,10,14
vs Alimerka Oviedo,27 oct 2023,G  109-93,1,0,1,15,0-2,0-1,0.0%,1-1,100.0%,0,0,0,1,0,1,0,1,-2
@ Hiopos Lleida,20 oct 2023,G  66-86,19,1,5,27,1-4,4-7,45.5%,5-5,100.0%,0,1,1,5,3,1,0,19,21
@ Gipuzkoa Basket,15 oct 2023,P  76-74,9,0,1,20,2-4,1-2,50.0%,2-2,100.0%,0,0,0,1,1,4,0,9,4
vs Real Valladolid,6 oct 2023,G  92-86,18,2,1,24,1-4,5-6,60.0%,1-1,100.0%,0,2,2,1,2,1,0,18,18
