PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Almansa Con Afanion,19 may 2023,P  78-97,11,2,2,29,1-3,3-8,36.4%,0-0,-,0,2,2,2,1,1,0,11,8
@ Real Valladolid,12 may 2023,P  83-70,8,1,0,18,1-1,2-4,60.0%,0-0,-,0,1,1,0,0,3,0,8,4
vs Melilla Ciudad Del Deporte 1,7 may 2023,P  84-90,4,1,0,11,0-0,1-3,33.3%,1-2,50.0%,0,1,1,0,1,0,0,4,3
@ Leyma Coruña,1 may 2023,P  92-75,11,3,1,23,1-2,2-4,50.0%,3-4,75.0%,0,3,3,1,2,2,0,11,11
vs Movistar Estudiantes,22 abr 2023,G  100-95,12,3,0,22,2-3,2-4,57.1%,2-2,100.0%,1,2,3,0,1,1,0,12,12
@ Hiopos Lleida,14 abr 2023,P  89-79,0,1,0,6,0-1,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,-1
vs HLA Alicante,31 ene 2023,G  72-65,11,0,0,26,0-1,3-4,60.0%,2-2,100.0%,0,0,0,0,2,2,0,11,9
@ Alimerka Oviedo,27 ene 2023,P  63-57,6,0,1,24,1-2,0-3,20.0%,4-4,100.0%,0,0,0,1,1,2,0,6,2
@ Almansa Con Afanion,20 ene 2023,P  88-85,11,2,0,29,2-5,1-2,42.9%,4-4,100.0%,1,1,2,0,0,1,0,11,8
vs Real Valladolid,14 ene 2023,P  61-68,0,0,2,19,0-1,0-4,0.0%,0-0,-,0,0,0,2,0,0,0,0,-3
@ Melilla Ciudad Del Deporte 1,8 ene 2023,G  61-70,10,10,0,15,1-4,2-3,42.9%,2-2,100.0%,2,8,10,0,0,0,0,10,16
vs Leyma Coruña,27 dic 2022,P  61-83,8,2,4,26,0-1,1-3,25.0%,5-6,83.3%,0,2,2,4,0,3,0,8,7
@ Movistar Estudiantes,20 dic 2022,P  68-63,23,4,2,28,4-8,4-6,57.1%,3-3,100.0%,0,4,4,2,0,1,0,23,22
vs Hiopos Lleida,16 dic 2022,P  75-81,11,5,4,30,2-6,2-5,36.4%,1-2,50.0%,0,5,5,4,2,2,0,11,12
@ Biele ISB,11 dic 2022,G  67-76,6,3,0,27,1-1,1-4,40.0%,1-2,50.0%,1,2,3,0,1,2,0,6,4
vs San Pablo Burgos,6 dic 2022,P  82-91,9,3,1,26,2-4,1-2,50.0%,2-2,100.0%,2,1,3,1,2,1,0,9,11
@ Súper Agropal Palencia,2 dic 2022,P  101-81,15,1,3,24,3-7,3-3,60.0%,0-0,-,1,0,1,3,1,1,0,15,15
vs Caceres,26 nov 2022,P  60-64,0,0,0,3,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Ourense,20 nov 2022,P  89-71,0,1,0,13,0-2,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,-1
@ Grupo Alega Cantabria,5 nov 2022,P  72-66,0,1,0,17,0-4,0-0,0.0%,0-0,-,0,1,1,0,1,2,1,0,-3
vs Amics Castello,29 oct 2022,G  78-74,0,1,1,6,0-2,0-1,0.0%,0-0,-,1,0,1,1,0,0,0,0,-1
@ Gipuzkoa Basket,23 oct 2022,P  91-65,0,0,0,5,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs MoraBanc Andorra,15 oct 2022,P  63-93,2,1,0,13,1-1,0-2,33.3%,0-0,-,1,0,1,0,0,2,0,2,-1
@ HLA Alicante,11 oct 2022,P  86-77,8,4,2,19,3-6,0-0,50.0%,2-2,100.0%,1,3,4,2,0,1,0,8,10
vs Alimerka Oviedo,8 oct 2022,G  88-42,8,9,0,27,2-4,1-7,27.3%,1-2,50.0%,1,8,9,0,2,0,0,8,10
