PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Movistar Estudiantes,20 dic 2022,P  68-63,4,2,0,17,2-4,0-1,40.0%,0-0,-,0,2,2,0,0,2,0,4,1
vs Hiopos Lleida,16 dic 2022,P  75-81,12,4,1,21,3-7,2-3,50.0%,0-0,-,1,3,4,1,0,2,0,12,10
vs Caceres,26 nov 2022,P  60-64,5,5,0,20,1-8,0-2,10.0%,3-4,75.0%,3,2,5,0,1,2,0,5,-1
@ Ourense,20 nov 2022,P  89-71,13,6,0,31,3-9,1-5,28.6%,4-6,66.7%,4,2,6,0,3,1,0,13,9
@ Grupo Alega Cantabria,5 nov 2022,P  72-66,9,4,0,19,4-7,0-0,57.1%,1-2,50.0%,2,2,4,0,1,1,0,9,9
vs Amics Castello,29 oct 2022,G  78-74,2,1,0,8,1-1,0-2,33.3%,0-0,-,0,1,1,0,0,1,0,2,0
@ Gipuzkoa Basket,23 oct 2022,P  91-65,3,0,1,16,0-1,1-3,25.0%,0-2,0.0%,0,0,0,1,0,3,0,3,-4
vs MoraBanc Andorra,15 oct 2022,P  63-93,7,3,0,25,3-4,0-2,50.0%,1-2,50.0%,1,2,3,0,2,2,0,7,6
@ HLA Alicante,11 oct 2022,P  86-77,10,1,0,25,4-8,0-1,44.4%,2-4,50.0%,1,0,1,0,0,0,0,10,4
vs Alimerka Oviedo,8 oct 2022,G  88-42,8,3,0,23,3-6,0-3,33.3%,2-2,100.0%,0,3,3,0,2,2,0,8,5
