PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Almansa Con Afanion,19 may 2023,P  78-97,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Real Valladolid,12 may 2023,P  83-70,0,1,0,5,0-0,0-0,-,0-0,-,0,1,1,0,0,1,0,0,0
vs Melilla Ciudad Del Deporte 1,7 may 2023,P  84-90,6,4,1,16,1-3,0-1,25.0%,4-4,100.0%,0,4,4,1,0,2,0,6,6
@ San Pablo Burgos,5 abr 2023,G  81-91,2,1,0,3,1-1,0-0,100.0%,0-0,-,1,0,1,0,0,0,0,2,3
vs Súper Agropal Palencia,31 mar 2023,P  80-88,8,1,2,14,2-3,1-2,60.0%,1-2,50.0%,0,1,1,2,1,1,0,8,8
@ Caceres,24 mar 2023,P  87-76,5,5,2,18,1-5,0-1,16.7%,3-4,75.0%,3,2,5,2,1,2,0,5,5
vs Ourense,18 mar 2023,P  66-74,4,5,2,19,1-2,0-1,33.3%,2-2,100.0%,1,4,5,2,1,2,0,4,8
vs Grupo Alega Cantabria,11 mar 2023,P  74-80,2,5,3,22,1-3,0-1,25.0%,0-0,-,0,5,5,3,1,5,0,2,3
@ Amics Castello,5 mar 2023,P  77-68,4,5,1,22,1-3,0-1,25.0%,2-2,100.0%,1,4,5,1,1,3,0,4,5
vs Gipuzkoa Basket,18 feb 2023,P  56-79,5,6,4,24,2-6,0-0,33.3%,1-4,25.0%,1,5,6,4,1,2,0,5,7
@ MoraBanc Andorra,5 feb 2023,P  83-70,7,4,2,28,1-7,1-1,25.0%,2-4,50.0%,1,3,4,2,0,0,0,7,5
vs HLA Alicante,31 ene 2023,G  72-65,0,1,0,11,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,1,0,0,-1
@ Alimerka Oviedo,27 ene 2023,P  63-57,12,6,2,27,4-5,1-2,71.4%,1-2,50.0%,0,6,6,2,0,0,0,12,17
@ Almansa Con Afanion,20 ene 2023,P  88-85,17,10,2,36,4-9,2-5,42.9%,3-3,100.0%,3,7,10,2,1,5,0,17,17
vs Real Valladolid,14 ene 2023,P  61-68,0,4,4,16,0-0,0-0,-,0-0,-,1,3,4,4,1,2,0,0,7
@ Melilla Ciudad Del Deporte 1,8 ene 2023,G  61-70,4,6,1,23,2-6,0-1,28.6%,0-0,-,0,6,6,1,0,2,1,4,5
vs Leyma Coruña,27 dic 2022,P  61-83,1,5,4,29,0-1,0-1,0.0%,1-3,33.3%,1,4,5,4,2,5,0,1,3
@ Movistar Estudiantes,20 dic 2022,P  68-63,2,11,2,31,0-0,0-0,-,2-2,100.0%,0,11,11,2,0,3,1,2,13
vs Hiopos Lleida,16 dic 2022,P  75-81,0,0,2,8,0-0,0-0,-,0-0,-,0,0,0,2,0,1,0,0,1
@ Biele ISB,11 dic 2022,G  67-76,11,9,0,33,2-5,1-2,42.9%,4-4,100.0%,3,6,9,0,1,2,1,11,16
vs San Pablo Burgos,6 dic 2022,P  82-91,0,6,3,17,0-2,0-0,0.0%,0-0,-,0,6,6,3,0,1,0,0,6
@ Súper Agropal Palencia,2 dic 2022,P  101-81,8,2,3,30,1-2,1-2,50.0%,3-4,75.0%,1,1,2,3,2,3,0,8,9
vs Caceres,26 nov 2022,P  60-64,5,3,3,23,2-2,0-1,66.7%,1-2,50.0%,1,2,3,3,1,0,0,5,10
@ Ourense,20 nov 2022,P  89-71,8,4,4,29,4-8,0-0,50.0%,0-2,0.0%,0,4,4,4,0,3,0,8,7
@ Grupo Alega Cantabria,5 nov 2022,P  72-66,4,7,1,23,1-3,0-1,25.0%,2-4,50.0%,1,6,7,1,0,1,0,4,6
vs Amics Castello,29 oct 2022,G  78-74,8,3,4,34,1-8,0-0,12.5%,6-6,100.0%,1,2,3,4,2,1,0,8,9
@ Gipuzkoa Basket,23 oct 2022,P  91-65,5,4,0,20,1-2,0-0,50.0%,3-4,75.0%,2,2,4,0,0,2,0,5,5
vs MoraBanc Andorra,15 oct 2022,P  63-93,10,4,0,24,3-7,1-1,50.0%,1-1,100.0%,0,4,4,0,1,0,0,10,11
@ HLA Alicante,11 oct 2022,P  86-77,2,3,0,19,0-4,0-0,0.0%,2-2,100.0%,1,2,3,0,0,3,0,2,-2
vs Alimerka Oviedo,8 oct 2022,G  88-42,2,5,6,19,1-4,0-1,20.0%,0-0,-,2,3,5,6,0,2,0,2,7
