PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ UBU Tizona Burgos,10 may 2024,P  110-76,4,8,2,36,2-7,0-4,18.2%,0-0,-,1,7,8,2,0,5,0,4,0
vs Ourense,5 may 2024,P  78-82,11,7,4,30,1-4,3-3,57.1%,0-0,-,2,5,7,4,1,2,0,11,18
@ Melilla Ciudad Del Deporte 1,26 abr 2024,P  91-68,4,3,1,13,2-3,0-1,50.0%,0-0,-,0,3,3,1,0,0,1,4,7
vs Amics Castello,21 abr 2024,P  93-96,17,7,3,34,5-6,2-4,70.0%,1-1,100.0%,2,5,7,3,1,0,0,17,25
@ Fuenlabrada,14 abr 2024,P  78-75,7,4,1,26,2-3,1-2,60.0%,0-0,-,0,4,4,1,1,1,1,7,11
vs Grupo Alega Cantabria,10 abr 2024,G  99-84,10,7,5,32,3-4,1-4,50.0%,1-1,100.0%,1,6,7,5,0,1,1,10,18
@ Hestia Menorca,6 abr 2024,P  68-67,8,5,0,29,4-5,0-1,66.7%,0-0,-,0,5,5,0,2,2,0,8,11
vs Hiopos Lleida,31 mar 2024,P  60-72,3,7,1,32,1-5,0-4,11.1%,1-2,50.0%,1,6,7,1,2,1,0,3,3
@ Real Betis,23 mar 2024,P  94-85,18,5,1,28,3-3,3-3,100.0%,3-4,75.0%,1,4,5,1,0,3,0,18,20
vs Alimerka Oviedo,17 mar 2024,P  78-81,12,10,3,31,6-12,0-2,42.9%,0-0,-,4,6,10,3,0,4,0,12,13
vs Caceres,13 mar 2024,G  78-76,13,11,5,36,2-4,3-6,50.0%,0-0,-,3,8,11,5,1,1,1,13,25
@ Real Valladolid,8 mar 2024,P  86-72,9,2,1,29,3-3,1-3,66.7%,0-0,-,0,2,2,1,0,1,0,9,9
vs UBU Tizona Burgos,12 ene 2024,P  61-78,11,6,3,27,1-2,3-4,66.7%,0-0,-,2,4,6,3,0,3,2,11,17
@ Grupo Alega Cantabria,7 ene 2024,G  71-75,8,2,1,26,2-3,1-1,75.0%,1-4,25.0%,2,0,2,1,3,2,0,8,8
@ Hiopos Lleida,29 dic 2023,P  79-72,4,3,4,31,1-1,0-3,25.0%,2-2,100.0%,0,3,3,4,3,1,1,4,11
vs Fuenlabrada,21 dic 2023,P  58-67,6,3,0,29,0-1,1-3,25.0%,3-6,50.0%,0,3,3,0,1,1,0,6,3
@ Leyma Coruña,15 dic 2023,P  100-77,5,3,0,20,1-1,1-2,66.7%,0-0,-,0,3,3,0,0,2,0,5,5
vs Real Valladolid,10 dic 2023,P  69-77,6,1,2,26,3-3,0-2,60.0%,0-0,-,1,0,1,2,0,2,1,6,6
vs Gipuzkoa Basket,2 dic 2023,P  56-76,5,4,1,31,2-6,0-0,33.3%,1-2,50.0%,2,2,4,1,2,0,1,5,8
@ Alimerka Oviedo,28 nov 2023,P  80-59,5,0,0,19,1-3,1-2,40.0%,0-0,-,0,0,0,0,1,0,1,5,4
vs Melilla Ciudad Del Deporte 1,24 nov 2023,P  62-64,2,5,1,23,1-1,0-3,25.0%,0-0,-,2,3,5,1,0,3,0,2,2
@ Amics Castello,17 nov 2023,P  79-72,9,6,1,26,1-3,2-4,42.9%,1-3,33.3%,0,6,6,1,1,0,3,9,14
@ San Pablo Burgos,11 nov 2023,P  83-66,5,2,0,24,2-5,0-2,28.6%,1-2,50.0%,0,2,2,0,1,1,0,5,1
vs Movistar Estudiantes,5 nov 2023,P  73-77,4,2,2,17,2-5,0-1,33.3%,0-0,-,2,0,2,2,0,1,0,4,3
@ Caceres,1 nov 2023,P  85-78,11,5,0,21,4-6,1-2,62.5%,0-0,-,2,3,5,0,0,3,0,11,10
vs Hestia Menorca,29 oct 2023,G  64-55,7,6,1,22,3-8,0-0,37.5%,1-2,50.0%,2,4,6,1,1,1,2,7,10
@ Ourense,21 oct 2023,P  68-51,3,3,2,18,1-1,0-1,50.0%,1-2,50.0%,1,2,3,2,3,5,0,3,4
vs Real Betis,15 oct 2023,G  62-56,1,0,1,14,0-1,0-1,0.0%,1-2,50.0%,0,0,0,1,0,1,1,1,-1
@ HLA Alicante,6 oct 2023,P  92-56,2,1,2,21,1-1,0-1,50.0%,0-0,-,0,1,1,2,1,1,1,2,5
