PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ UBU Tizona Burgos,10 may 2024,P  110-76,5,0,0,17,1-3,1-3,33.3%,0-0,-,0,0,0,0,1,0,0,5,2
vs Ourense,5 may 2024,P  78-82,12,0,2,20,3-6,1-2,50.0%,3-4,75.0%,0,0,0,2,0,1,1,12,9
@ Melilla Ciudad Del Deporte 1,26 abr 2024,P  91-68,11,2,0,21,2-6,2-4,40.0%,1-2,50.0%,0,2,2,0,0,1,0,11,5
vs Amics Castello,21 abr 2024,P  93-96,17,3,2,18,4-6,3-5,63.6%,0-0,-,0,3,3,2,0,1,0,17,17
@ Fuenlabrada,14 abr 2024,P  78-75,3,1,4,19,0-2,0-1,0.0%,3-4,75.0%,0,1,1,4,0,1,0,3,3
vs Grupo Alega Cantabria,10 abr 2024,G  99-84,5,0,3,14,1-1,1-1,100.0%,0-0,-,0,0,0,3,0,1,0,5,7
@ Hestia Menorca,6 abr 2024,P  68-67,10,1,2,21,5-8,0-2,50.0%,0-0,-,0,1,1,2,2,1,0,10,9
vs Hiopos Lleida,31 mar 2024,P  60-72,8,2,3,23,2-5,1-3,37.5%,1-2,50.0%,0,2,2,3,3,1,0,8,9
@ Real Betis,23 mar 2024,P  94-85,6,2,2,18,2-3,0-1,50.0%,2-4,50.0%,1,1,2,2,0,3,0,6,3
vs Alimerka Oviedo,17 mar 2024,P  78-81,11,3,4,31,2-6,0-2,25.0%,7-11,63.6%,0,3,3,4,0,0,0,11,8
vs Caceres,13 mar 2024,G  78-76,8,3,2,22,2-4,0-1,40.0%,4-4,100.0%,1,2,3,2,2,2,0,8,10
@ Real Valladolid,8 mar 2024,P  86-72,7,3,1,20,1-4,1-2,33.3%,2-2,100.0%,1,2,3,1,0,3,0,7,4
vs Leyma Coruña,3 mar 2024,P  88-94,0,1,2,17,0-2,0-3,0.0%,0-0,-,0,1,1,2,1,1,0,0,-2
@ Gipuzkoa Basket,18 feb 2024,P  84-66,7,1,0,22,2-5,0-2,28.6%,3-4,75.0%,0,1,1,0,0,4,0,7,-2
vs HLA Alicante,11 feb 2024,P  69-86,16,4,4,32,3-6,1-8,28.6%,7-10,70.0%,0,4,4,4,2,3,0,16,10
@ Movistar Estudiantes,4 feb 2024,P  84-59,11,1,4,24,4-9,1-4,38.5%,0-0,-,1,0,1,4,2,4,1,11,7
vs San Pablo Burgos,21 ene 2024,P  62-79,6,2,3,27,1-5,1-3,25.0%,1-2,50.0%,0,2,2,3,2,3,0,6,3
vs UBU Tizona Burgos,12 ene 2024,P  61-78,5,0,1,18,1-3,1-3,33.3%,0-0,-,0,0,0,1,0,2,0,5,0
@ Grupo Alega Cantabria,7 ene 2024,G  71-75,19,1,2,27,6-9,0-3,50.0%,7-10,70.0%,0,1,1,2,2,2,0,19,13
@ Hiopos Lleida,29 dic 2023,P  79-72,9,1,4,26,2-5,1-3,37.5%,2-2,100.0%,0,1,1,4,2,4,1,9,8
vs Fuenlabrada,21 dic 2023,P  58-67,13,4,4,30,4-11,0-6,23.5%,5-6,83.3%,1,3,4,4,0,4,1,13,4
@ Leyma Coruña,15 dic 2023,P  100-77,13,1,3,15,5-5,0-3,62.5%,3-3,100.0%,0,1,1,3,1,2,0,13,13
vs Real Valladolid,10 dic 2023,P  69-77,21,4,4,21,4-4,3-5,77.8%,4-5,80.0%,1,3,4,4,2,4,0,21,24
@ Alimerka Oviedo,28 nov 2023,P  80-59,0,0,1,4,0-2,0-0,0.0%,0-0,-,0,0,0,1,0,0,0,0,-1
vs Melilla Ciudad Del Deporte 1,24 nov 2023,P  62-64,0,0,1,10,0-2,0-2,0.0%,0-0,-,0,0,0,1,1,1,0,0,-3
@ Amics Castello,17 nov 2023,P  79-72,14,0,1,23,4-9,1-2,45.5%,3-4,75.0%,0,0,0,1,1,2,0,14,7
@ San Pablo Burgos,11 nov 2023,P  83-66,9,5,0,26,3-12,0-1,23.1%,3-3,100.0%,2,3,5,0,2,3,0,9,3
vs Movistar Estudiantes,5 nov 2023,P  73-77,4,4,2,18,1-2,0-0,50.0%,2-2,100.0%,0,4,4,2,0,1,0,4,8
@ Caceres,1 nov 2023,P  85-78,3,0,9,25,1-2,0-1,33.3%,1-2,50.0%,0,0,0,9,1,2,0,3,8
vs Hestia Menorca,29 oct 2023,G  64-55,6,2,1,18,3-8,0-2,30.0%,0-0,-,0,2,2,1,0,2,0,6,0
@ Ourense,21 oct 2023,P  68-51,0,0,0,7,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,1,0,0,-2
vs Real Betis,15 oct 2023,G  62-56,9,1,1,14,0-1,2-4,40.0%,3-3,100.0%,1,0,1,1,0,1,0,9,7
