PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Illiabum Clube,19 feb 2022,P  72-59,19,8,0,33,7-14,0-3,41.2%,5-5,100.0%,3,5,8,0,3,2,0,19,18
vs Lusitania Expert,12 feb 2022,P  89-99,10,8,2,32,2-6,0-3,22.2%,6-11,54.5%,0,8,8,2,2,2,1,10,9
vs SL Benfica (M),29 ene 2022,P  70-102,16,1,3,29,5-7,1-5,50.0%,3-6,50.0%,0,1,1,3,4,3,0,16,12
@ CD Povoa,22 ene 2022,P  75-69,4,5,1,27,2-3,0-2,40.0%,0-1,0.0%,1,4,5,1,2,1,0,4,7
vs Ovarense GAVEX,15 ene 2022,P  87-91,16,6,3,34,3-7,2-5,41.7%,4-6,66.7%,1,5,6,3,3,1,1,16,19
vs FC Porto,8 ene 2022,P  83-101,14,1,2,30,4-7,1-3,50.0%,3-4,75.0%,1,0,1,2,5,0,0,14,16
@ Sporting CP,2 ene 2022,P  115-65,16,5,4,30,3-6,1-6,33.3%,7-10,70.0%,2,3,5,4,1,2,0,16,13
@ Lusitania Expert,21 dic 2021,P  96-79,10,3,3,23,4-9,0-4,30.8%,2-3,66.7%,1,2,3,3,2,2,0,10,6
@ UD Oliveirense,17 dic 2021,G  69-75,11,1,2,17,4-5,0-3,50.0%,3-5,60.0%,0,1,1,2,1,1,0,11,8
@ Leyma Coruña,21 nov 2021,G  61-83,1,1,0,4,0-0,0-0,-,1-2,50.0%,0,1,1,0,1,0,0,1,2
vs Coviran Granada,14 nov 2021,G  80-76,0,1,0,3,0-0,0-1,0.0%,0-0,-,1,0,1,0,0,0,0,0,0
@ Almansa Con Afanion,30 oct 2021,G  72-83,0,0,0,6,0-0,0-1,0.0%,0-0,-,0,0,0,0,1,0,0,0,0
vs Amics Castello,23 oct 2021,P  70-85,0,2,1,18,0-5,0-1,0.0%,0-0,-,0,2,2,1,0,0,1,0,-2
@ C.B. Prat,17 oct 2021,G  62-91,7,2,1,16,2-4,1-1,60.0%,0-0,-,0,2,2,1,0,0,0,7,8
vs Biele ISB,12 oct 2021,G  79-73,2,3,0,13,1-6,0-2,12.5%,0-0,-,1,2,3,0,2,1,0,2,-1
@ HLA Alicante,8 oct 2021,G  96-97,8,5,1,21,1-3,1-3,33.3%,3-5,60.0%,1,4,5,1,1,0,0,8,9
