PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Movistar Estudiantes,20 may 2022,P  68-63,0,2,6,15,0-0,0-4,0.0%,0-0,-,0,2,2,6,0,1,0,0,3
vs Melilla Ciudad Del Deporte 1,13 may 2022,G  81-79,6,1,3,17,1-2,1-5,28.6%,1-1,100.0%,0,1,1,3,3,1,0,6,7
vs Hiopos Lleida,7 may 2022,G  89-85,1,0,0,5,0-0,0-0,-,1-2,50.0%,0,0,0,0,0,0,0,1,0
@ Fibwi Palma,1 may 2022,P  74-69,0,2,0,10,0-1,0-3,0.0%,0-0,-,1,1,2,0,0,2,0,0,-4
@ Basquet Girona,24 abr 2022,P  99-74,3,0,0,6,0-0,1-2,50.0%,0-0,-,0,0,0,0,0,0,0,3,2
vs Levitec Huesca,9 abr 2022,G  91-73,0,0,0,6,0-0,0-3,0.0%,0-0,-,0,0,0,0,0,0,0,0,-3
@ Gipuzkoa Basket,31 mar 2022,P  79-77,5,0,1,12,1-2,1-2,50.0%,0-0,-,0,0,0,1,1,1,0,5,4
@ Biele ISB,2 feb 2022,P  88-80,14,2,0,22,1-1,4-11,41.7%,0-0,-,0,2,2,0,3,0,0,14,12
vs HLA Alicante,29 ene 2022,P  54-77,10,4,0,24,0-2,3-7,33.3%,1-2,50.0%,0,4,4,0,1,3,1,10,6
vs Movistar Estudiantes,23 ene 2022,P  67-75,3,0,1,18,0-0,1-8,12.5%,0-0,-,0,0,0,1,0,2,0,3,-5
vs Fibwi Palma,19 ene 2022,G  68-53,1,0,0,12,0-3,0-0,0.0%,1-1,100.0%,0,0,0,0,0,1,0,1,-3
@ Melilla Ciudad Del Deporte 1,16 ene 2022,P  79-78,11,2,0,23,0-1,3-6,42.9%,2-2,100.0%,0,2,2,0,1,0,0,11,10
vs Súper Agropal Palencia,4 ene 2022,G  79-74,0,3,1,25,0-1,0-6,0.0%,0-0,-,1,2,3,1,1,1,0,0,-3
@ Levitec Huesca,10 dic 2021,P  73-68,6,1,0,20,2-6,0-5,18.2%,2-2,100.0%,0,1,1,0,1,1,0,6,-2
vs Gipuzkoa Basket,5 dic 2021,G  89-76,22,2,2,25,5-9,4-9,50.0%,0-0,-,1,1,2,2,2,2,0,22,17
@ Leyma Coruña,21 nov 2021,G  61-83,13,2,2,17,2-2,3-8,50.0%,0-0,-,0,2,2,2,1,1,0,13,12
vs Coviran Granada,14 nov 2021,G  80-76,3,1,1,16,0-0,1-5,20.0%,0-0,-,0,1,1,1,0,2,0,3,-1
@ Real Valladolid,10 nov 2021,P  81-73,5,1,2,15,1-2,1-3,40.0%,0-0,-,0,1,1,2,0,0,0,5,5
