PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hiopos Lleida,19 may 2023,P  56-82,5,2,1,16,1-3,1-3,33.3%,0-0,-,1,1,2,1,0,1,0,5,3
@ MoraBanc Andorra,13 may 2023,P  95-61,8,1,2,17,2-3,1-3,50.0%,1-1,100.0%,0,1,1,2,0,1,1,8,8
@ Biele ISB,5 may 2023,G  76-80,2,2,1,19,1-3,0-1,25.0%,0-0,-,0,2,2,1,2,2,0,2,2
vs HLA Alicante,29 abr 2023,G  86-77,9,2,4,21,2-4,1-3,42.9%,2-2,100.0%,0,2,2,4,0,2,0,9,9
@ San Pablo Burgos,22 abr 2023,P  96-49,4,0,0,19,1-6,0-3,11.1%,2-2,100.0%,0,0,0,0,0,2,0,4,-6
vs Alimerka Oviedo,15 abr 2023,P  62-67,16,2,3,32,2-5,4-8,46.2%,0-0,-,0,2,2,3,1,2,0,16,13
@ Súper Agropal Palencia,9 abr 2023,P  86-80,8,1,5,24,1-5,0-3,12.5%,6-7,85.7%,0,1,1,5,0,2,0,8,4
vs Almansa Con Afanion,5 abr 2023,G  81-75,16,2,1,22,3-5,3-6,54.5%,1-1,100.0%,0,2,2,1,0,2,0,16,12
@ Caceres,31 mar 2023,P  92-77,9,3,1,17,2-2,1-4,50.0%,2-2,100.0%,1,2,3,1,0,2,0,9,8
vs Real Valladolid,25 mar 2023,G  82-72,13,2,5,22,3-4,2-3,71.4%,1-2,50.0%,0,2,2,5,0,3,0,13,14
@ Albacete,18 mar 2023,G  66-74,12,3,4,27,3-8,1-7,26.7%,3-3,100.0%,0,3,3,4,1,0,0,12,9
vs Melilla Ciudad Del Deporte 1,11 mar 2023,G  74-54,20,1,3,25,3-8,4-4,58.3%,2-2,100.0%,0,1,1,3,1,1,0,20,19
@ Grupo Alega Cantabria,5 mar 2023,P  75-69,0,0,1,13,0-0,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,0
vs Leyma Coruña,18 feb 2023,P  70-80,5,1,3,18,1-2,1-3,40.0%,0-0,-,0,1,1,3,1,1,0,5,6
vs UCAM Murcia,4 feb 2023,G  84-71,3,0,0,6,0-1,1-2,33.3%,0-0,-,0,0,0,0,0,1,0,3,0
@ Casademont Zaragoza (M),29 ene 2023,P  89-82,5,1,1,11,1-1,1-1,100.0%,0-0,-,1,0,1,1,1,0,0,5,8
@ La Laguna Tenerife,21 ene 2023,P  88-64,0,1,0,13,0-0,0-0,-,0-0,-,0,1,1,0,0,1,0,0,0
