PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hiopos Lleida,19 may 2023,P  56-82,1,3,4,23,0-0,0-3,0.0%,1-2,50.0%,2,1,3,4,1,1,0,1,4
@ MoraBanc Andorra,13 may 2023,P  95-61,3,2,4,27,0-2,1-2,25.0%,0-0,-,0,2,2,4,0,2,0,3,4
@ Biele ISB,5 may 2023,G  76-80,8,0,0,20,0-0,2-2,100.0%,2-3,66.7%,0,0,0,0,0,0,0,8,7
vs HLA Alicante,29 abr 2023,G  86-77,3,1,0,18,0-1,1-3,25.0%,0-0,-,1,0,1,0,0,0,0,3,1
@ San Pablo Burgos,22 abr 2023,P  96-49,7,0,0,19,2-3,1-4,42.9%,0-0,-,0,0,0,0,1,0,0,7,4
vs Alimerka Oviedo,15 abr 2023,P  62-67,12,2,2,15,0-1,4-5,66.7%,0-0,-,1,1,2,2,1,0,0,12,15
@ Súper Agropal Palencia,9 abr 2023,P  86-80,9,0,1,15,0-0,3-4,75.0%,0-0,-,0,0,0,1,0,1,0,9,8
vs Almansa Con Afanion,5 abr 2023,G  81-75,6,1,1,16,0-0,2-5,40.0%,0-0,-,0,1,1,1,0,0,0,6,5
@ Caceres,31 mar 2023,P  92-77,4,1,1,18,1-1,0-3,25.0%,2-2,100.0%,0,1,1,1,1,1,0,4,3
vs Real Valladolid,25 mar 2023,G  82-72,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Albacete,18 mar 2023,G  66-74,5,0,0,5,1-1,1-2,66.7%,0-0,-,0,0,0,0,1,0,0,5,5
vs Melilla Ciudad Del Deporte 1,11 mar 2023,G  74-54,0,0,0,13,0-1,0-1,0.0%,0-0,-,0,0,0,0,1,0,0,0,-1
@ Grupo Alega Cantabria,5 mar 2023,P  75-69,2,1,0,10,1-1,0-4,20.0%,0-0,-,1,0,1,0,0,0,0,2,-1
vs Leyma Coruña,18 feb 2023,P  70-80,2,0,1,17,0-1,0-1,0.0%,2-2,100.0%,0,0,0,1,1,0,0,2,2
@ Amics Castello,5 feb 2023,P  76-64,2,0,3,24,1-2,0-6,12.5%,0-0,-,0,0,0,3,1,0,0,2,-1
vs Movistar Estudiantes,1 feb 2023,P  76-86,2,0,2,17,0-1,0-2,0.0%,2-2,100.0%,0,0,0,2,1,0,0,2,2
@ Gipuzkoa Basket,28 ene 2023,G  88-89,14,2,1,22,1-1,4-6,71.4%,0-0,-,1,1,2,1,1,0,0,14,16
@ Hiopos Lleida,20 ene 2023,P  84-63,5,0,1,16,1-2,1-3,40.0%,0-0,-,0,0,0,1,1,0,0,5,4
vs MoraBanc Andorra,14 ene 2023,P  62-72,0,1,1,13,0-0,0-3,0.0%,0-0,-,0,1,1,1,1,0,0,0,0
vs Biele ISB,7 ene 2023,G  87-72,5,4,0,11,1-1,1-2,66.7%,0-0,-,1,3,4,0,0,1,0,5,7
@ HLA Alicante,28 dic 2022,P  84-80,6,1,2,20,0-0,2-6,33.3%,0-1,0.0%,0,1,1,2,0,0,0,6,4
vs San Pablo Burgos,20 dic 2022,G  95-91,6,0,1,10,0-0,2-2,100.0%,0-0,-,0,0,0,1,0,0,0,6,7
@ Alimerka Oviedo,17 dic 2022,P  75-58,3,0,2,18,0-1,1-4,20.0%,0-0,-,0,0,0,2,1,0,0,3,2
vs Súper Agropal Palencia,11 dic 2022,P  66-82,3,1,4,15,0-0,1-2,50.0%,0-0,-,0,1,1,4,1,0,0,3,8
@ Almansa Con Afanion,6 dic 2022,P  73-66,0,1,1,8,0-0,0-2,0.0%,0-0,-,0,1,1,1,2,0,0,0,2
vs Caceres,2 dic 2022,G  76-70,5,3,2,18,1-1,1-4,40.0%,0-0,-,1,2,3,2,0,0,0,5,7
@ Real Valladolid,26 nov 2022,P  86-76,0,0,0,11,0-3,0-2,0.0%,0-0,-,0,0,0,0,1,0,0,0,-4
vs Albacete,20 nov 2022,G  89-71,5,2,1,15,1-2,1-2,50.0%,0-0,-,2,0,2,1,0,1,0,5,5
@ Melilla Ciudad Del Deporte 1,6 nov 2022,P  95-77,3,2,1,21,0-0,1-4,25.0%,0-0,-,1,1,2,1,0,2,0,3,1
vs Grupo Alega Cantabria,29 oct 2022,P  66-79,12,3,1,28,1-2,2-6,37.5%,4-4,100.0%,1,2,3,1,2,0,0,12,13
@ Leyma Coruña,23 oct 2022,P  84-51,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Amics Castello,14 oct 2022,G  78-74,5,1,1,8,1-1,1-1,100.0%,0-0,-,0,1,1,1,0,0,0,5,7
@ Movistar Estudiantes,11 oct 2022,P  104-86,6,0,2,20,0-0,2-3,66.7%,0-0,-,0,0,0,2,0,0,0,6,7
vs Gipuzkoa Basket,7 oct 2022,P  62-68,0,0,0,8,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
