PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,16 may 2021,P  67-61,4,2,0,16,2-3,0-1,50.0%,0-0,-,0,2,2,0,1,1,0,4,4
vs Ourense,12 may 2021,P  74-76,6,1,0,13,0-1,1-1,50.0%,3-3,100.0%,0,1,1,0,0,1,0,6,5
vs UBU Tizona Burgos,9 may 2021,G  91-77,12,6,3,20,2-2,2-4,66.7%,2-2,100.0%,0,6,6,3,0,4,0,12,15
@ Caceres,16 abr 2021,P  88-70,2,5,4,18,1-5,0-0,20.0%,0-0,-,1,4,5,4,0,0,0,2,7
vs Melilla Ciudad Del Deporte 1,11 abr 2021,G  95-81,9,1,1,13,0-0,2-2,100.0%,3-4,75.0%,0,1,1,1,1,0,2,9,13
@ UBU Tizona Burgos,4 abr 2021,P  91-81,6,1,1,16,2-4,0-2,33.3%,2-2,100.0%,0,1,1,1,1,0,0,6,5
vs Caceres,28 mar 2021,G  72-70,0,4,1,15,0-1,0-1,0.0%,0-0,-,0,4,4,1,0,0,0,0,3
@ Ourense,21 mar 2021,P  88-77,5,5,2,25,1-3,1-4,28.6%,0-1,0.0%,0,5,5,2,1,1,0,5,6
vs Real Canoe N.C.,16 mar 2021,G  81-65,2,4,2,22,1-3,0-1,25.0%,0-0,-,0,4,4,2,1,2,0,2,4
vs Basquet Girona,14 mar 2021,P  89-111,7,2,2,17,2-4,1-2,50.0%,0-0,-,1,1,2,2,0,1,0,7,7
@ Levitec Huesca,12 mar 2021,P  87-86,0,2,2,15,0-0,0-0,-,0-0,-,0,2,2,2,0,1,0,0,3
@ Real Canoe N.C.,12 feb 2021,G  68-93,7,1,6,18,2-2,1-2,75.0%,0-0,-,0,1,1,6,1,1,0,7,13
vs Amics Castello,7 feb 2021,P  72-74,2,2,2,7,1-2,0-1,33.3%,0-0,-,0,2,2,2,0,0,0,2,4
@ Coviran Granada,2 feb 2021,G  80-83,0,2,1,12,0-1,0-1,0.0%,0-0,-,0,2,2,1,0,0,0,0,1
@ Real Murcia,30 ene 2021,G  57-66,0,2,4,18,0-2,0-0,0.0%,0-0,-,0,2,2,4,0,1,0,0,3
@ Basquet Girona,20 ene 2021,P  86-70,2,6,1,25,1-2,0-3,20.0%,0-0,-,0,6,6,1,1,1,0,2,5
vs Fibwi Palma,19 ene 2021,G  91-78,5,3,3,20,1-3,1-2,40.0%,0-0,-,0,3,3,3,2,0,0,5,10
vs HLA Alicante,30 dic 2020,P  67-87,10,2,1,16,3-3,1-2,80.0%,1-2,50.0%,0,2,2,1,2,0,0,10,13
@ Almansa Con Afanion,22 dic 2020,P  80-71,2,2,1,12,1-2,0-2,25.0%,0-0,-,1,1,2,1,0,3,0,2,-1
vs Levitec Huesca,13 dic 2020,G  67-63,0,2,0,12,0-1,0-2,0.0%,0-0,-,1,1,2,0,1,1,0,0,-1
@ Amics Castello,9 dic 2020,G  65-74,8,1,2,17,2-3,1-1,75.0%,1-2,50.0%,0,1,1,2,1,0,0,8,10
vs Real Murcia,13 nov 2020,G  78-55,6,2,1,19,0-1,2-4,40.0%,0-0,-,0,2,2,1,3,0,0,6,9
@ Fibwi Palma,6 nov 2020,P  82-71,9,2,3,22,3-5,1-1,66.7%,0-0,-,0,2,2,3,2,3,0,9,11
vs Coviran Granada,30 oct 2020,G  83-79,2,3,3,19,1-6,0-0,16.7%,0-0,-,1,2,3,3,2,2,0,2,3
@ HLA Alicante,23 oct 2020,P  82-65,2,4,0,14,1-3,0-2,20.0%,0-0,-,1,3,4,0,0,0,0,2,2
vs Almansa Con Afanion,16 oct 2020,P  62-67,0,2,0,12,0-0,0-1,0.0%,0-0,-,1,1,2,0,0,0,0,0,1
