PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,16 may 2021,P  67-61,0,0,0,7,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Ourense,12 may 2021,P  74-76,0,1,0,8,0-0,0-1,0.0%,0-0,-,0,1,1,0,1,0,0,0,1
vs UBU Tizona Burgos,9 may 2021,G  91-77,2,1,1,10,1-3,0-0,33.3%,0-0,-,0,1,1,1,0,1,1,2,2
@ Caceres,16 abr 2021,P  88-70,3,0,0,10,0-0,1-2,50.0%,0-0,-,0,0,0,0,0,0,0,3,2
@ UBU Tizona Burgos,4 abr 2021,P  91-81,0,0,1,9,0-0,0-2,0.0%,0-0,-,0,0,0,1,1,1,0,0,-1
vs Caceres,28 mar 2021,G  72-70,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Ourense,21 mar 2021,P  88-77,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Real Canoe N.C.,16 mar 2021,G  81-65,5,5,0,16,0-1,1-2,33.3%,2-2,100.0%,2,3,5,0,0,1,0,5,7
vs Basquet Girona,14 mar 2021,P  89-111,1,3,0,19,0-0,0-1,0.0%,1-2,50.0%,0,3,3,0,0,0,0,1,2
@ Levitec Huesca,12 mar 2021,P  87-86,6,2,1,14,3-4,0-0,75.0%,0-1,0.0%,1,1,2,1,1,0,0,6,8
@ Real Canoe N.C.,12 feb 2021,G  68-93,4,0,0,14,2-2,0-2,50.0%,0-0,-,0,0,0,0,0,0,0,4,2
vs Amics Castello,7 feb 2021,P  72-74,5,2,0,10,0-1,1-1,50.0%,2-2,100.0%,0,2,2,0,0,0,0,5,6
@ Coviran Granada,2 feb 2021,G  80-83,0,1,1,6,0-2,0-1,0.0%,0-0,-,1,0,1,1,1,0,0,0,0
@ Basquet Girona,20 ene 2021,P  86-70,10,3,0,13,0-0,2-2,100.0%,4-8,50.0%,1,2,3,0,0,1,0,10,8
vs Fibwi Palma,19 ene 2021,G  91-78,0,3,0,20,0-0,0-0,-,0-0,-,3,0,3,0,1,1,0,0,3
vs HLA Alicante,30 dic 2020,P  67-87,13,7,2,28,2-3,2-7,40.0%,3-3,100.0%,3,4,7,2,0,0,1,13,17
@ Almansa Con Afanion,22 dic 2020,P  80-71,8,4,0,21,1-3,1-3,33.3%,3-4,75.0%,3,1,4,0,2,0,0,8,9
vs Levitec Huesca,13 dic 2020,G  67-63,1,1,1,23,0-0,0-0,-,1-2,50.0%,0,1,1,1,1,1,0,1,2
@ Amics Castello,9 dic 2020,G  65-74,11,7,5,31,3-4,1-4,50.0%,2-2,100.0%,5,2,7,5,4,0,0,11,23
vs Real Murcia,13 nov 2020,G  78-55,7,6,1,21,2-3,0-0,66.7%,3-4,75.0%,4,2,6,1,0,1,0,7,11
@ Fibwi Palma,6 nov 2020,P  82-71,0,1,1,10,0-1,0-2,0.0%,0-0,-,0,1,1,1,0,1,2,0,0
vs Coviran Granada,30 oct 2020,G  83-79,6,2,1,23,1-3,0-0,33.3%,4-5,80.0%,1,1,2,1,1,0,0,6,7
@ HLA Alicante,23 oct 2020,P  82-65,2,3,0,10,0-0,0-2,0.0%,2-2,100.0%,1,2,3,0,1,1,0,2,3
vs Almansa Con Afanion,16 oct 2020,P  62-67,0,0,0,11,0-0,0-3,0.0%,0-0,-,0,0,0,0,0,0,0,0,-3
