PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Caceres,16 abr 2021,P  88-70,4,1,1,19,1-5,0-2,14.3%,2-2,100.0%,0,1,1,1,0,0,0,4,0
vs Melilla Ciudad Del Deporte 1,11 abr 2021,G  95-81,8,2,0,32,1-3,1-6,22.2%,3-4,75.0%,1,1,2,0,2,1,0,8,3
@ UBU Tizona Burgos,4 abr 2021,P  91-81,14,2,3,24,2-3,3-7,50.0%,1-1,100.0%,0,2,2,3,2,1,0,14,15
vs Caceres,28 mar 2021,G  72-70,18,0,2,27,1-4,4-9,38.5%,4-6,66.7%,0,0,0,2,0,0,0,18,10
@ Ourense,21 mar 2021,P  88-77,19,3,1,33,4-8,2-6,42.9%,5-5,100.0%,2,1,3,1,0,3,0,19,12
vs Real Canoe N.C.,16 mar 2021,G  81-65,25,1,1,29,1-3,7-12,53.3%,2-2,100.0%,0,1,1,1,2,1,0,25,21
vs Basquet Girona,14 mar 2021,P  89-111,19,2,1,28,3-3,1-8,36.4%,10-13,76.9%,1,1,2,1,1,2,0,19,11
@ Levitec Huesca,12 mar 2021,P  87-86,2,1,0,17,1-3,0-1,25.0%,0-0,-,0,1,1,0,0,0,0,2,0
vs Amics Castello,7 feb 2021,P  72-74,12,2,1,14,1-3,3-4,57.1%,1-1,100.0%,0,2,2,1,1,1,0,12,12
@ Coviran Granada,2 feb 2021,G  80-83,24,3,1,28,6-10,3-4,64.3%,3-4,75.0%,0,3,3,1,1,3,0,24,20
@ Real Murcia,30 ene 2021,G  57-66,6,1,1,23,2-4,0-2,33.3%,2-2,100.0%,0,1,1,1,1,1,0,6,4
@ Basquet Girona,20 ene 2021,P  86-70,9,0,1,19,0-2,2-4,33.3%,3-4,75.0%,0,0,0,1,0,0,0,9,5
vs Fibwi Palma,19 ene 2021,G  91-78,12,1,2,26,2-6,2-7,30.8%,2-2,100.0%,0,1,1,2,0,3,1,12,4
vs HLA Alicante,30 dic 2020,P  67-87,3,1,0,22,0-4,1-4,12.5%,0-0,-,0,1,1,0,0,2,0,3,-5
@ Almansa Con Afanion,22 dic 2020,P  80-71,5,3,2,22,1-3,1-5,25.0%,0-0,-,2,1,3,2,1,0,0,5,5
vs Levitec Huesca,13 dic 2020,G  67-63,10,5,1,27,2-3,1-4,42.9%,3-5,60.0%,2,3,5,1,0,0,0,10,10
@ Amics Castello,9 dic 2020,G  65-74,5,0,1,19,1-3,1-4,28.6%,0-0,-,0,0,0,1,0,0,0,5,1
vs Real Murcia,13 nov 2020,G  78-55,14,3,2,23,2-5,1-2,42.9%,7-7,100.0%,0,3,3,2,2,0,1,14,18
@ HLA Alicante,23 oct 2020,P  82-65,4,1,1,26,1-4,0-1,20.0%,2-2,100.0%,0,1,1,1,1,4,0,4,-1
vs Almansa Con Afanion,16 oct 2020,P  62-67,13,2,1,31,0-2,3-8,30.0%,4-5,80.0%,0,2,2,1,1,1,0,13,8
