PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ FC Barcelona II,3 may 2019,G  76-84,6,4,1,21,2-4,0-0,50.0%,2-3,66.7%,2,2,4,1,1,1,0,6,8
vs Real Canoe N.C.,26 abr 2019,G  93-62,12,9,3,19,6-8,0-0,75.0%,0-4,0.0%,1,8,9,3,3,0,0,12,21
@ Coviran Granada,21 abr 2019,P  72-70,8,2,0,14,1-6,0-0,16.7%,6-8,75.0%,0,2,2,0,1,0,0,8,4
vs Melilla Ciudad Del Deporte 1,14 abr 2019,G  62-59,8,6,2,21,3-8,0-0,37.5%,2-7,28.6%,4,2,6,2,1,1,1,8,7
@ Ourense,6 abr 2019,G  70-82,7,4,3,20,2-4,0-0,50.0%,3-4,75.0%,3,1,4,3,1,2,0,7,10
vs Súper Agropal Palencia,31 mar 2019,G  88-59,13,5,2,24,2-5,0-0,40.0%,9-10,90.0%,2,3,5,2,1,3,0,13,14
@ Caceres,24 mar 2019,G  74-76,6,5,0,14,2-9,0-0,22.2%,2-4,50.0%,2,3,5,0,1,0,0,6,3
@ Araberri Basket Club,19 mar 2019,G  52-76,7,9,4,20,3-7,0-0,42.9%,1-2,50.0%,2,7,9,4,1,3,1,7,14
vs C.B. Prat,17 mar 2019,G  93-75,12,1,1,20,5-7,0-0,71.4%,2-5,40.0%,0,1,1,1,1,0,0,12,10
@ Fibwi Palma,10 mar 2019,P  67-45,2,3,0,18,1-4,0-0,25.0%,0-0,-,1,2,3,0,0,1,0,2,1
vs Real Betis,3 mar 2019,G  98-68,8,2,1,17,4-8,0-0,50.0%,0-0,-,1,1,2,1,0,0,0,8,7
@ Real Valladolid,22 feb 2019,P  79-64,0,3,0,4,0-1,0-0,0.0%,0-0,-,1,2,3,0,1,0,0,0,3
vs Leyma Coruña,17 feb 2019,G  87-59,10,4,2,20,5-6,0-0,83.3%,0-0,-,1,3,4,2,0,2,0,10,13
@ Levitec Huesca,2 feb 2019,G  61-74,0,10,2,20,0-1,0-0,0.0%,0-0,-,4,6,10,2,2,2,0,0,11
vs Hiopos Lleida,27 ene 2019,G  81-70,6,1,2,18,3-6,0-0,50.0%,0-0,-,0,1,1,2,0,1,0,6,5
@ Amics Castello,23 ene 2019,P  74-62,4,4,0,19,1-5,0-0,20.0%,2-2,100.0%,2,2,4,0,2,1,0,4,5
vs Alimerka Oviedo,20 ene 2019,P  72-81,11,5,1,17,1-10,0-0,10.0%,9-10,90.0%,5,0,5,1,0,0,0,11,7
vs FC Barcelona II,11 ene 2019,P  82-85,8,5,0,16,2-5,0-0,40.0%,4-7,57.1%,4,1,5,0,0,2,0,8,5
@ Real Canoe N.C.,4 ene 2019,G  64-81,13,6,1,22,5-8,0-0,62.5%,3-3,100.0%,2,4,6,1,0,3,0,13,14
vs Coviran Granada,30 dic 2018,G  93-68,9,2,2,16,2-5,0-0,40.0%,5-6,83.3%,2,0,2,2,0,0,0,9,9
@ Melilla Ciudad Del Deporte 1,21 dic 2018,G  63-76,10,7,0,20,4-9,0-0,44.4%,2-2,100.0%,4,3,7,0,0,3,1,10,10
vs Ourense,16 dic 2018,G  73-60,3,3,1,19,1-2,0-0,50.0%,1-1,100.0%,1,2,3,1,0,1,1,3,6
@ Súper Agropal Palencia,7 dic 2018,P  78-71,12,3,2,18,5-8,0-0,62.5%,2-4,50.0%,1,2,3,2,0,0,1,12,13
vs Araberri Basket Club,27 nov 2018,P  76-77,11,6,1,23,5-12,0-0,41.7%,1-2,50.0%,1,5,6,1,2,1,1,11,12
@ C.B. Prat,24 nov 2018,G  66-73,11,7,3,19,5-10,0-0,50.0%,1-1,100.0%,3,4,7,3,1,3,0,11,14
vs Fibwi Palma,18 nov 2018,G  77-71,9,9,1,21,4-7,0-0,57.1%,1-2,50.0%,5,4,9,1,0,1,0,9,14
@ Real Betis,9 nov 2018,P  70-64,4,1,0,20,2-5,0-0,40.0%,0-0,-,0,1,1,0,1,2,1,4,2
vs Real Valladolid,4 nov 2018,G  84-77,16,4,1,23,7-10,0-0,70.0%,2-2,100.0%,1,3,4,1,1,1,1,16,19
@ Leyma Coruña,26 oct 2018,G  64-74,2,4,1,23,0-5,0-0,0.0%,2-2,100.0%,2,2,4,1,1,1,0,2,2
vs Levitec Huesca,19 oct 2018,P  69-76,17,6,1,21,6-8,0-0,75.0%,5-7,71.4%,4,2,6,1,2,0,0,17,22
@ Hiopos Lleida,14 oct 2018,G  70-75,4,2,1,21,2-5,0-0,40.0%,0-0,-,1,1,2,1,1,2,0,4,3
vs Amics Castello,10 oct 2018,G  87-78,14,6,1,20,6-7,0-0,85.7%,2-2,100.0%,3,3,6,1,0,1,0,14,19
@ Alimerka Oviedo,6 oct 2018,G  77-82,19,5,0,23,6-11,0-0,54.5%,7-8,87.5%,1,4,5,0,1,0,1,19,20
