PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ FC Barcelona II,3 may 2019,G  76-84,15,3,2,21,3-4,3-7,54.5%,0-0,-,0,3,3,2,0,0,0,15,15
vs Real Canoe N.C.,26 abr 2019,G  93-62,3,2,3,16,0-1,1-3,25.0%,0-0,-,1,1,2,3,1,1,0,3,5
@ Coviran Granada,21 abr 2019,P  72-70,0,1,1,20,0-1,0-4,0.0%,0-0,-,0,1,1,1,0,0,0,0,-3
vs Melilla Ciudad Del Deporte 1,14 abr 2019,G  62-59,8,2,1,19,0-1,2-3,50.0%,2-2,100.0%,0,2,2,1,1,0,0,8,10
@ Ourense,6 abr 2019,G  70-82,6,4,0,19,0-0,2-5,40.0%,0-0,-,1,3,4,0,0,0,0,6,7
vs Súper Agropal Palencia,31 mar 2019,G  88-59,9,0,1,18,0-0,3-6,50.0%,0-0,-,0,0,0,1,0,0,0,9,7
@ Caceres,24 mar 2019,G  74-76,0,3,1,18,0-0,0-1,0.0%,0-0,-,0,3,3,1,0,1,0,0,2
@ Araberri Basket Club,19 mar 2019,G  52-76,11,3,0,20,1-2,3-9,36.4%,0-0,-,0,3,3,0,0,0,0,11,7
vs C.B. Prat,17 mar 2019,G  93-75,10,1,1,18,2-2,2-3,80.0%,0-0,-,0,1,1,1,0,0,0,10,11
@ Fibwi Palma,10 mar 2019,P  67-45,2,3,0,11,1-3,0-1,25.0%,0-0,-,0,3,3,0,0,2,0,2,0
vs Real Betis,3 mar 2019,G  98-68,3,3,2,15,0-1,1-2,33.3%,0-0,-,1,2,3,2,1,0,0,3,7
@ Real Valladolid,22 feb 2019,P  79-64,0,2,1,16,0-2,0-4,0.0%,0-0,-,0,2,2,1,0,1,0,0,-4
vs Leyma Coruña,17 feb 2019,G  87-59,11,1,2,21,1-1,3-5,66.7%,0-0,-,0,1,1,2,1,1,0,11,12
@ Levitec Huesca,2 feb 2019,G  61-74,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Hiopos Lleida,27 ene 2019,G  81-70,2,1,1,15,1-2,0-1,33.3%,0-0,-,0,1,1,1,0,1,0,2,1
@ Amics Castello,23 ene 2019,P  74-62,3,3,0,19,0-2,1-7,11.1%,0-0,-,2,1,3,0,0,1,0,3,-3
vs Alimerka Oviedo,20 ene 2019,P  72-81,8,3,1,21,1-1,2-4,60.0%,0-0,-,1,2,3,1,0,0,0,8,10
vs FC Barcelona II,11 ene 2019,P  82-85,0,4,0,18,0-0,0-5,0.0%,0-0,-,1,3,4,0,1,2,0,0,-2
@ Real Canoe N.C.,4 ene 2019,G  64-81,3,0,0,20,0-1,1-5,16.7%,0-0,-,0,0,0,0,0,0,0,3,-2
vs Coviran Granada,30 dic 2018,G  93-68,6,3,2,17,0-0,2-5,40.0%,0-0,-,1,2,3,2,0,0,0,6,8
@ Melilla Ciudad Del Deporte 1,21 dic 2018,G  63-76,0,2,0,18,0-0,0-3,0.0%,0-0,-,0,2,2,0,0,1,0,0,-2
vs Ourense,16 dic 2018,G  73-60,0,2,0,12,0-0,0-2,0.0%,0-0,-,0,2,2,0,1,0,0,0,1
@ Súper Agropal Palencia,7 dic 2018,P  78-71,5,0,1,21,1-2,1-2,50.0%,0-0,-,0,0,0,1,0,0,0,5,4
vs Caceres,2 dic 2018,G  82-53,12,3,1,17,0-1,4-6,57.1%,0-0,-,1,2,3,1,1,0,0,12,14
vs Araberri Basket Club,27 nov 2018,P  76-77,6,1,1,18,0-1,2-6,28.6%,0-0,-,1,0,1,1,0,1,0,6,2
@ C.B. Prat,24 nov 2018,G  66-73,0,1,0,22,0-2,0-4,0.0%,0-0,-,0,1,1,0,1,0,0,0,-4
vs Fibwi Palma,18 nov 2018,G  77-71,5,3,1,20,1-1,1-6,28.6%,0-0,-,0,3,3,1,2,2,0,5,4
vs Real Valladolid,4 nov 2018,G  84-77,9,4,1,18,0-2,2-3,40.0%,3-3,100.0%,2,2,4,1,0,0,0,9,11
@ Leyma Coruña,26 oct 2018,G  64-74,6,1,1,23,0-2,2-5,28.6%,0-0,-,0,1,1,1,0,1,0,6,2
vs Levitec Huesca,19 oct 2018,P  69-76,5,2,3,22,1-3,1-3,33.3%,0-0,-,1,1,2,3,0,2,0,5,4
@ Hiopos Lleida,14 oct 2018,G  70-75,2,5,1,30,1-3,0-5,12.5%,0-0,-,1,4,5,1,0,0,0,2,1
vs Amics Castello,10 oct 2018,G  87-78,3,3,1,21,0-0,1-5,20.0%,0-0,-,0,3,3,1,0,0,0,3,3
@ Alimerka Oviedo,6 oct 2018,G  77-82,9,0,1,17,2-2,1-3,60.0%,2-2,100.0%,0,0,0,1,1,1,0,9,8
