PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Gipuzkoa Basket,19 may 2023,G  62-79,0,0,1,11,0-0,0-2,0.0%,0-0,-,0,0,0,1,0,1,0,0,-2
vs CB Zamora,8 abr 2023,G  68-62,1,0,0,8,0-0,0-1,0.0%,1-2,50.0%,0,0,0,0,1,0,0,1,0
@ Navarra,1 abr 2023,P  85-79,0,1,0,3,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Clinica Ponferrada,25 mar 2023,P  82-86,2,0,1,11,1-1,0-0,100.0%,0-0,-,0,0,0,1,0,0,0,2,3
@ Zornotza,18 mar 2023,P  74-69,0,0,1,9,0-1,0-2,0.0%,0-0,-,0,0,0,1,0,0,0,0,-2
vs UBU Tizona Burgos,11 mar 2023,P  78-80,1,0,1,9,0-0,0-1,0.0%,1-2,50.0%,0,0,0,1,0,1,0,1,-1
@ Real Canoe N.C.,4 mar 2023,P  70-69,0,0,0,13,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,2,0,0,-4
vs Melilla Enrique Soler,18 feb 2023,G  82-70,1,2,1,17,0-2,0-3,0.0%,1-2,50.0%,1,1,2,1,1,0,0,1,-1
vs Rioverde Clavijo,11 feb 2023,G  74-73,1,0,1,13,0-0,0-2,0.0%,1-2,50.0%,0,0,0,1,0,2,0,1,-3
@ CB Tormes,4 feb 2023,G  65-72,3,1,2,23,0-2,1-3,20.0%,0-0,-,0,1,1,2,0,1,0,3,1
vs Baskonia II,21 ene 2023,P  77-84,7,3,2,16,2-4,1-5,33.3%,0-0,-,0,3,3,2,0,2,0,7,4
@ La Roda,15 ene 2023,P  90-72,2,0,0,21,1-4,0-3,14.3%,0-1,0.0%,0,0,0,0,2,3,0,2,-6
vs C.B. Moron,11 ene 2023,G  74-71,5,0,0,16,1-2,1-3,40.0%,0-0,-,0,0,0,0,0,0,0,5,2
@ Algeciras,7 ene 2023,P  68-50,2,3,1,22,0-3,0-4,0.0%,2-2,100.0%,1,2,3,1,0,3,0,2,-4
@ CB Zamora,30 dic 2022,P  92-55,11,4,1,27,1-8,3-5,30.8%,0-0,-,1,3,4,1,0,3,0,11,4
vs Navarra,23 dic 2022,P  74-79,5,0,1,33,1-10,1-2,16.7%,0-0,-,0,0,0,1,0,1,0,5,-5
@ Clinica Ponferrada,17 dic 2022,P  87-72,6,3,0,24,1-4,1-1,40.0%,1-1,100.0%,2,1,3,0,0,1,0,6,5
vs Zornotza,10 dic 2022,P  80-86,3,0,2,23,0-0,1-4,25.0%,0-0,-,0,0,0,2,0,0,0,3,2
@ UBU Tizona Burgos,4 dic 2022,P  87-55,6,3,5,28,0-5,2-5,20.0%,0-0,-,1,2,3,5,2,5,0,6,3
vs Real Canoe N.C.,26 nov 2022,G  101-85,11,1,1,22,1-2,3-6,50.0%,0-0,-,0,1,1,1,0,2,0,11,7
@ Melilla Enrique Soler,19 nov 2022,P  89-75,8,2,4,30,1-3,2-4,42.9%,0-0,-,0,2,2,4,0,2,0,8,8
@ Rioverde Clavijo,6 nov 2022,P  70-62,6,5,0,22,3-4,0-2,50.0%,0-1,0.0%,3,2,5,0,0,3,0,6,4
vs CB Tormes,29 oct 2022,G  105-82,3,1,1,15,0-1,1-4,20.0%,0-0,-,0,1,1,1,0,0,0,3,1
@ Baskonia II,22 oct 2022,P  100-64,5,3,2,31,1-7,1-5,16.7%,0-0,-,1,2,3,2,1,2,0,5,-1
vs La Roda,16 oct 2022,G  94-87,20,1,6,32,4-4,4-7,72.7%,0-0,-,0,1,1,6,1,1,0,20,24
@ C.B. Moron,12 oct 2022,P  102-81,18,2,0,29,3-3,4-5,87.5%,0-0,-,0,2,2,0,1,2,0,18,18
vs Algeciras,8 oct 2022,P  80-87,9,1,2,17,1-2,2-2,75.0%,1-2,50.0%,0,1,1,2,0,0,0,9,10
