PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Real Valladolid,15 abr 2023,G  74-81,5,3,1,11,1-2,1-4,33.3%,0-0,-,1,2,3,1,0,0,0,5,5
vs Melilla Ciudad Del Deporte 1,9 abr 2023,G  92-82,6,2,0,21,1-2,1-4,33.3%,1-2,50.0%,1,1,2,0,1,1,0,6,3
@ Leyma Coruña,5 abr 2023,G  66-70,0,2,0,14,0-2,0-1,0.0%,0-0,-,0,2,2,0,0,0,0,0,-1
vs Movistar Estudiantes,1 abr 2023,G  85-51,4,7,0,23,2-2,0-4,33.3%,0-0,-,0,7,7,0,0,0,0,4,7
@ Hiopos Lleida,24 mar 2023,P  88-80,0,0,0,6,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Biele ISB,18 mar 2023,G  89-61,16,4,0,23,2-6,4-5,54.5%,0-0,-,1,3,4,0,0,0,0,16,15
@ San Pablo Burgos,11 mar 2023,G  73-95,0,0,0,8,0-1,0-2,0.0%,0-0,-,0,0,0,0,1,0,0,0,-2
vs Súper Agropal Palencia,4 mar 2023,G  97-89,2,1,0,12,1-2,0-1,33.3%,0-0,-,1,0,1,0,0,1,0,2,0
@ Caceres,17 feb 2023,G  70-82,4,1,0,18,2-3,0-1,50.0%,0-2,0.0%,0,1,1,0,0,0,0,4,1
vs Albacete,5 feb 2023,G  83-70,0,3,2,13,0-1,0-2,0.0%,0-0,-,1,2,3,2,0,0,0,0,2
@ Grupo Alega Cantabria,1 feb 2023,G  62-80,7,0,0,16,1-3,1-2,40.0%,2-2,100.0%,0,0,0,0,0,0,0,7,4
vs Amics Castello,28 ene 2023,G  84-72,9,6,1,14,3-4,1-4,50.0%,0-0,-,0,6,6,1,0,0,0,9,12
vs Gipuzkoa Basket,20 ene 2023,G  72-67,5,3,1,20,1-1,0-1,50.0%,3-3,100.0%,0,3,3,1,0,1,0,5,7
@ Ourense,14 ene 2023,G  62-72,9,5,2,23,3-4,0-2,50.0%,3-3,100.0%,2,3,5,2,0,2,0,9,11
@ HLA Alicante,7 ene 2023,P  73-66,5,5,2,22,2-4,0-3,28.6%,1-2,50.0%,1,4,5,2,1,1,1,5,7
vs Alimerka Oviedo,29 dic 2022,G  79-60,5,4,2,25,1-3,1-4,28.6%,0-0,-,2,2,4,2,1,0,0,5,7
@ Almansa Con Afanion,20 dic 2022,G  75-82,17,6,1,27,4-7,3-7,50.0%,0-0,-,3,3,6,1,1,1,0,17,17
vs Real Valladolid,17 dic 2022,G  94-70,17,6,3,31,2-5,3-5,50.0%,4-6,66.7%,4,2,6,3,1,0,0,17,20
@ Melilla Ciudad Del Deporte 1,11 dic 2022,G  63-85,2,4,0,18,1-2,0-1,33.3%,0-0,-,2,2,4,0,0,0,0,2,4
vs Leyma Coruña,7 dic 2022,G  77-70,4,3,0,21,2-4,0-1,40.0%,0-0,-,0,3,3,0,1,0,0,4,5
@ Movistar Estudiantes,4 dic 2022,G  72-79,9,3,0,25,4-7,0-0,57.1%,1-1,100.0%,3,0,3,0,1,0,0,9,10
vs Hiopos Lleida,25 nov 2022,G  90-75,17,6,2,33,4-4,3-7,63.6%,0-0,-,1,5,6,2,0,0,1,17,22
@ Biele ISB,20 nov 2022,G  70-97,10,9,1,18,2-7,2-7,28.6%,0-0,-,2,7,9,1,0,1,1,10,10
vs San Pablo Burgos,5 nov 2022,G  88-82,2,4,2,25,1-4,0-2,16.7%,0-0,-,1,3,4,2,1,2,0,2,2
@ Súper Agropal Palencia,28 oct 2022,P  72-63,6,5,0,23,2-5,0-0,40.0%,2-2,100.0%,2,3,5,0,1,2,0,6,7
vs Caceres,22 oct 2022,G  86-74,13,11,1,31,2-2,3-6,62.5%,0-2,0.0%,2,9,11,1,0,2,0,13,18
@ Albacete,15 oct 2022,G  63-93,21,6,1,25,3-5,5-7,66.7%,0-1,0.0%,1,5,6,1,0,0,0,21,23
vs Grupo Alega Cantabria,12 oct 2022,G  88-47,8,2,0,22,1-2,2-4,50.0%,0-0,-,1,1,2,0,0,0,0,8,7
@ Amics Castello,7 oct 2022,G  73-81,13,4,1,24,0-3,4-8,36.4%,1-2,50.0%,2,2,4,1,2,2,0,13,10
