PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Alimerka Oviedo,27 abr 2018,G  91-65,8,4,7,20,3-6,0-2,37.5%,2-2,100.0%,1,3,4,7,4,5,0,8,13
@ Leyma Coruña,20 abr 2018,G  86-93,7,2,2,23,3-6,0-6,25.0%,1-1,100.0%,0,2,2,2,1,1,0,7,2
vs Biele ISB,13 abr 2018,G  93-89,15,1,3,25,2-2,3-6,62.5%,2-2,100.0%,0,1,1,3,0,1,0,15,15
@ Rioverde Clavijo,6 abr 2018,G  76-92,8,3,6,17,1-2,2-2,75.0%,0-0,-,0,3,3,6,0,4,0,8,12
vs Araberri Basket Club,1 abr 2018,G  106-98,21,4,8,28,6-10,3-7,52.9%,0-0,-,0,4,4,8,2,3,0,21,24
vs Levitec Huesca,25 mar 2018,G  91-53,10,1,5,18,2-3,2-4,57.1%,0-0,-,0,1,1,5,0,1,0,10,12
@ Fibwi Palma,21 mar 2018,P  80-70,15,1,6,24,0-2,5-9,45.5%,0-0,-,0,1,1,6,1,3,0,15,14
vs FC Barcelona II,16 mar 2018,G  105-64,5,1,7,17,1-4,1-4,25.0%,0-0,-,0,1,1,7,0,2,0,5,5
@ BAXI Manresa,11 mar 2018,P  90-78,9,1,1,18,1-3,2-7,30.0%,1-2,50.0%,1,0,1,1,2,3,0,9,2
vs Súper Agropal Palencia,4 mar 2018,P  80-82,6,1,4,25,3-6,0-5,27.3%,0-0,-,1,0,1,4,1,5,0,6,-1
@ Amics Castello,23 feb 2018,G  89-91,23,1,4,21,4-6,4-4,80.0%,3-4,75.0%,0,1,1,4,0,0,0,23,25
vs Melilla Ciudad Del Deporte 1,17 feb 2018,G  78-67,9,1,3,23,1-3,2-4,42.9%,1-2,50.0%,0,1,1,3,1,1,1,9,9
@ Caceres,9 feb 2018,G  77-84,13,3,1,22,1-2,3-5,57.1%,2-4,50.0%,0,3,3,1,2,1,0,13,13
vs Hiopos Lleida,28 ene 2018,G  81-49,4,0,3,17,1-1,0-2,33.3%,2-2,100.0%,0,0,0,3,3,0,0,4,8
@ C.B. Prat,23 ene 2018,G  79-81,13,0,5,27,3-6,2-6,41.7%,1-1,100.0%,0,0,0,5,2,2,0,13,11
vs Real Valladolid,19 ene 2018,G  96-74,5,4,5,18,1-2,1-4,33.3%,0-0,-,0,4,4,5,1,0,0,5,11
@ Ourense,13 ene 2018,P  79-67,7,3,7,25,0-3,2-5,25.0%,1-2,50.0%,1,2,3,7,4,3,0,7,11
@ Alimerka Oviedo,7 ene 2018,G  75-87,8,2,5,26,1-5,1-2,28.6%,3-5,60.0%,0,2,2,5,1,1,0,8,8
vs Leyma Coruña,29 dic 2017,G  84-73,1,2,1,15,0-4,0-2,0.0%,1-1,100.0%,0,2,2,1,4,3,0,1,-1
@ Biele ISB,23 dic 2017,G  61-81,0,3,2,15,0-2,0-4,0.0%,0-0,-,0,3,3,2,1,1,0,0,-1
vs Rioverde Clavijo,16 dic 2017,G  96-50,5,1,5,20,1-3,1-3,33.3%,0-0,-,0,1,1,5,2,2,0,5,7
@ Araberri Basket Club,10 dic 2017,P  97-91,22,2,3,29,1-5,5-11,37.5%,5-6,83.3%,1,1,2,3,1,1,0,22,16
@ Levitec Huesca,3 dic 2017,P  87-76,18,1,0,29,3-5,3-8,46.2%,3-4,75.0%,1,0,1,0,1,3,0,18,9
vs Fibwi Palma,29 nov 2017,G  93-80,11,2,5,20,1-2,2-2,75.0%,3-3,100.0%,0,2,2,5,1,2,0,11,16
@ FC Barcelona II,26 nov 2017,G  72-81,13,5,6,24,2-6,3-9,33.3%,0-0,-,2,3,5,6,1,0,0,13,15
vs BAXI Manresa,18 nov 2017,G  98-81,16,1,3,26,1-4,4-7,45.5%,2-2,100.0%,0,1,1,3,0,2,0,16,12
@ Súper Agropal Palencia,10 nov 2017,G  70-74,5,2,3,23,1-2,1-5,28.6%,0-2,0.0%,0,2,2,3,0,2,0,5,1
vs Amics Castello,5 nov 2017,G  97-69,4,2,1,17,2-2,0-2,50.0%,0-0,-,0,2,2,1,1,2,0,4,4
@ Real Valladolid,1 nov 2017,G  84-85,3,1,0,12,1-5,0-1,16.7%,1-2,50.0%,1,0,1,0,0,0,0,3,-2
@ Melilla Ciudad Del Deporte 1,27 oct 2017,G  79-83,16,4,4,20,2-4,3-4,62.5%,3-4,75.0%,1,3,4,4,1,2,0,16,19
vs Caceres,21 oct 2017,G  101-73,13,1,2,17,1-2,3-6,50.0%,2-2,100.0%,0,1,1,2,1,0,0,13,13
@ Hiopos Lleida,15 oct 2017,G  73-86,2,1,2,17,1-2,0-4,16.7%,0-0,-,0,1,1,2,0,4,0,2,-4
vs C.B. Prat,10 oct 2017,G  85-63,2,4,3,17,1-3,0-4,14.3%,0-1,0.0%,2,2,4,3,3,1,0,2,4
vs Ourense,30 sept 2017,G  83-71,14,2,3,23,0-2,4-7,44.4%,2-2,100.0%,0,2,2,3,2,3,0,14,13
