PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Alimerka Oviedo,27 abr 2018,G  91-65,3,3,2,17,1-4,0-2,16.7%,1-2,50.0%,1,2,3,2,1,0,0,3,3
@ Leyma Coruña,20 abr 2018,G  86-93,5,2,1,23,1-3,1-3,33.3%,0-0,-,1,1,2,1,0,1,0,5,3
vs Biele ISB,13 abr 2018,G  93-89,8,3,1,17,3-5,0-2,42.9%,2-2,100.0%,1,2,3,1,0,1,0,8,7
@ Rioverde Clavijo,6 abr 2018,G  76-92,4,0,0,13,2-3,0-1,50.0%,0-0,-,0,0,0,0,0,0,0,4,2
vs Araberri Basket Club,1 abr 2018,G  106-98,14,1,1,19,4-5,2-2,85.7%,0-0,-,0,1,1,1,2,0,0,14,17
vs Levitec Huesca,25 mar 2018,G  91-53,11,2,1,16,1-1,2-4,60.0%,3-3,100.0%,0,2,2,1,0,1,0,11,11
@ Fibwi Palma,21 mar 2018,P  80-70,0,0,1,5,0-0,0-1,0.0%,0-0,-,0,0,0,1,0,1,0,0,-1
vs FC Barcelona II,16 mar 2018,G  105-64,2,1,2,15,1-2,0-3,20.0%,0-0,-,0,1,1,2,2,1,0,2,2
@ BAXI Manresa,11 mar 2018,P  90-78,2,0,1,8,0-1,0-0,0.0%,2-2,100.0%,0,0,0,1,0,1,0,2,1
