PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ UBU Tizona Burgos,7 mar 2025,P  97-73,11,4,0,20,5-9,0-0,55.6%,1-2,50.0%,2,2,4,0,0,2,0,11,8
vs Grupo Alega Cantabria,2 mar 2025,P  68-87,13,7,0,17,5-9,0-0,55.6%,3-4,75.0%,2,5,7,0,0,1,0,13,14
@ Hestia Menorca,16 feb 2025,P  70-58,7,9,1,20,2-7,0-0,28.6%,3-4,75.0%,3,6,9,1,0,0,0,7,11
vs CB Zamora,12 feb 2025,P  68-84,10,6,0,25,5-13,0-0,38.5%,0-0,-,2,4,6,0,1,1,1,10,9
@ San Pablo Burgos,8 feb 2025,P  101-71,6,4,0,13,2-3,0-0,66.7%,2-2,100.0%,3,1,4,0,0,3,0,6,6
vs Gipuzkoa Basket,1 feb 2025,P  74-81,15,5,1,26,6-9,0-0,66.7%,3-5,60.0%,1,4,5,1,1,3,0,15,14
@ HLA Alicante,18 ene 2025,P  86-74,12,4,0,20,5-10,0-0,50.0%,2-2,100.0%,3,1,4,0,0,2,1,12,10
vs Real Valladolid,11 ene 2025,P  71-89,8,5,1,19,4-8,0-0,50.0%,0-1,0.0%,1,4,5,1,1,4,0,8,6
vs Amics Castello,4 ene 2025,G  84-79,7,4,1,25,2-7,0-0,28.6%,3-4,75.0%,0,4,4,1,2,3,0,7,5
@ Real Betis,29 dic 2024,P  74-68,23,12,0,30,9-13,0-0,69.2%,5-10,50.0%,6,6,12,0,0,3,0,23,23
vs San Pablo Burgos,20 dic 2024,P  66-89,17,9,1,25,6-11,0-0,54.5%,5-8,62.5%,4,5,9,1,2,0,0,17,21
@ Cartagena,15 dic 2024,P  79-76,8,9,1,21,4-9,0-0,44.4%,0-0,-,4,5,9,1,1,1,0,8,13
vs Movistar Estudiantes,11 dic 2024,P  93-99,11,10,1,22,5-9,0-0,55.6%,1-2,50.0%,4,6,10,1,0,6,0,11,11
@ CB Zamora,7 dic 2024,P  84-71,10,2,1,25,5-9,0-1,50.0%,0-0,-,1,1,2,1,0,1,0,10,7
vs Súper Agropal Palencia,1 dic 2024,P  86-91,12,8,2,31,3-7,0-0,42.9%,6-7,85.7%,3,5,8,2,1,1,1,12,18
@ Grupo Alega Cantabria,15 nov 2024,P  85-81,11,10,3,21,4-6,0-0,66.7%,3-6,50.0%,4,6,10,3,0,1,0,11,18
vs Hestia Menorca,10 nov 2024,P  63-69,12,6,0,20,5-7,0-1,62.5%,2-6,33.3%,3,3,6,0,1,2,0,12,10
@ Ourense,2 nov 2024,P  99-66,13,5,0,18,5-7,0-0,71.4%,3-4,75.0%,3,2,5,0,1,1,0,13,15
