PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Fuenlabrada,9 may 2025,P  82-65,9,4,3,22,3-5,1-2,57.1%,0-2,0.0%,1,3,4,3,2,3,0,9,10
vs HLA Alicante,3 may 2025,G  72-65,7,1,2,21,3-7,0-2,33.3%,1-2,50.0%,0,1,1,2,0,0,0,7,3
@ Súper Agropal Palencia,26 abr 2025,P  81-68,8,2,4,23,4-7,0-2,44.4%,0-0,-,0,2,2,4,0,2,0,8,7
vs Real Betis,22 abr 2025,P  63-76,5,4,2,16,0-5,1-3,12.5%,2-2,100.0%,0,4,4,2,3,1,1,5,7
@ Amics Castello,17 abr 2025,P  83-64,3,1,2,22,1-2,0-4,16.7%,1-2,50.0%,0,1,1,2,2,0,1,3,3
@ Movistar Estudiantes,13 abr 2025,P  87-70,2,0,1,18,1-4,0-2,16.7%,0-0,-,0,0,0,1,0,0,0,2,-2
vs Monbus Obradoiro,6 abr 2025,P  70-99,9,2,1,27,3-5,1-3,50.0%,0-0,-,0,2,2,1,0,2,0,9,6
@ Alimerka Oviedo,29 mar 2025,P  74-61,6,1,1,29,3-6,0-3,33.3%,0-0,-,1,0,1,1,0,2,0,6,0
vs Cartagena,22 mar 2025,P  64-68,0,5,3,22,0-0,0-3,0.0%,0-0,-,0,5,5,3,1,1,0,0,5
@ Real Valladolid,15 mar 2025,G  78-91,1,1,2,11,0-1,0-2,0.0%,1-3,33.3%,0,1,1,2,0,1,0,1,-2
vs Ourense,11 mar 2025,G  89-59,2,2,2,7,1-1,0-0,100.0%,0-0,-,0,2,2,2,0,1,0,2,5
vs Gipuzkoa Basket,1 feb 2025,P  74-81,7,3,3,20,2-5,1-3,37.5%,0-0,-,0,3,3,3,2,3,0,7,7
@ HLA Alicante,18 ene 2025,P  86-74,5,1,5,25,1-7,1-3,20.0%,0-0,-,0,1,1,5,0,1,0,5,2
vs Real Valladolid,11 ene 2025,P  71-89,6,1,6,16,1-2,0-1,33.3%,4-4,100.0%,0,1,1,6,0,1,0,6,10
vs Amics Castello,4 ene 2025,G  84-79,13,2,1,22,2-3,2-2,80.0%,3-3,100.0%,0,2,2,1,3,3,0,13,15
@ Real Betis,29 dic 2024,P  74-68,0,0,0,15,0-3,0-0,0.0%,0-0,-,0,0,0,0,1,2,0,0,-4
vs San Pablo Burgos,20 dic 2024,P  66-89,8,3,5,25,3-7,0-3,30.0%,2-2,100.0%,0,3,3,5,3,2,0,8,10
@ Cartagena,15 dic 2024,P  79-76,6,7,2,23,2-4,0-0,50.0%,2-2,100.0%,0,7,7,2,0,6,1,6,8
vs Movistar Estudiantes,11 dic 2024,P  93-99,20,2,7,38,2-6,4-6,50.0%,4-4,100.0%,0,2,2,7,3,5,0,20,21
@ CB Zamora,7 dic 2024,P  84-71,13,7,3,30,4-5,1-4,55.6%,2-2,100.0%,2,5,7,3,2,1,0,13,20
vs Súper Agropal Palencia,1 dic 2024,P  86-91,17,4,7,28,7-9,1-3,66.7%,0-0,-,0,4,4,7,2,5,0,17,21
@ Grupo Alega Cantabria,15 nov 2024,P  85-81,19,3,3,28,5-10,2-4,50.0%,3-4,75.0%,1,2,3,3,1,0,0,19,18
vs Hestia Menorca,10 nov 2024,P  63-69,9,4,2,27,3-3,1-5,50.0%,0-0,-,1,3,4,2,0,1,1,9,11
@ Ourense,2 nov 2024,P  99-66,0,3,8,23,0-4,0-1,0.0%,0-0,-,0,3,3,8,2,1,0,0,7
vs UBU Tizona Burgos,27 oct 2024,P  80-99,2,3,6,23,1-1,0-1,50.0%,0-0,-,0,3,3,6,2,0,1,2,13
@ Gipuzkoa Basket,18 oct 2024,P  65-52,10,3,1,27,4-4,0-4,50.0%,2-2,100.0%,0,3,3,1,4,0,0,10,14
vs Alimerka Oviedo,12 oct 2024,P  84-89,9,2,2,23,1-2,1-3,40.0%,4-5,80.0%,0,2,2,2,1,2,0,9,8
@ Monbus Obradoiro,5 oct 2024,P  78-65,2,1,3,12,1-2,0-1,33.3%,0-0,-,0,1,1,3,0,2,0,2,2
