PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Movistar Estudiantes,9 may 2025,G  100-88,12,4,2,23,3-3,2-5,62.5%,0-0,-,0,4,4,2,1,1,0,12,15
@ Hestia Menorca,3 may 2025,G  54-85,7,2,0,16,3-4,0-3,42.9%,1-2,50.0%,1,1,2,0,0,0,0,7,4
@ Gipuzkoa Basket,27 abr 2025,G  81-84,0,4,2,17,0-3,0-6,0.0%,0-0,-,0,4,4,2,0,1,0,0,-4
vs Fuenlabrada,23 abr 2025,G  87-74,5,2,5,26,1-1,1-5,33.3%,0-0,-,1,1,2,5,1,0,0,5,9
@ Grupo Alega Cantabria,19 abr 2025,G  74-85,10,8,0,23,3-3,1-4,57.1%,1-1,100.0%,0,8,8,0,0,0,0,10,15
@ Alimerka Oviedo,13 abr 2025,G  72-78,23,12,1,28,4-4,4-7,72.7%,3-4,75.0%,1,11,12,1,0,2,0,23,30
vs CB Zamora,5 abr 2025,G  89-73,7,2,1,18,2-3,1-6,33.3%,0-0,-,0,2,2,1,0,1,0,7,3
@ Ourense,29 mar 2025,G  60-74,2,2,0,3,1-2,0-0,50.0%,0-0,-,2,0,2,0,0,0,0,2,3
@ Cartagena,16 mar 2025,G  73-83,6,6,1,20,1-3,0-2,20.0%,4-4,100.0%,1,5,6,1,2,2,0,6,9
vs Real Betis,8 mar 2025,G  87-67,18,6,0,20,3-4,3-7,54.5%,3-3,100.0%,0,6,6,0,0,2,0,18,17
@ HLA Alicante,2 mar 2025,P  90-88,13,6,4,28,0-0,4-5,80.0%,1-1,100.0%,0,6,6,4,3,4,0,13,21
vs Monbus Obradoiro,16 feb 2025,G  95-82,5,3,0,25,1-1,1-3,50.0%,0-0,-,0,3,3,0,0,0,0,5,6
@ Súper Agropal Palencia,12 feb 2025,G  85-87,9,2,1,30,3-6,1-1,57.1%,0-1,0.0%,1,1,2,1,0,1,0,9,7
vs C.B. Moron,8 feb 2025,G  101-71,15,3,1,21,4-5,2-4,66.7%,1-2,50.0%,1,2,3,1,0,2,0,15,13
@ Amics Castello,31 ene 2025,G  71-90,13,7,2,27,4-5,1-4,55.6%,2-2,100.0%,3,4,7,2,1,0,0,13,19
vs Ourense,18 ene 2025,G  106-81,21,3,2,22,5-5,3-5,80.0%,2-2,100.0%,1,2,3,2,2,0,0,21,26
@ Movistar Estudiantes,12 ene 2025,G  91-95,10,4,3,17,4-7,0-2,44.4%,2-2,100.0%,1,3,4,3,0,1,0,10,11
vs Cartagena,4 ene 2025,G  112-84,18,4,1,18,5-6,2-3,77.8%,2-2,100.0%,1,3,4,1,0,1,0,18,20
vs Amics Castello,15 dic 2024,G  95-68,16,11,0,23,3-3,2-9,41.7%,4-4,100.0%,3,8,11,0,0,0,0,16,20
@ Real Valladolid,11 dic 2024,G  73-104,13,8,2,21,1-1,3-3,100.0%,2-4,50.0%,1,7,8,2,1,2,0,13,20
vs HLA Alicante,7 dic 2024,G  72-65,8,6,2,22,1-4,2-2,50.0%,0-2,0.0%,2,4,6,2,0,2,0,8,9
vs Hestia Menorca,1 dic 2024,G  91-81,14,5,1,22,4-6,1-2,62.5%,3-3,100.0%,2,3,5,1,2,1,0,14,18
@ Real Betis,17 nov 2024,P  90-89,18,8,2,31,2-4,3-6,50.0%,5-5,100.0%,2,6,8,2,2,0,0,18,25
vs Gipuzkoa Basket,9 nov 2024,G  90-68,6,8,2,22,3-4,0-3,42.9%,0-0,-,2,6,8,2,1,0,0,6,13
@ CB Zamora,3 nov 2024,G  73-79,5,5,1,18,1-6,1-5,18.2%,0-0,-,1,4,5,1,0,1,0,5,1
vs Alimerka Oviedo,26 oct 2024,G  79-69,11,7,0,25,5-7,0-1,62.5%,1-1,100.0%,3,4,7,0,2,0,0,11,17
@ Monbus Obradoiro,19 oct 2024,G  85-91,17,5,2,25,3-4,3-4,75.0%,2-2,100.0%,1,4,5,2,0,0,0,17,22
vs Súper Agropal Palencia,12 oct 2024,G  88-77,8,6,2,33,1-1,1-5,33.3%,3-4,75.0%,2,4,6,2,0,1,0,8,10
@ Fuenlabrada,5 oct 2024,G  70-79,7,10,1,24,1-5,0-1,16.7%,5-5,100.0%,2,8,10,1,0,1,0,7,12
vs Grupo Alega Cantabria,28 sept 2024,G  86-67,12,6,0,24,3-3,2-4,71.4%,0-0,-,1,5,6,0,2,1,0,12,17
